run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
15,"[35, 53, 69, 182, 190, 208, 234]","[53, 57, 156, 182, 205, 212, 234, 272]","[35, 53, 182, 234]"
16,"[0, 11, 27, 28, 36, 158, 193, 214]","[0, 11, 36, 86, 134, 202, 217, 226, 249, 276]","[52, 169, 202]"
17,"[5, 18, 29, 35, 106, 206, 211, 257]","[69, 153, 158, 170, 211]","[135, 170, 211, 251]"
18,"[38, 56, 110, 169, 171, 195, 217, 218, 273, 282]","[50, 53, 148, 171, 195, 210, 231, 275]","[32, 195, 210]"
19,"[44, 102, 118, 140, 171, 173, 174, 215, 259, 292]","[16, 41, 61, 110, 124, 164, 173, 215, 299]","[44, 61, 173, 299]"
20,"[3, 9, 26, 29, 127, 145, 148, 165, 189, 223, 231]","[37, 40, 53, 59, 86, 92, 119, 148, 273]","[119, 129, 148, 167, 223, 294]"
21,"[0, 8, 21, 45, 62, 79, 108, 168, 182, 195, 243, 246, 260, 269, 273]","[64, 116, 118, 168, 209, 243, 264, 269]","[19, 115, 118, 168, 209, 232, 243, 269]"
22,"[8, 26, 27, 125, 138, 183, 193, 241]","[26, 27, 123, 125, 138, 164, 193]","[125, 138, 148, 150, 209, 256]"
23,"[14, 24, 52, 67, 72, 97, 103, 117, 129, 216, 223, 233, 235, 243, 295]","[8, 24, 60, 100, 105, 177, 200, 252, 272, 278]","[24, 25, 29, 214]"
24,"[138, 146, 156, 182, 186, 189, 190, 234]","[0, 3, 26, 117, 131, 186, 234]","[39, 117, 151, 186, 234]"
25,"[45, 100, 193, 203, 212, 214, 235, 254, 268]","[82, 100, 102, 129, 203, 211, 267, 268, 289]","[23, 113, 161, 203, 267, 268]"
26,"[47, 121, 133, 172, 196, 232, 239, 262, 279, 297]","[1, 78, 81, 114, 128, 196, 206, 231, 244, 279]","[80, 133, 155, 172, 196]"
27,"[51, 67, 124, 147, 168, 272, 291]","[67, 70, 106, 113, 147, 216, 227, 250, 299]","[44, 67, 70, 79, 136, 158, 230, 291]"
28,"[27, 36, 73, 102, 168, 180, 203, 230, 276, 282]","[3, 18, 27, 82, 111, 146, 190, 203, 282]","[82, 168, 203, 282]"
29,"[19, 73, 90, 141, 151, 160, 212, 257]","[8, 65, 88, 113, 187, 227, 231]","[8, 65, 187, 291]"
30,"[10, 15, 26, 57, 99, 186, 201, 235, 288, 290]","[9, 62, 97, 173, 186, 201]","[14, 15, 62, 99, 173]"
31,"[15, 27, 49, 59, 76, 102, 114, 116, 213, 239, 245, 248, 257, 259, 261]","[27, 59, 76, 126, 213, 281]","[27, 59, 76, 89, 122, 213, 259]"
32,"[31, 43, 60, 81, 110, 115, 117, 120, 151, 182, 195, 252, 294]","[37, 76, 78, 103, 117, 157, 195, 294]","[72, 120, 163, 228, 232, 284]"
33,"[8, 12, 38, 99, 117, 146, 157, 172, 254, 257]","[8, 99, 117, 146, 157, 169, 257]","[99, 117, 146, 157]"
34,"[2, 6, 36, 40, 160, 188, 190, 225, 231, 252, 259, 267]","[2, 42, 109, 188, 190, 234]","[2, 63, 109, 190, 235, 252]"
35,"[1, 99, 132, 149, 171, 196, 206, 225, 283]","[1, 99, 192, 225, 243, 283]","[21, 99, 171, 196, 241]"
36,"[9, 51, 57, 68, 132, 155, 157, 181, 186, 187, 208, 210, 233, 254, 290]","[8, 50, 57, 68, 132, 278, 291, 292]","[3, 9, 57, 97, 134, 145, 176, 179, 259]"
37,"[20, 69, 99, 100, 103, 112, 164, 171, 186, 268, 286]","[7, 67, 69, 100, 105, 182, 222, 233, 256, 277, 298]","[6, 43, 67, 69, 157, 230, 236, 268]"
38,"[9, 23, 45, 58, 78, 79, 83, 93, 97, 126, 147, 203, 292]","[26, 78, 89, 97, 126, 138, 180, 231]","[14, 59, 78, 99, 107, 130, 177, 282]"
39,"[20, 57, 186, 204, 253, 280, 283, 295]","[46, 69, 204, 213, 230, 253, 256]","[46, 181, 283]"
40,"[41, 45, 87, 136, 156, 190]","[41, 45, 58, 116, 136, 172, 190, 236]","[190, 234, 269]"
41,"[69, 85, 93, 159, 168, 193, 211, 213, 248, 276]","[27, 67, 77, 214, 216, 276]","[40, 67, 170, 174, 202, 211, 216, 276, 285]"
42,"[44, 84, 106, 117, 166, 167, 205, 241, 261, 273]","[37, 44, 106, 161, 196, 283]","[170, 181, 187, 248, 283]"
43,"[21, 23, 35, 69, 185, 219, 220, 239, 244, 245, 285]","[53, 96, 105, 122, 127, 132, 148, 202]","[17, 69, 196, 239, 266]"
44,"[24, 94, 96, 112, 153, 169, 206, 238, 257]","[47, 106, 112, 185, 229, 236, 297]","[19, 112, 135, 236, 253, 274]"
45,"[25, 29, 54, 68, 122, 173, 183, 197, 201, 228, 260]","[27, 29, 101, 124, 126, 144, 166, 210, 215, 260, 277]","[68, 130, 139, 199, 217, 277]"
46,"[16, 59, 62, 89, 107, 115, 139, 198, 206, 228]","[0, 6, 50, 60, 62, 89, 171, 206, 215]","[22, 27, 109, 171, 176, 206, 234, 249]"
47,"[81, 104, 138, 139, 160, 162, 175, 185, 205, 245, 248, 299]","[10, 74, 81, 138, 159, 175, 248]","[81, 138, 159, 175, 196, 248]"
48,"[10, 84, 97, 104, 123, 138, 184, 205, 230, 251, 276, 297]","[10, 74, 84, 205, 208, 276, 282]","[0, 84, 97, 276]"
49,"[60, 68, 80, 106, 128, 193, 216, 236, 245, 252, 267, 276]","[97, 140, 216, 239, 257, 267, 278]","[54, 140, 267]"
50,"[37, 52, 124, 125, 138, 192]","[76, 125, 131, 197, 223, 269]","[73, 87, 133, 197]"
51,"[34, 49, 84, 88, 93, 109, 126, 133, 207, 211, 219, 264, 297]","[7, 23, 32, 34, 44, 107, 207]","[7, 44, 84, 139, 207, 215, 264, 265]"
52,"[26, 40, 113, 137, 153, 161, 217, 220, 269, 271, 281]","[154, 181, 200, 217, 262, 281]","[161, 191, 261, 262]"
53,"[0, 24, 81, 117, 139, 159, 187, 256, 276]","[15, 81, 140, 196, 234, 292]","[49, 64, 81, 117, 121, 194]"
54,"[20, 43, 55, 75, 121, 151, 161, 186, 198, 210, 235, 274, 277]","[20, 90, 110, 221, 240, 277]","[20, 110, 221, 240, 277]"
55,"[11, 18, 32, 53, 75, 86, 89, 96, 101, 144, 171, 298]","[11, 53, 97, 144, 163, 273, 277, 286, 298]","[11, 31, 35, 208, 286]"
56,"[13, 17, 41, 81, 89, 98, 99, 196, 206, 208, 240, 251, 276, 296]","[41, 42, 75, 113, 167, 170, 225, 253]","[42, 130, 208, 240, 244]"
57,"[12, 20, 25, 123, 135, 174, 177, 220, 267, 277]","[20, 67, 135, 191, 198, 200, 277]","[151, 174, 224]"
58,"[43, 61, 66, 76, 86, 114, 128, 188, 198]","[40, 53, 118, 131, 198, 204, 226, 234, 289]","[131, 183, 204, 288]"
59,"[7, 10, 51, 91, 125, 130, 243, 254, 280]","[91, 184, 254, 282, 284]","[10, 71, 82, 125]"
60,"[43, 50, 72, 148, 151, 167, 176, 180, 242]","[7, 145, 157, 167, 176, 192, 291]","[44, 105, 232, 291]"
61,"[8, 97, 112, 117, 121, 159, 206, 229, 248, 256, 271, 279, 291]","[17, 60, 112, 125, 153, 206, 268, 275, 280, 290, 291]","[110, 153, 187, 231, 280, 290]"
62,"[7, 22, 28, 64, 130, 180, 210, 236, 255]","[7, 87, 126, 130, 170, 180, 236, 255, 263, 273, 284]","[7, 25, 130, 210, 236, 255]"
63,"[9, 46, 49, 64, 88, 120, 132, 186, 192, 246, 255, 277, 285]","[7, 22, 46, 48, 49, 116, 149, 209, 226, 251, 280]","[22, 46, 104, 175, 192, 226, 231, 285]"
64,"[34, 105, 126, 144, 145, 208, 278, 289]","[105, 155, 170, 203, 229]","[121, 170, 283]"
65,"[14, 35, 121, 126, 128, 152, 154, 273, 281]","[14, 27, 117, 152, 205, 210, 269, 273, 281]","[14, 281]"
66,"[5, 41, 44, 50, 58, 89, 125, 206, 212, 239]","[5, 41, 44, 51, 114, 125, 219, 264]","[5, 41, 44, 51, 119, 217, 219, 224, 279]"
67,"[21, 24, 41, 50, 73, 90, 117, 120, 179, 182, 190, 218]","[146, 181, 195, 196, 260, 265]","[21, 113, 135, 143, 273]"
68,"[116, 139, 191, 195, 217, 228, 231, 234, 262, 291, 297]","[19, 40, 66, 116, 137, 190, 191, 217, 262]","[40, 113, 191]"
69,"[89, 107, 181, 182, 185, 219, 223, 230, 239, 256, 266]","[119, 126, 134, 147, 181, 182, 219, 230, 239, 248]","[181, 182, 230]"
70,"[16, 18, 22, 97, 110, 119, 151, 204, 216, 251, 255, 276]","[16, 18, 91, 119, 216, 218, 251, 255, 276]","[204, 231, 251, 255, 276]"
71,"[22, 72, 110, 138, 183, 196, 226, 251, 269, 278]","[2, 32, 55, 130, 179, 189, 243, 261]","[2, 7, 97, 243, 260, 261, 286]"
72,"[13, 14, 17, 23, 61, 136, 163, 177, 195, 201]","[2, 18, 61, 132, 139, 167, 192, 274]","[3, 14, 72]"
73,"[0, 22, 83, 95, 96, 155, 157, 279, 288]","[0, 7, 40, 84, 151, 157]","[0, 54, 73, 96, 134, 155, 195, 279]"
74,"[2, 21, 78, 119, 140, 179, 201, 212, 269]","[23, 38, 59, 119, 140, 225, 239]","[38, 59, 78, 119, 196]"
75,"[2, 7, 45, 56, 74, 92, 175, 200, 225, 227, 289, 296]","[92, 99, 134, 265]","[92, 289, 296]"
76,"[6, 22, 39, 62, 105, 118, 119, 177, 196, 226, 241, 273, 276]","[26, 39, 169, 177, 181, 256, 263, 271]","[6, 203, 248]"
77,"[93, 100, 113, 119, 185, 191, 210, 232, 276, 288, 297]","[3, 7, 10, 50, 85, 100, 138, 163, 260]","[75, 151, 266]"
78,"[44, 49, 88, 113, 142, 181, 262, 275]","[6, 44, 79, 150, 196, 246, 262]","[44, 262, 289]"
79,"[8, 35, 64, 98, 141, 161, 183, 221, 240, 282]","[23, 75, 100, 101, 109, 159, 161, 179, 220, 227]","[75, 100, 161, 179]"
80,"[1, 21, 25, 59, 99, 165, 194, 213, 241, 296, 299]","[59, 86, 134, 159, 241, 247]","[59, 134, 194]"
81,"[32, 60, 70, 84, 87, 120, 210, 212, 238, 242, 276]","[8, 25, 76, 81, 131, 162, 291]","[87, 124, 212]"
82,"[37, 54, 65, 89, 105, 167, 200, 201, 205, 274]","[7, 37, 44, 54, 105, 167, 177, 218, 239, 263, 298]","[57, 105, 145, 147, 156, 205, 218, 252]"
83,"[7, 25, 30, 61, 63, 166, 271, 273]","[61, 64, 84, 166, 243, 271, 273]","[6, 30, 61, 166, 233, 273]"
84,"[2, 20, 32, 134, 148, 158, 169, 203, 210, 237, 246, 255, 286]","[2, 60, 85, 151, 166, 210, 255]","[2, 85, 134, 210, 255]"
85,"[38, 40, 48, 80, 91, 110, 113, 117, 139, 193, 234, 297]","[36, 40, 48, 82, 93, 110, 139, 161, 239, 270, 276]","[93, 122, 127, 219, 220, 261, 276]"
86,"[0, 4, 32, 46, 107, 112, 145, 155, 220, 234, 280, 287, 292]","[46, 48, 87, 147, 164, 171, 240, 249, 280]","[3, 25, 69, 112, 114, 121, 197, 220]"
87,"[38, 51, 84, 88, 110, 155, 159, 160, 198, 217]","[56, 72, 84, 109, 155, 204, 217]","[56, 84, 155, 194, 204, 217]"
88,"[39, 48, 54, 67, 116, 146, 150, 193, 220, 253, 274, 290, 297]","[50, 67, 174, 245, 274]","[50, 81, 174, 274, 276]"
89,"[88, 136, 150, 179, 211, 283]","[88, 136, 256, 260, 292]",[136]
90,"[65, 89, 134, 141, 142, 179, 183, 195]","[20, 35, 82, 134, 183]","[35, 65, 283]"
91,"[11, 88, 91, 97, 103, 118, 174, 230, 255, 292]","[11, 38, 45, 80, 97, 205, 248, 262]","[45, 97, 204, 205, 248, 262]"
92,"[1, 9, 100, 139, 146, 154, 172, 183, 209, 237]","[9, 29, 129, 139, 146, 183, 196, 209, 232, 237, 253]","[19, 79, 104, 139, 151, 237, 267]"
93,"[0, 7, 88, 104, 106, 130, 155, 170, 206, 217, 246]","[88, 104, 106, 155, 170, 206, 217, 257]","[88, 145, 155, 170, 206]"
94,"[89, 102, 111, 215, 224, 228, 247, 292]","[46, 90, 102, 137, 150, 151, 208, 241, 294]","[83, 179, 228, 292]"
95,"[3, 29, 45, 59, 75, 85, 104, 112, 169, 175, 204, 260]","[9, 209, 214, 260, 270, 296]","[99, 208, 210, 232]"
96,"[9, 75, 143, 144, 158, 199, 272]","[9, 20, 51, 143, 168, 179, 199, 283, 285]","[143, 196, 199, 214]"
97,"[91, 115, 125, 154, 159, 170, 172, 189, 208, 252, 255, 289]","[165, 170, 194, 208, 289]","[194, 197, 283, 289]"
98,"[0, 79, 113, 118, 152, 154, 158, 170, 273]","[0, 62, 69, 79, 118, 146, 152, 170]","[48, 62, 79, 118, 158]"
99,"[1, 31, 39, 40, 79, 80, 89, 91, 174, 180, 207, 286]","[101, 187, 190, 201, 229, 279, 289, 290]","[80, 101, 156, 290]"
