run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
46,"[13, 30, 32, 59, 190, 234, 267, 275, 286, 299]","[13, 30, 32, 59, 234, 267, 275, 286, 299]","[13, 30, 32, 59, 234, 267, 275, 286, 299]"
47,"[2, 14, 51, 81, 120, 139, 156, 243, 286]","[2, 14, 51, 81, 120, 139, 156, 243, 286]","[2, 14, 51, 81, 120, 139, 156, 243, 286]"
48,"[7, 27, 36, 46, 74, 104, 114, 149, 197]","[7, 27, 36, 46, 74, 104, 114, 149, 197]","[7, 27, 36, 46, 74, 104, 114, 149, 197]"
49,"[7, 100, 103, 124, 170, 190, 202, 227, 269]","[7, 100, 103, 124, 170, 190, 202, 227, 269]","[7, 100, 103, 124, 170, 190, 202, 227, 269]"
50,"[3, 64, 135, 173, 193, 195, 213, 242, 250, 251]","[3, 64, 135, 173, 193, 195, 242, 250, 251]","[3, 64, 135, 173, 193, 195, 242, 250, 251]"
51,"[21, 27, 83, 115, 174, 219, 222, 253, 282]","[21, 27, 83, 115, 174, 219, 222, 253, 282]","[21, 27, 83, 115, 174, 219, 222, 253, 282]"
52,"[8, 57, 94, 101, 134, 145, 213, 250, 274]","[8, 57, 94, 101, 134, 145, 213, 250, 274]","[8, 57, 94, 101, 134, 145, 213, 250, 274]"
53,"[8, 36, 61, 94, 122, 139, 181, 256, 257, 291]","[8, 36, 61, 94, 122, 139, 181, 257, 291]","[8, 36, 61, 94, 122, 139, 181, 257, 291]"
54,"[21, 36, 53, 70, 75, 120, 142, 163, 249, 262]","[21, 36, 53, 70, 75, 120, 142, 163, 249]","[21, 36, 53, 70, 75, 120, 142, 163, 249]"
55,"[21, 46, 130, 146, 148, 191, 227, 236, 277, 293]","[21, 46, 130, 146, 148, 227, 236, 277, 293]","[21, 46, 130, 146, 148, 227, 236, 277, 293]"
56,"[10, 29, 30, 55, 71, 159, 209, 244, 254]","[10, 29, 30, 55, 71, 159, 209, 244, 254]","[10, 29, 30, 55, 71, 159, 209, 244, 254]"
57,"[22, 87, 104, 118, 169, 207, 221, 231, 237]","[22, 87, 104, 118, 169, 207, 221, 231, 237]","[22, 87, 104, 118, 169, 207, 221, 231, 237]"
58,"[10, 33, 87, 98, 153, 165, 173, 176, 199, 200]","[10, 33, 87, 153, 165, 173, 176, 199, 200]","[10, 33, 87, 153, 165, 173, 176, 199, 200]"
59,"[98, 118, 121, 132, 157, 164, 187, 227, 249]","[98, 118, 121, 132, 157, 164, 187, 227, 249]","[98, 118, 121, 132, 157, 164, 187, 227, 249]"
60,"[20, 33, 90, 95, 116, 145, 168, 215, 246]","[20, 33, 90, 95, 116, 145, 168, 215, 246]","[20, 33, 90, 95, 116, 145, 168, 215, 246]"
61,"[8, 22, 108, 151, 174, 175, 194, 213, 256]","[8, 22, 108, 151, 174, 175, 194, 213, 256]","[8, 22, 108, 151, 174, 175, 194, 213, 256]"
62,"[16, 42, 55, 126, 147, 168, 205, 268, 286, 292]","[16, 42, 126, 147, 168, 205, 268, 286, 292]","[16, 42, 126, 147, 168, 205, 268, 286, 292]"
63,"[77, 120, 162, 164, 176, 203, 216, 278, 282]","[77, 120, 162, 164, 176, 203, 216, 278, 282]","[77, 120, 162, 164, 176, 203, 216, 278, 282]"
64,"[46, 99, 222, 225, 242, 251, 253, 280, 294]","[46, 99, 222, 225, 242, 251, 253, 280, 294]","[46, 99, 222, 225, 242, 251, 253, 280, 294]"
65,"[39, 100, 128, 153, 157, 159, 210, 277, 285]","[39, 100, 128, 153, 157, 159, 210, 277, 285]","[39, 100, 128, 153, 157, 159, 210, 277, 285]"
66,"[7, 33, 94, 103, 104, 148, 265, 282, 289]","[7, 33, 94, 103, 104, 148, 265, 282, 289]","[7, 33, 94, 103, 104, 148, 265, 282, 289]"
67,"[25, 139, 146, 159, 187, 192, 257, 261, 267]","[25, 139, 146, 159, 187, 192, 257, 261, 267]","[25, 139, 146, 159, 187, 192, 257, 261, 267]"
68,"[93, 130, 159, 178, 188, 202, 246, 280, 298]","[93, 130, 159, 178, 188, 202, 246, 280, 298]","[93, 130, 159, 178, 188, 202, 246, 280, 298]"
69,"[14, 15, 19, 105, 128, 167, 169, 251, 269, 285]","[14, 15, 19, 105, 128, 169, 251, 269, 285]","[14, 15, 19, 105, 128, 169, 251, 269, 285]"
70,"[42, 63, 83, 131, 156, 181, 213, 236, 296]","[42, 63, 83, 131, 156, 181, 213, 236, 296]","[42, 63, 83, 131, 156, 181, 213, 236, 296]"
71,"[6, 14, 27, 53, 142, 143, 176, 190, 230, 273]","[6, 14, 27, 53, 142, 143, 190, 230, 273]","[6, 14, 27, 53, 142, 143, 190, 230, 273]"
72,"[29, 56, 68, 81, 105, 120, 183, 203, 247]","[29, 56, 68, 81, 105, 120, 183, 203, 247]","[29, 56, 68, 81, 105, 120, 183, 203, 247]"
73,"[55, 78, 123, 154, 174, 184, 186, 267, 289]","[55, 78, 123, 154, 174, 184, 186, 267, 289]","[55, 78, 123, 154, 174, 184, 186, 267, 289]"
74,"[19, 23, 32, 84, 95, 108, 135, 148, 227]","[19, 23, 32, 84, 95, 108, 135, 148, 227]","[19, 23, 32, 84, 95, 108, 135, 148, 227]"
75,"[30, 98, 145, 173, 178, 235, 253, 255, 288]","[30, 98, 145, 173, 178, 235, 253, 255, 288]","[30, 98, 145, 173, 178, 235, 253, 255, 288]"
76,"[48, 66, 74, 115, 129, 185, 186, 202, 227]","[48, 66, 74, 115, 129, 185, 186, 202, 227]","[48, 66, 74, 115, 129, 185, 186, 202, 227]"
77,"[62, 78, 106, 137, 253, 259, 267, 273, 276]","[62, 78, 106, 137, 253, 259, 267, 273, 276]","[62, 78, 106, 137, 253, 259, 267, 273, 276]"
78,"[8, 37, 70, 113, 120, 125, 187, 242, 289]","[8, 37, 70, 113, 120, 125, 187, 242, 289]","[8, 37, 70, 113, 120, 125, 187, 242, 289]"
79,"[15, 29, 71, 103, 143, 179, 202, 244, 272]","[15, 29, 71, 103, 143, 179, 202, 244, 272]","[15, 29, 71, 103, 143, 179, 202, 244, 272]"
80,"[7, 15, 83, 108, 134, 136, 139, 156, 202]","[7, 15, 83, 108, 134, 136, 139, 156, 202]","[7, 15, 83, 108, 134, 136, 139, 156, 202]"
81,"[2, 8, 12, 102, 109, 128, 157, 244, 262, 292]","[2, 8, 12, 109, 128, 157, 244, 262, 292]","[2, 8, 12, 109, 128, 157, 244, 262, 292]"
82,"[16, 28, 41, 72, 119, 154, 205, 213, 232, 262]","[16, 28, 41, 72, 119, 154, 205, 213, 232]","[16, 28, 41, 72, 119, 154, 205, 213, 232]"
83,"[50, 97, 98, 129, 139, 146, 170, 193, 281, 286]","[50, 97, 98, 139, 146, 170, 193, 281, 286]","[50, 97, 98, 139, 146, 170, 193, 281, 286]"
84,"[12, 29, 97, 129, 131, 181, 212, 268, 291]","[12, 29, 97, 129, 131, 181, 212, 268, 291]","[12, 29, 97, 129, 131, 181, 212, 268, 291]"
85,"[16, 18, 48, 103, 120, 130, 152, 234, 299]","[16, 18, 48, 103, 120, 130, 152, 234, 299]","[16, 18, 48, 103, 120, 130, 152, 234, 299]"
86,"[51, 58, 101, 197, 198, 225, 253, 256, 272]","[51, 58, 101, 197, 198, 225, 253, 256, 272]","[51, 58, 101, 197, 198, 225, 253, 256, 272]"
87,"[10, 33, 64, 114, 123, 162, 178, 232, 258, 298]","[10, 33, 64, 114, 123, 162, 178, 258, 298]","[10, 33, 64, 114, 123, 162, 178, 258, 298]"
88,"[10, 100, 200, 210, 233, 250, 255, 294, 296]","[10, 100, 200, 210, 233, 250, 255, 294, 296]","[10, 100, 200, 210, 233, 250, 255, 294, 296]"
89,"[35, 55, 68, 94, 143, 156, 232, 246, 278]","[35, 55, 68, 94, 143, 156, 232, 246, 278]","[35, 55, 68, 94, 143, 156, 232, 246, 278]"
90,"[44, 79, 96, 103, 135, 155, 158, 190, 247]","[44, 79, 96, 103, 135, 155, 158, 190, 247]","[44, 79, 96, 103, 135, 155, 158, 190, 247]"
91,"[1, 37, 53, 76, 85, 86, 221, 229, 272]","[1, 37, 53, 76, 85, 86, 221, 229, 272]","[1, 37, 53, 76, 85, 86, 221, 229, 272]"
92,"[61, 73, 79, 111, 150, 154, 174, 253, 258]","[61, 73, 79, 111, 150, 154, 174, 253, 258]","[61, 73, 79, 111, 150, 154, 174, 253, 258]"
93,"[24, 33, 50, 147, 150, 178, 184, 194, 202, 293]","[33, 50, 147, 150, 178, 184, 194, 202, 293]","[33, 50, 147, 150, 178, 184, 194, 202, 293]"
94,"[7, 8, 25, 31, 99, 142, 247, 278, 289]","[7, 8, 25, 31, 99, 142, 247, 278, 289]","[7, 8, 25, 31, 99, 142, 247, 278, 289]"
95,"[51, 77, 108, 135, 145, 146, 192, 248, 253, 292]","[51, 77, 108, 145, 146, 192, 248, 253, 292]","[51, 77, 108, 145, 146, 192, 248, 253, 292]"
96,"[28, 86, 171, 203, 207, 227, 263, 269, 297, 299]","[28, 86, 171, 203, 207, 227, 263, 297, 299]","[28, 86, 171, 203, 207, 227, 263, 297, 299]"
97,"[3, 51, 94, 120, 124, 161, 204, 225, 229, 292]","[3, 94, 120, 124, 161, 204, 225, 229, 292]","[3, 94, 120, 124, 161, 204, 225, 229, 292]"
98,"[61, 89, 157, 163, 185, 229, 241, 261, 273, 286]","[61, 89, 157, 163, 185, 241, 261, 273, 286]","[61, 89, 157, 163, 185, 241, 261, 273, 286]"
99,"[12, 19, 35, 69, 78, 80, 173, 180, 237, 280]","[12, 19, 35, 69, 78, 173, 180, 237, 280]","[12, 19, 35, 69, 78, 173, 180, 237, 280]"
