run_id,XGBoost,RF
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(13.725845095757329))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(17.3537225543583))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(12.201374663764586))","([np.int64(3), np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(18.13146024481818))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(13.706558323458053))","([np.int64(0), np.int64(2), np.int64(14), np.int64(19), np.int64(32), np.int64(47)], np.float64(17.51625862163149))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(15.02876988226387))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(17.072373725189376))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(13.67038256317585))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.417537838208506))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(15.270412662554422))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(16.432457096500436))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(14.628080815768065))","([np.int64(0), np.int64(6), np.int64(21), np.int64(25), np.int64(27), np.int64(31), np.int64(42), np.int64(45)], np.float64(19.17791311044524))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(13.515165801139851))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(26), np.int64(37)], np.float64(18.867237122941518))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(14.41844813463066))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(42)], np.float64(19.104991716656716))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(13.033080140855693))","([np.int64(6), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(17.111017700454532))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.64465668059249))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(18.192745985085136))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(13.079671177590807))","([np.int64(16), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(16.421842312503962))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(13.050339785441064))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(17.05840696922732))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(13.686186310548473))","([np.int64(4), np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(18.331001801980907))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(29), np.int64(37)], np.float64(17.26708663599563))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(17.961257787784998))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(14.403444615381945))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(17.034838665924717))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.945964448693655))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(18.551899577113144))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(14.60011026807146))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.339242090113846))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(13.22266213158693))","([np.int64(7), np.int64(21), np.int64(29), np.int64(30), np.int64(47), np.int64(49)], np.float64(19.669977784398537))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.504137229260563))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.056199398375425))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(12.460308193703822))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(35), np.int64(44)], np.float64(18.52276081643919))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(13.949995984991451))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.24333623206021))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(12.8062258770506))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.677045505562468))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.001289527552723))","([np.int64(2), np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(18.804379674612786))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.129135839735707))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.579311762282423))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(13.755724076068477))","([np.int64(6), np.int64(15), np.int64(23), np.int64(25), np.int64(43), np.int64(49)], np.float64(18.8509283130596))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.008160607257803))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(17.685806915509627))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.541540785755439))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(46), np.int64(47)], np.float64(19.28134615752942))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(13.337948529487655))","([np.int64(3), np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(17.574008992616385))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(13.616264617140972))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29), np.int64(36)], np.float64(19.51612324206157))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(14.217226733518496))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(16.086111016152568))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(13.73907647699915))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(19.098339023131558))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(12.497835618008267))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(18.133047135980473))"
