run_id,XGBoost,RF
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(12.756722933992945))","([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(17.21437222888176))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(12.720751677846915))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(14.281390344046722))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(12.525815139297185))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40), np.int64(42)], np.float64(16.605294171162832))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(14.10242771382038))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(16.827374509160094))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(12.99315824705848))","([np.int64(6), np.int64(25), np.int64(31), np.int64(39), np.int64(48)], np.float64(18.259640991698717))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(13.130191416199933))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(47)], np.float64(15.898638203997024))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(14.240127498000598))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(16.828598081688927))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(13.366036440330156))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.030162167317663))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(14.15467318204135))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(16.0856273217562))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(13.820757743455793))","([np.int64(0), np.int64(6), np.int64(25), np.int64(27), np.int64(31), np.int64(42), np.int64(45)], np.float64(18.814045659023655))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(13.066844725349405))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(37)], np.float64(17.83364084762842))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(13.502555207564251))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(42)], np.float64(18.617370177233063))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(12.82665259211289))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.438805993101003))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.9446736860066))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(18.63574240592903))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(12.113372098489622))","([np.int64(16), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(16.217702439269136))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(13.312551486344068))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(18.59814908591466))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.933139774398965))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(14.873857225471179))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(14.99738042636356))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(17.878035652941083))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(12.460315948928493))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(16.92862828945124))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.596464656134806))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(18.41030058141386))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.875926968809829))","([np.int64(1), np.int64(2), np.int64(11), np.int64(14), np.int64(21), np.int64(24)], np.float64(17.766282920428424))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(14.226781796989068))","([np.int64(7), np.int64(29), np.int64(30), np.int64(47), np.int64(49)], np.float64(18.042525123083422))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.527518512104146))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.787825821704766))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(13.388827957248486))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(35), np.int64(44)], np.float64(18.296115583299116))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(13.602502026913319))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(16.54597405437118))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(13.6675364610646))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(27), np.int64(43)], np.float64(17.519159151301924))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(12.702044848210658))","([np.int64(2), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(16.225973051263534))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.499984965654637))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.121256714044454))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(14.331324111928042))","([np.int64(6), np.int64(15), np.int64(25), np.int64(43), np.int64(49)], np.float64(17.538308124715456))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(13.626147112223343))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(17.473218658543484))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(13.059093473576402))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46), np.int64(47)], np.float64(19.669688932738474))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(13.780827667252998))","([np.int64(3), np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(17.09764006157935))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(13.439609045769707))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29), np.int64(36)], np.float64(19.59524965589756))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.721170486775138))","([np.int64(1), np.int64(10), np.int64(13), np.int64(43), np.int64(48)], np.float64(17.323604013422706))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(12.88173327416493))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(18.869234528605876))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.973362610049026))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(17.705711854044342))"
