run_id,XGBoost,RF
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(19.525958626860092))","([np.int64(13), np.int64(26), np.int64(28), np.int64(36), np.int64(37)], np.float64(22.64238619349196))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(16.464506553710983))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(18.448939242697634))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(16.29536295316857))","([np.int64(5), np.int64(23), np.int64(41), np.int64(44), np.int64(45)], np.float64(20.804526395505714))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.229706298690743))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.642660651704283))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(16.98692260839854))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(19.201127584615598))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.501168380025389))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(16.821522407320668))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(15.913869576418813))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.519343566735436))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(17.490636529505064))","([np.int64(14), np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(21.339552321182673))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(14.836992627183117))","([np.int64(5), np.int64(18), np.int64(21), np.int64(25), np.int64(37), np.int64(43)], np.float64(18.712965369364095))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(14.772754450899575))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(19.259628315887745))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(37)], np.float64(17.218362310108656))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(18.045176921842387))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(18.019779106631876))","([np.int64(6), np.int64(15), np.int64(16), np.int64(43), np.int64(49)], np.float64(20.3351533866955))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(15.35422944706479))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.85398163045909))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(17.019552732263477))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(47), np.int64(49)], np.float64(22.01685916161887))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(15.889237387414974))","([np.int64(1), np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(20.590956032077667))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(17.02938156209218))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(19.500783348353142))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(15.995216605570686))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.815474516217282))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(16.390451770931694))","([np.int64(0), np.int64(19), np.int64(20), np.int64(24), np.int64(28), np.int64(42)], np.float64(20.283100222760766))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(16.067228882695378))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(19.42402283877289))"
