run_id,XGBoost,RF
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(11.750903933628233))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.17349193626497))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(11.167310940380583))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(14.492533093693256))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(12.41697261978314))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.546548738933343))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(11.189221431381476))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(16.329220232472895))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(11.776866682379204))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(15.633927662186213))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(13.081321886499518))","([np.int64(5), np.int64(6), np.int64(21), np.int64(25), np.int64(43), np.int64(45)], np.float64(15.770410843089692))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(10.616622035468502))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.610914927090846))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(11.927739687237702))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(22), np.int64(34)], np.float64(15.646680801258709))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(12.009827178687926))","([np.int64(6), np.int64(15), np.int64(23), np.int64(40), np.int64(43), np.int64(49)], np.float64(16.87567100005523))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.096895148952262))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(15.601541347048054))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(11.848489971596216))","([np.int64(4), np.int64(16), np.int64(22), np.int64(38), np.int64(45), np.int64(46)], np.float64(16.57425169463678))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(11.316875527989316))","([np.int64(8), np.int64(19), np.int64(22), np.int64(26), np.int64(45)], np.float64(15.904134285643572))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(12.211635927819618))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29)], np.float64(16.24972894897044))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(11.030420655409463))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(15.241884830850548))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(11.171383103171792))","([np.int64(0), np.int64(20), np.int64(24), np.int64(39), np.int64(42), np.int64(45)], np.float64(16.632767746122425))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(11.338778102802095))","([np.int64(0), np.int64(21), np.int64(24), np.int64(26), np.int64(30)], np.float64(15.961861625932604))"
