run_id,XGBoost,RF
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(17.48820151976204))","([np.int64(17), np.int64(20), np.int64(21), np.int64(27), np.int64(34), np.int64(35)], np.float64(20.45830896433051))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.115634619588196))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44)], np.float64(22.340154096291204))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(17.116724572954904))","([np.int64(8), np.int64(9), np.int64(24), np.int64(26), np.int64(37)], np.float64(20.72728145892206))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(17.030769099409532))","([np.int64(5), np.int64(23), np.int64(41), np.int64(44), np.int64(45)], np.float64(20.82163743409123))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.90763407792942))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.846549408544575))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(17.53199664826394))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(19.571720676091303))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.752509595919744))","([np.int64(11), np.int64(17), np.int64(26), np.int64(35), np.int64(41)], np.float64(18.44968684415286))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.29338358683808))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(18.09741407951342))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(17.021588983139573))","([np.int64(11), np.int64(14), np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(22.081625058892524))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(15.517540562819551))","([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.348373320490186))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(15.405818445923513))","([np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(20.41571922952985))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(15.020684488295185))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(18.05327515075832))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(17.402479468174022))","([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(19.135395819657333))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(16.191574687882586))","([np.int64(4), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(21.377062096695983))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(16.240797581433235))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(21.511144311374057))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(16.762105928014094))","([np.int64(1), np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(21.67114307671025))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(17.78900086713006))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(36)], np.float64(21.403388634363335))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(17.411655124943664))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.934246018309235))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(16.788019451882132))","([np.int64(0), np.int64(19), np.int64(20), np.int64(24), np.int64(42)], np.float64(19.262339657210035))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(16.6686035324355))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(19.498917725882077))"
