run_id,XGBoost,RF
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(16.222032169525292))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(42)], np.float64(20.22848779060545))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.580407517948105))","([np.int64(4), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(17.712406685671287))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(14.996148047994122))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(19.8627747080576))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(14.601843164234124))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(18.288445212981323))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.485368398091259))","([np.int64(8), np.int64(14), np.int64(26), np.int64(28), np.int64(38), np.int64(41)], np.float64(20.794804705261516))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(15.918022820598813))","([np.int64(4), np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(19.055202897974887))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(15.721053090531916))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.96146285037423))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.310974732282993))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(18.164960185527907))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.889689294962007))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(17.51166971900617))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.935164000423057))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.605188619175877))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(17.022294917103984))","([np.int64(7), np.int64(21), np.int64(30), np.int64(47), np.int64(49)], np.float64(20.100974311415506))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.419764713537303))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(16.50590496726627))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(15.606016913108233))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(16.73025464358588))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(15.256413614597191))","([np.int64(14), np.int64(18), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(43)], np.float64(20.41005649443935))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(14.695021561491325))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(37), np.int64(43)], np.float64(17.947511111245646))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(15.213179557667601))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(18.25066617960843))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.78889252828681))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(15.490420740172794))"
42,"([np.int64(6), np.int64(15), np.int64(18), np.int64(43), np.int64(49)], np.float64(17.39784548477549))","([np.int64(6), np.int64(15), np.int64(18), np.int64(43), np.int64(49)], np.float64(19.35707221214152))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.465140543214478))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.390704025192804))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(15.200587057271072))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(20.138793692500933))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(15.871807271156078))","([np.int64(1), np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(20.523599210457846))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(15.140653906931407))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(46)], np.float64(20.544429029693635))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(14.90212452909181))","([np.int64(1), np.int64(10), np.int64(13), np.int64(35), np.int64(48)], np.float64(19.344973912055952))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(15.468420349236345))","([np.int64(0), np.int64(2), np.int64(20), np.int64(24), np.int64(25), np.int64(28), np.int64(42)], np.float64(20.85835617020146))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.864690436047907))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(17.141451720449083))"
