run_id,XGBoost,RF
11,"([np.int64(19), np.int64(31), np.int64(46), np.int64(49)], np.float64(18.39804349545008))","([np.int64(3), np.int64(19), np.int64(31), np.int64(46), np.int64(49)], np.float64(21.115269512039315))"
12,"([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(19.1596093535166))","([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(20.9260721916411))"
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(17.23677331936396))","([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(19.238320657186684))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(19.591874387993652))","([np.int64(1), np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(21.37087938713142))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(18.48125043414581))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(19.379579312287365))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(17.306805475229314))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(18.981471675794207))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(19.686029270712275))","([np.int64(8), np.int64(18), np.int64(22), np.int64(25), np.int64(26), np.int64(27)], np.float64(25.122796855051327))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(20.238025703309912))","([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(21.3308414763596))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(18.004948360075087))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(18.46389963550768))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(21.10627660200934))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(32)], np.float64(24.558216982873635))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(17.526960908747387))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(17.64782303479043))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(20.146898461453716))","([np.int64(4), np.int64(6), np.int64(11), np.int64(34), np.int64(46), np.int64(47)], np.float64(22.018190917513188))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(19.424966427280772))","([np.int64(0), np.int64(1), np.int64(6), np.int64(31), np.int64(33), np.int64(42), np.int64(45)], np.float64(22.455977165475))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(19.252883319852433))","([np.int64(1), np.int64(3), np.int64(8), np.int64(14), np.int64(37), np.int64(44)], np.float64(22.26656578087849))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(19.431252417482785))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(45)], np.float64(23.26969438502299))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(18.78643963236982))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(19.445131594773216))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(19.370148046044992))","([np.int64(6), np.int64(9), np.int64(19), np.int64(38), np.int64(44)], np.float64(22.241318527405515))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(18.310578352418744))","([np.int64(7), np.int64(19), np.int64(23), np.int64(35), np.int64(38), np.int64(44)], np.float64(22.05397152785876))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(19.139546250824665))","([np.int64(8), np.int64(13), np.int64(14), np.int64(38), np.int64(41)], np.float64(22.36952564136596))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(19.099889428044662))","([np.int64(17), np.int64(20), np.int64(21), np.int64(27), np.int64(34), np.int64(35)], np.float64(21.48228035255638))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(20.240970456649208))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44), np.int64(46)], np.float64(26.329114454544357))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(20.253889847365915))","([np.int64(8), np.int64(9), np.int64(24), np.int64(26), np.int64(37), np.int64(41)], np.float64(24.989302916192123))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(18.650306200127627))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(21.10769892403047))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(18.4249581151022))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24), np.int64(45)], np.float64(21.5186549439867))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(21.021202771012984))","([np.int64(7), np.int64(30), np.int64(32), np.int64(47), np.int64(49)], np.float64(23.354081363148826))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(19.039127485485327))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(19.52823261282425))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(20.003048272033794))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(19.821293757829125))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(19.67655808081541))","([np.int64(10), np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(24.37672919329689))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(18.329377734997294))","([np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(38), np.int64(43)], np.float64(22.261729011156064))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(19.64694162149831))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(19.31345051422985))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(18.041021595508038))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(17.638514583896374))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(18.856537430634535))","([np.int64(6), np.int64(10), np.int64(15), np.int64(31), np.int64(43), np.int64(49)], np.float64(23.308571250607805))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.21035105757734))","([np.int64(4), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(23.47661475133194))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(18.589410437690052))","([np.int64(5), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(24.168827600745978))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(20.407872516535207))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(22.560065709812804))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(20.51131458263404))","([np.int64(0), np.int64(8), np.int64(10), np.int64(12), np.int64(15), np.int64(16)], np.float64(24.859091999155602))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.578686239461177))","([np.int64(1), np.int64(10), np.int64(13), np.int64(31), np.int64(48)], np.float64(22.647566085162566))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(18.701587950709342))","([np.int64(0), np.int64(20), np.int64(24), np.int64(32), np.int64(42)], np.float64(22.108649143325753))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(18.554082696434712))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30), np.int64(36), np.int64(44)], np.float64(23.250822879160246))"
