run_id,XGBoost,RF
12,"([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(15.66682690829871))","([np.int64(7), np.int64(15), np.int64(22), np.int64(38), np.int64(43)], np.float64(19.314745811889107))"
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(13.888710866954469))","([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(16.723147893014968))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(16.21518115177399))","([np.int64(16), np.int64(21), np.int64(38), np.int64(40), np.int64(42)], np.float64(19.78628450824682))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(14.415077316189079))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(16.053133801340305))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(15.929634800113659))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(17.194326584799448))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(15.43447976091667))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27), np.int64(29)], np.float64(21.929909132768923))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(15.239096535870804))","([np.int64(6), np.int64(15), np.int64(31), np.int64(39), np.int64(48)], np.float64(19.613595011665243))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(14.19291166610167))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(36)], np.float64(17.923609957583185))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(16.793725559392595))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(19.65876438960877))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(16.470850773608017))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(15.789923503073025))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(16.562293628979006))","([np.int64(4), np.int64(6), np.int64(11), np.int64(22), np.int64(46)], np.float64(18.88329462167844))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(16.165188324940946))","([np.int64(0), np.int64(1), np.int64(6), np.int64(31), np.int64(42), np.int64(45)], np.float64(19.879869251261283))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(14.059934049324712))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(17.41765388028581))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(17.812475721777172))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27)], np.float64(19.91618407753408))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.528732134784365))","([np.int64(0), np.int64(4), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(19.559115717189737))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(15.64529949676407))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(18.30506295246457))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.952453556148164))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(18.8451282224414))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(15.34919031476957))","([np.int64(8), np.int64(14), np.int64(26), np.int64(28), np.int64(38), np.int64(41)], np.float64(21.714624680829278))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(17.835860823617672))","([np.int64(4), np.int64(17), np.int64(20), np.int64(21), np.int64(27), np.int64(34), np.int64(35)], np.float64(20.47227180035235))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(17.433028337803567))","([np.int64(13), np.int64(26), np.int64(28), np.int64(36), np.int64(37)], np.float64(21.798658844361338))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.942252846861525))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(18.644310956303265))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(15.286218938040834))","([np.int64(5), np.int64(9), np.int64(23), np.int64(44), np.int64(45)], np.float64(20.477847593423633))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.857257593732264))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.834117278595293))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(18.560121985118823))","([np.int64(7), np.int64(21), np.int64(30), np.int64(47), np.int64(49)], np.float64(21.245669769447698))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.608688153148508))","([np.int64(11), np.int64(17), np.int64(35), np.int64(38), np.int64(41)], np.float64(18.203411773701205))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(16.31238898629263))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(19.241348481229295))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(15.676810112967052))","([np.int64(14), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(19.72506769322457))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.292115459085554))","([np.int64(5), np.int64(21), np.int64(25), np.int64(37), np.int64(43)], np.float64(17.34398978620205))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(15.01807378948037))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(18.405739687268614))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.104209263183924))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(17.329597618605252))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(17.689842472925))","([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(18.39533875788921))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(15.328053775900305))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.708315291413832))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(15.6392049188789))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(20.997780652995846))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(14.713212445042899))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(20.310398230231826))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(16.78347601534979))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(19.15410614269907))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(15.528052455251242))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.674533212569493))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(16.395755223907145))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42)], np.float64(19.422252586380935))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(17.083158653467034))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(19.294118894872184))"
