run_id,XGBoost,RF
12,"([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(14.147196598682328))","([np.int64(7), np.int64(12), np.int64(15), np.int64(38), np.int64(43)], np.float64(17.27983230060838))"
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(11.70196343788773))","([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(14.05353398875979))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(11.486717054910462))","([np.int64(16), np.int64(21), np.int64(40), np.int64(41), np.int64(42)], np.float64(17.26233532052138))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(10.706976329990976))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(13.456481729024512))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(12.113180880361842))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(13.790795037317876))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(13.202135864025557))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(15.815873991363059))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(11.597579212683051))","([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(15.703556087770652))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(13.353181189182648))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(47)], np.float64(15.17669878644229))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(12.883317270490423))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(44)], np.float64(17.69971533062955))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(12.884234061658795))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(13.67309855877913))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.384575086648988))","([np.int64(4), np.int64(6), np.int64(11), np.int64(20), np.int64(46)], np.float64(16.82545681549752))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(12.719098665427339))","([np.int64(0), np.int64(6), np.int64(23), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(18.027952404495963))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(12.487082189818153))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(29), np.int64(35), np.int64(37)], np.float64(20.047745799862476))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(12.151120315625041))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(17.728566649877624))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(13.225329371705335))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.886756896527931))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.42272804937647))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(48)], np.float64(17.163666696264034))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(13.013220405790383))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(16.023702646602953))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(12.484415981574823))","([np.int64(2), np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(17.31550902540778))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(11.420079382219805))","([np.int64(20), np.int64(21), np.int64(22), np.int64(34), np.int64(35)], np.float64(15.37366256578998))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(14.100893925311734))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(16.856428044866533))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(12.030873922357504))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.74243038903093))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(13.475432772119111))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(16.860042912811142))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.37813000900908))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(14.254642491645422))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(13.491941318090305))","([np.int64(7), np.int64(14), np.int64(30), np.int64(47), np.int64(49)], np.float64(16.908660355738252))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(12.783377136053325))","([np.int64(11), np.int64(17), np.int64(30), np.int64(35), np.int64(41)], np.float64(15.79580719583016))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(12.744967978311262))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(17.62618445990898))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(12.777931033727468))","([np.int64(9), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.66008445962549))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(12.09020486393275))","([np.int64(5), np.int64(6), np.int64(21), np.int64(25), np.int64(43), np.int64(45)], np.float64(16.66037152102803))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(11.681538383948078))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(14.313238864618413))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(11.815853360149577))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(25)], np.float64(15.628878680684629))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(14.172088286061474))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(16.593262777562522))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.481860284700415))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(16.194638995193287))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.318515011693071))","([np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46), np.int64(48)], np.float64(18.258423484474463))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(12.009381030373715))","([np.int64(2), np.int64(8), np.int64(19), np.int64(22), np.int64(26), np.int64(45)], np.float64(17.871372627295557))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(11.928974630121596))","([np.int64(0), np.int64(4), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(29)], np.float64(18.771352907772044))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.804669340811593))","([np.int64(1), np.int64(10), np.int64(13), np.int64(23), np.int64(48)], np.float64(17.010058645045333))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(10.853341118382133))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(14.617776906428888))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(12.403651450627283))","([np.int64(0), np.int64(21), np.int64(26), np.int64(29), np.int64(30), np.int64(36)], np.float64(17.646501890951075))"
