run_id,XGBoost,RF
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(12.742305658647556))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(44)], np.float64(16.81697850891669))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(11.559655085203973))","([np.int64(13), np.int64(15), np.int64(18), np.int64(30), np.int64(41)], np.float64(14.22235867664761))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.622530011870909))","([np.int64(4), np.int64(6), np.int64(11), np.int64(12), np.int64(46)], np.float64(16.422934002389418))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(12.463968062881028))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(15.852358650693553))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(12.686352673805676))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(35), np.int64(37)], np.float64(18.21024110827867))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(12.462488432378095))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(17.590133938777143))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(11.67183203111722))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.462387101011712))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(11.416896903881076))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(14.692930523654512))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(11.51509272246405))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.434105818849671))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(11.732563484564482))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.93999284889529))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(10.828995937910692))","([np.int64(2), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(14.663717731060077))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(13.312907636867166))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(18.284068879519754))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(11.987254464953724))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.651343553772243))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(12.187488891596644))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.404001828844935))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(12.593512877801261))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(15.049069492079125))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(11.39870504806815))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(14.350156406266418))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(11.239985139830914))","([np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(35), np.int64(41)], np.float64(16.25481619064571))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(11.104751813368505))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(28), np.int64(30), np.int64(44)], np.float64(17.107836554280052))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(12.180665885318515))","([np.int64(18), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.150944057504095))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(11.534355496063508))","([np.int64(5), np.int64(6), np.int64(21), np.int64(25), np.int64(43), np.int64(45)], np.float64(16.05833265038195))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(11.121986224821034))","([np.int64(27), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(15.33293011313586))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(10.664293955093461))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(22), np.int64(34), np.int64(47)], np.float64(16.760701503432728))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(12.430940796216058))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(16.059385033662405))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(11.426562110083262))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(15.231831738820476))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.032305749248382))","([np.int64(16), np.int64(22), np.int64(38), np.int64(45), np.int64(46)], np.float64(15.35764872723724))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(11.706492587223183))","([np.int64(8), np.int64(19), np.int64(22), np.int64(26), np.int64(45)], np.float64(15.910361988114404))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(11.950922818715384))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29)], np.float64(16.04057231999753))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.421151157696228))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(15.556501804866489))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(12.507152614563307))","([np.int64(0), np.int64(20), np.int64(24), np.int64(39), np.int64(42)], np.float64(15.685324511648428))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(11.318275103998305))","([np.int64(0), np.int64(21), np.int64(24), np.int64(26), np.int64(29), np.int64(30)], np.float64(16.63231133728465))"
