run_id,XGBoost,RF
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(15.095518057285332))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(42)], np.float64(19.166927654156076))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(13.538288269131204))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.927914348316452))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(13.146507137050055))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(18.749353832200985))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(14.327627042578392))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.455542721345717))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(12.191198984899572))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(18.775810715626687))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(13.881309266811593))","([np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(17.381442288931144))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(15.194412945405988))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.728007418206165))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(14.924822580464934))","([np.int64(8), np.int64(9), np.int64(26), np.int64(29), np.int64(37)], np.float64(18.851305389435442))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.433406062572756))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(17.48877779957242))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(14.666649042593722))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.753065646673715))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(15.517845909379414))","([np.int64(7), np.int64(21), np.int64(30), np.int64(47), np.int64(49)], np.float64(19.191267741091842))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.911178700735103))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(16.212947920244034))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(13.343037922797626))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.659315688561716))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(14.079463616641258))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.896120628282034))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(15.0565144809999))","([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(14.94896662236031))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.799504755010696))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(17.25560999850875))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(13.484225197850655))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(16.3509084563184))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(15.109882348053107))","([np.int64(6), np.int64(15), np.int64(23), np.int64(25), np.int64(43), np.int64(49)], np.float64(19.553586983618086))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.827778510249843))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(18.777258377501425))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(13.801855740222251))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(46)], np.float64(18.4760248044457))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(14.117477583817214))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(18.43547492693925))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(14.231892917472756))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(36)], np.float64(19.52190300700879))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(13.659764243055303))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(16.79529235451752))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(13.228260093385643))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(19.88853469028797))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(15.29028650489493))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(18.328839677019964))"
