run_id,XGBoost,RF
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.943080299293735))","([np.int64(8), np.int64(14), np.int64(26), np.int64(32), np.int64(38), np.int64(41)], np.float64(20.157844216754537))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(15.78273244384602))","([np.int64(4), np.int64(9), np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(19.88576696970047))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(16.17786429737036))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(20.979131368744223))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(14.90171162865499))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(17.813043863991926))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(15.837344796866073))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(19.586407259573846))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(14.074015920764083))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.218349583273977))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(15.193750105014377))","([np.int64(1), np.int64(7), np.int64(21), np.int64(30), np.int64(42), np.int64(47), np.int64(49)], np.float64(21.71775037557925))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.741109964501854))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(16.466897224707143))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(13.806568179016356))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(16.884066841248437))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(14.214180024405715))","([np.int64(0), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(42), np.int64(43)], np.float64(20.191593925167055))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(13.77462231524258))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(37), np.int64(43)], np.float64(18.24811937802023))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.633718204830023))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(18.14807872435182))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(13.585858970054254))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(16.323569485814986))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(16.055325140373732))","([np.int64(6), np.int64(15), np.int64(18), np.int64(43), np.int64(49)], np.float64(18.598554047122253))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(13.802872117249462))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.22559280434702))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(15.305760028067686))","([np.int64(3), np.int64(16), np.int64(22), np.int64(38), np.int64(46), np.int64(49)], np.float64(19.080205484774464))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(14.280096117331002))","([np.int64(1), np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(19.980357256567192))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(15.776235708935078))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(18.802036888135515))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(13.907225481821802))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(17.686921214470924))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(14.534858078120061))","([np.int64(0), np.int64(2), np.int64(20), np.int64(24), np.int64(25), np.int64(28), np.int64(42), np.int64(47)], np.float64(21.851264761318845))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.356269019729908))","([np.int64(0), np.int64(2), np.int64(21), np.int64(26), np.int64(30)], np.float64(18.480848011252025))"
