run_id,XGBoost,RF
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(12.02490768593943))","([np.int64(4), np.int64(9), np.int64(14), np.int64(19), np.int64(40)], np.float64(14.500482540528642))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(11.759749384354468))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(14.91905248208102))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(11.44221601196461))","([np.int64(6), np.int64(28), np.int64(31), np.int64(37), np.int64(39), np.int64(48)], np.float64(17.369536418444586))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(11.550981370328511))","([np.int64(0), np.int64(2), np.int64(19), np.int64(24), np.int64(32), np.int64(47)], np.float64(15.585972791248608))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(11.80034629403817))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(40)], np.float64(16.12207748867502))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(11.124094625489823))","([np.int64(13), np.int64(15), np.int64(18), np.int64(30), np.int64(41), np.int64(43)], np.float64(15.019574012395518))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.373836736104812))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(14.434009311571819))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(11.667783464878667))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(15.332447122693935))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(11.12264199812718))","([np.int64(1), np.int64(8), np.int64(14), np.int64(35), np.int64(37)], np.float64(16.762580513523012))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(11.836301685455254))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(39)], np.float64(15.979767548801174))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(11.792834096882585))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48), np.int64(49)], np.float64(15.268764925540992))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(10.688096893110357))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(14.373647685216943))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(11.574786287880492))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(13.352142247574124))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(10.22325746710793))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.622813101658673))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(11.195477622882043))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.800612275323125))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(12.323430445883963))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(17.489156621012786))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(11.342649374233169))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(14.882566188450172))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(12.961187605882635))","([np.int64(5), np.int64(16), np.int64(23), np.int64(44), np.int64(45)], np.float64(15.300088539397148))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(11.189079801764635))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.085334993260645))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(11.068001204226467))","([np.int64(7), np.int64(19), np.int64(30), np.int64(39), np.int64(47), np.int64(49)], np.float64(16.616681372122915))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(10.439889623713155))","([np.int64(1), np.int64(11), np.int64(17), np.int64(35), np.int64(38), np.int64(41)], np.float64(15.929424156686403))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(12.040946879661824))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(15.79897368780559))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(12.028639947831156))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(14.979130987172892))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(27), np.int64(43)], np.float64(12.751070630934755))","([np.int64(5), np.int64(6), np.int64(21), np.int64(25), np.int64(27), np.int64(43), np.int64(45)], np.float64(16.927657701182717))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(11.229957193225328))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.428126837896611))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(10.675722287481515))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(22)], np.float64(14.58085585668699))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(11.992049831412059))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(15.801370397926748))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(11.638854609928844))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.712048278396404))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(11.67616424062354))","([np.int64(16), np.int64(22), np.int64(27), np.int64(38), np.int64(46)], np.float64(14.754468898557002))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(10.792764108961698))","([np.int64(8), np.int64(19), np.int64(22), np.int64(26), np.int64(45)], np.float64(15.756078909894583))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(11.669953867955831))","([np.int64(0), np.int64(7), np.int64(10), np.int64(15), np.int64(16)], np.float64(15.92977306539139))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.0269645868793))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(14.65021188697905))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(10.557380392560647))","([np.int64(0), np.int64(20), np.int64(24), np.int64(39), np.int64(42)], np.float64(15.200000673926095))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(11.296556113541335))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.097668643255272))"
