run_id,XGBoost,RF
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(26.151196099765627))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(24.651328481869808))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(26.82090930702876))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44), np.int64(47)], np.float64(26.151619161863337))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(26.328305274942334))","([np.int64(8), np.int64(14), np.int64(27), np.int64(38), np.int64(41)], np.float64(26.03083988188477))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(24.11425043235718))","([np.int64(17), np.int64(20), np.int64(21), np.int64(32), np.int64(34), np.int64(35), np.int64(40)], np.float64(28.52911157700727))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(28.66699549288823))","([np.int64(11), np.int64(13), np.int64(16), np.int64(26), np.int64(28), np.int64(37)], np.float64(31.100589562988084))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(27), np.int64(37)], np.float64(28.191704455915897))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(26.06699806513338))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(27.888789811956567))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(25.324554590826324))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(26.76439129462832))","([np.int64(2), np.int64(8), np.int64(11), np.int64(21), np.int64(24), np.int64(33)], np.float64(26.740787227192616))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(28.954280113913747))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(24.935395526547975))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(26.061490484523603))","([np.int64(11), np.int64(12), np.int64(17), np.int64(35), np.int64(41)], np.float64(25.079233505081582))"
37,"([np.int64(4), np.int64(15), np.int64(16), np.int64(24), np.int64(44)], np.float64(29.961346593776764))","([np.int64(4), np.int64(8), np.int64(15), np.int64(16), np.int64(21), np.int64(24), np.int64(44)], np.float64(28.236667933834585))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(49)], np.float64(31.6962821248831))","([np.int64(0), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28)], np.float64(28.019117735855513))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(25.807104681227663))","([np.int64(0), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(24.144636376633628))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(25.816005383673353))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(24.718091726955876))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(24.09868771454917))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(22.641051998627844))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(25.151763363103267))","([np.int64(6), np.int64(15), np.int64(20), np.int64(43), np.int64(49)], np.float64(25.063294330629933))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(30.10597988497882))","([np.int64(7), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(28.45923536994905))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(25.59477883878709))","([np.int64(0), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46)], np.float64(27.4771208785578))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(31.6530295952115))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(25.540919326595425))"
46,"([np.int64(10), np.int64(15), np.int64(16)], np.float64(59.520530826924876))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(42)], np.float64(29.365554111060288))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(26.695177951090503))","([np.int64(1), np.int64(10), np.int64(13), np.int64(31), np.int64(48)], np.float64(28.663974303024403))"
48,"([np.int64(20), np.int64(24), np.int64(42)], np.float64(56.725254524109744))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(23.962862716143025))"
49,"([np.int64(21), np.int64(26), np.int64(30)], np.float64(56.191519655719055))","([np.int64(0), np.int64(1), np.int64(2), np.int64(21), np.int64(26), np.int64(30)], np.float64(26.747556901249418))"
