run_id,XGBoost,RF
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(18.615174394503708))","([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(19.724628626060955))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(19.1842877133549))","([np.int64(1), np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(21.580275250318014))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(18.163387144009917))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(19.132842047126914))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40), np.int64(42)], np.float64(22.25928746860652))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(19.273466307679772))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(20.447357842566976))","([np.int64(8), np.int64(18), np.int64(22), np.int64(25), np.int64(26), np.int64(27)], np.float64(25.432840781672788))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(19.16575888632791))","([np.int64(6), np.int64(15), np.int64(31), np.int64(39), np.int64(48)], np.float64(23.683520616791693))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(19.700125320164677))","([np.int64(0), np.int64(2), np.int64(3), np.int64(19), np.int64(32)], np.float64(20.470630820402302))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(21.373523722460217))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(32)], np.float64(24.599053609171342))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(18.440304580715193))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(17.54629865678241))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(20.507460159612542))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(19.96415862143958))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(19.178833063337233))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(20.597745788611167))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(18.583259827982207))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37), np.int64(44), np.int64(46)], np.float64(22.558752174260515))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(21.438979667811445))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(45)], np.float64(23.520552976984778))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(19.236564636862383))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(19.555360124120835))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(20.152905091167924))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(21.42104255623844))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(17.893648398375067))","([np.int64(7), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(21.71084114935597))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(17.593196292334614))","([np.int64(8), np.int64(13), np.int64(14), np.int64(17), np.int64(38), np.int64(41)], np.float64(23.907750981787686))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(19.149062682735295))","([np.int64(17), np.int64(20), np.int64(21), np.int64(27), np.int64(34), np.int64(35)], np.float64(21.89653066400675))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(21.75507243541116))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44), np.int64(46)], np.float64(26.611292419766052))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(19.3034571725745))","([np.int64(8), np.int64(9), np.int64(24), np.int64(26), np.int64(37), np.int64(41)], np.float64(24.50348402980107))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(21.57082988699188))","([np.int64(5), np.int64(23), np.int64(41), np.int64(44), np.int64(45)], np.float64(23.058295165706838))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(20.616633310536454))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24), np.int64(45)], np.float64(22.063012744504558))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(20.712600487052406))","([np.int64(7), np.int64(30), np.int64(32), np.int64(47), np.int64(49)], np.float64(23.452294450949825))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(20.90404333925347))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(20.14355972457677))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(20.283343747237968))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(21.71827551218289))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(20.55654810912222))","([np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(23.577162771335974))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(17.831999310541548))","([np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(36), np.int64(43)], np.float64(22.28894426687566))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(20.114235251546))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(19.819308020742948))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(17.018534018028884))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(19.692895939231036))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(19.92236866335584))","([np.int64(6), np.int64(10), np.int64(15), np.int64(43), np.int64(49)], np.float64(22.022323182812304))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.11446896049922))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(21.89128379055789))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(19.245218937726204))","([np.int64(5), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(24.333526848240783))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(18.53113902871347))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(23.475901381929216))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(20.179479588101113))","([np.int64(0), np.int64(8), np.int64(10), np.int64(12), np.int64(15), np.int64(16)], np.float64(25.236459932000294))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.258656626812012))","([np.int64(1), np.int64(10), np.int64(13), np.int64(23), np.int64(31), np.int64(48)], np.float64(23.933030693378534))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(19.390284083796846))","([np.int64(0), np.int64(19), np.int64(20), np.int64(24), np.int64(42)], np.float64(21.711295494793426))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(19.182227505768754))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30)], np.float64(21.97343156146044))"
