run_id,XGBoost,RF
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(19.433303982643142))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44), np.int64(46)], np.float64(25.560305419679054))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(19.06123397776948))","([np.int64(8), np.int64(9), np.int64(24), np.int64(26), np.int64(37), np.int64(41)], np.float64(23.80219856867809))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(18.93855953886684))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(21.112666319439292))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(18.77235008440059))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24), np.int64(45)], np.float64(21.039257959610193))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(21.08477477368747))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(21.116181631386493))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(18.55525719494096))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(18.818726379725174))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(20.285691757411012))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(21.0839947745595))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(20.065385620865225))","([np.int64(14), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(22.70339631239352))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(17.44922682229751))","([np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(43)], np.float64(20.475262156352024))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(17.183946646644344))","([np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(44), np.int64(45)], np.float64(21.237291109448122))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(16.44302817685441))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(19.202177570117463))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(18.846495787265017))","([np.int64(6), np.int64(15), np.int64(18), np.int64(43), np.int64(49)], np.float64(21.625235260450143))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.085771749357512))","([np.int64(4), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(23.141965163007715))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(17.88736328255877))","([np.int64(5), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(23.114603798463694))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(19.856522491799385))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(22.389079267338886))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(20.214813285473284))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(21.652444115336284))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(20.037499249229658))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(19.77202318388456))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(18.634799578633558))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(19.973048310896726))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(18.974818744021583))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30), np.int64(36), np.int64(45)], np.float64(23.471099639054998))"
