run_id,XGBoost,RF
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(20.020556915328847))","([np.int64(8), np.int64(18), np.int64(22), np.int64(26), np.int64(27)], np.float64(24.273353227623986))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(20.520446257906354))","([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(22.778365665805048))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(20.515159760045943))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(20.21095008641148))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(22.612171522651565))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(22.92716804119452))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(19.79065335951532))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(18.081740392362146))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(20.66187868360258))","([np.int64(4), np.int64(6), np.int64(11), np.int64(34), np.int64(46)], np.float64(21.905986797617473))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42), np.int64(45)], np.float64(23.97161112017189))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(22.79452490033649))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(19.38944807623668))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(20.717843605759832))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(21.73311335202052))","([np.int64(2), np.int64(7), np.int64(13), np.int64(20), np.int64(26), np.int64(45)], np.float64(25.514632129737546))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(21.518512870221066))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(20.467158940293995))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(21.094808829926414))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(23.333990533805274))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(20.073985645179114))","([np.int64(7), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(23.09493682110559))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(19.04990606842476))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(21.506097634591075))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(21.43841272295344))","([np.int64(20), np.int64(21), np.int64(26), np.int64(27), np.int64(34), np.int64(35)], np.float64(22.947544136014926))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(22.6153827119612))","([np.int64(1), np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44)], np.float64(26.702981541019355))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37), np.int64(38)], np.float64(23.96093289984551))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37), np.int64(41)], np.float64(23.381489164977523))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(20.895354052190765))","([np.int64(5), np.int64(11), np.int64(23), np.int64(29), np.int64(44), np.int64(45)], np.float64(25.039040241015318))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(21.440912071218232))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24), np.int64(45)], np.float64(22.693954291120598))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(22.805716494117974))","([np.int64(7), np.int64(30), np.int64(32), np.int64(47), np.int64(49)], np.float64(24.37376676181923))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(21.78332878380773))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(19.822732241841607))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(20.96056464028653))","([np.int64(4), np.int64(5), np.int64(13), np.int64(15), np.int64(24), np.int64(44)], np.float64(24.223013101986346))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(20.294119048997082))","([np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(23.80849444292104))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(21.813041926041087))","([np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(43)], np.float64(21.392471316004702))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(19.63130384777182))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(20.31848420030251))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(18.69208158843528))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(21.143936136434085))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(20.838318035317737))","([np.int64(5), np.int64(6), np.int64(10), np.int64(15), np.int64(43), np.int64(49)], np.float64(23.848394777023337))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(20.957572498247696))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(22.822634658196367))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(20.792385389632823))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46)], np.float64(23.696085738415135))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(21.31339625109266))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(23.911908488762997))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(21.60628226041168))","([np.int64(0), np.int64(8), np.int64(10), np.int64(12), np.int64(15), np.int64(16), np.int64(34), np.int64(46)], np.float64(27.941731910021))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.35267057169328))","([np.int64(1), np.int64(10), np.int64(13), np.int64(23), np.int64(48)], np.float64(23.83506108550084))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(20.315657612210604))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(21.47504691376338))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(44)], np.float64(23.744795258012008))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30), np.int64(44)], np.float64(23.516006528754335))"
