run_id,LassoNet,XGBoost,RF
80,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(242.56086824200483))","([np.int64(16), np.int64(30), np.int64(31), np.int64(36), np.int64(48)], np.float64(481.3984046298529))","([np.int64(0), np.int64(2), np.int64(3), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(30), np.int64(31), np.int64(36), np.int64(43), np.int64(48)], np.float64(338.0879957961592))"
81,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(211.11629407357802))","([np.int64(28), np.int64(35), np.int64(38), np.int64(43), np.int64(48), np.int64(49)], np.float64(458.4613977757019))","([np.int64(2), np.int64(8), np.int64(12), np.int64(14), np.int64(18), np.int64(23), np.int64(28), np.int64(29), np.int64(35), np.int64(38), np.int64(40), np.int64(43), np.int64(48), np.int64(49)], np.float64(317.8198173666758))"
82,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(193.98850395018636))","([np.int64(30), np.int64(36), np.int64(48)], np.float64(643.5316067884922))","([np.int64(1), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(19), np.int64(29), np.int64(30), np.int64(32), np.int64(36), np.int64(48)], np.float64(336.60834319104094))"
83,"([np.int64(30)], np.float64(535.5304419055433))","([np.int64(19), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(39)], np.float64(456.9681385710698))","([np.int64(6), np.int64(9), np.int64(17), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(39), np.int64(43)], np.float64(373.2671051834065))"
84,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(195.22533930199873))","([np.int64(31), np.int64(36), np.int64(40), np.int64(44)], np.float64(578.106373951558))","([np.int64(2), np.int64(5), np.int64(8), np.int64(31), np.int64(36), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(49)], np.float64(387.01854711753003))"
85,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(11), np.int64(12), np.int64(15), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(266.41369210865076))","([np.int64(15), np.int64(19), np.int64(24), np.int64(26), np.int64(30), np.int64(31), np.int64(41), np.int64(43), np.int64(48)], np.float64(367.6664201226612))","([np.int64(4), np.int64(15), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(26), np.int64(30), np.int64(31), np.int64(41), np.int64(43), np.int64(44), np.int64(48)], np.float64(358.22763022038305))"
86,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(210.60925672412588))","([np.int64(21), np.int64(30), np.int64(44), np.int64(47)], np.float64(501.88321091992594))","([np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(15), np.int64(21), np.int64(30), np.int64(35), np.int64(36), np.int64(44), np.int64(47)], np.float64(300.4738129297319))"
87,"([np.int64(1), np.int64(6), np.int64(8), np.int64(10), np.int64(12), np.int64(18), np.int64(19), np.int64(21), np.int64(25)], np.float64(508.3143813375062))","([np.int64(24), np.int64(27), np.int64(34), np.int64(36), np.int64(49)], np.float64(573.7388947626467))","([np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(19), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(34), np.int64(36), np.int64(37), np.int64(44), np.int64(49)], np.float64(386.4172113367748))"
88,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(12), np.int64(14), np.int64(15), np.int64(18), np.int64(20), np.int64(24), np.int64(29), np.int64(34), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(47)], np.float64(465.79921159435213))","([np.int64(25), np.int64(34), np.int64(37)], np.float64(620.7603251417765))","([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(9), np.int64(12), np.int64(21), np.int64(22), np.int64(25), np.int64(29), np.int64(34), np.int64(37), np.int64(48)], np.float64(362.9554948998502))"
89,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(216.90760914957283))","([np.int64(37), np.int64(43), np.int64(45), np.int64(48)], np.float64(575.9266949755897))","([np.int64(2), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(27), np.int64(37), np.int64(43), np.int64(45), np.int64(48)], np.float64(404.5328471516816))"
90,"([np.int64(8), np.int64(33)], np.float64(502.02505149376515))","([np.int64(30), np.int64(46), np.int64(47), np.int64(49)], np.float64(523.4404448180411))","([np.int64(1), np.int64(2), np.int64(7), np.int64(21), np.int64(30), np.int64(39), np.int64(40), np.int64(46), np.int64(47), np.int64(49)], np.float64(374.2372396693858))"
91,"([np.int64(4), np.int64(7), np.int64(17), np.int64(29), np.int64(42)], np.float64(517.0196846895932))","([np.int64(24), np.int64(41), np.int64(42), np.int64(45)], np.float64(579.7709700321486))","([np.int64(2), np.int64(12), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(29), np.int64(31), np.int64(41), np.int64(42), np.int64(45)], np.float64(363.2885077207387))"
92,"([np.int64(5), np.int64(7), np.int64(8), np.int64(11), np.int64(13), np.int64(15), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(42), np.int64(43), np.int64(44), np.int64(47)], np.float64(404.1884894033105))","([np.int64(36), np.int64(42), np.int64(44)], np.float64(574.8045769565658))","([np.int64(2), np.int64(5), np.int64(11), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(36), np.int64(37), np.int64(42), np.int64(44)], np.float64(356.0655638443528))"
93,"([np.int64(1), np.int64(9), np.int64(15), np.int64(16), np.int64(31), np.int64(44)], np.float64(507.95754352782853))","([np.int64(16), np.int64(37), np.int64(44), np.int64(45)], np.float64(481.5138098157144))","([np.int64(2), np.int64(9), np.int64(12), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(25), np.int64(30), np.int64(37), np.int64(44), np.int64(45)], np.float64(360.081715139702))"
94,"([np.int64(4), np.int64(10), np.int64(30)], np.float64(486.12146858884336))","([np.int64(20), np.int64(39), np.int64(41), np.int64(44)], np.float64(532.6350965278391))","([np.int64(0), np.int64(5), np.int64(6), np.int64(10), np.int64(13), np.int64(16), np.int64(20), np.int64(30), np.int64(31), np.int64(39), np.int64(41), np.int64(44), np.int64(48)], np.float64(329.2221161285753))"
95,"([np.int64(0), np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(30), np.int64(32), np.int64(36), np.int64(38), np.int64(39), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(359.6620044546359))","([np.int64(26), np.int64(30), np.int64(38), np.int64(43), np.int64(46)], np.float64(509.26638829743257))","([np.int64(6), np.int64(8), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(26), np.int64(30), np.int64(38), np.int64(40), np.int64(43), np.int64(45), np.int64(46)], np.float64(379.70345431592295))"
96,"([np.int64(0), np.int64(38), np.int64(40), np.int64(43), np.int64(44)], np.float64(516.5693974141678))","([np.int64(33), np.int64(38), np.int64(48)], np.float64(675.3746287683903))","([np.int64(2), np.int64(4), np.int64(6), np.int64(10), np.int64(12), np.int64(17), np.int64(18), np.int64(21), np.int64(26), np.int64(32), np.int64(33), np.int64(38), np.int64(43), np.int64(48)], np.float64(357.9907517417537))"
97,"([np.int64(11), np.int64(14), np.int64(16), np.int64(25), np.int64(27), np.int64(29), np.int64(39), np.int64(45)], np.float64(489.91088506482856))","([np.int64(22), np.int64(25), np.int64(29), np.int64(45)], np.float64(536.33582331487))","([np.int64(1), np.int64(2), np.int64(8), np.int64(11), np.int64(14), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(29), np.int64(34), np.int64(35), np.int64(45)], np.float64(369.6190333620187))"
98,"([np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(8), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(35), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(48), np.int64(49)], np.float64(446.37069731477584))","([np.int64(21), np.int64(22), np.int64(26), np.int64(31), np.int64(34)], np.float64(472.1422097964655))","([np.int64(6), np.int64(7), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(26), np.int64(30), np.int64(31), np.int64(34), np.int64(44)], np.float64(377.41387439321176))"
99,"([np.int64(22), np.int64(25), np.int64(33), np.int64(38), np.int64(42), np.int64(49)], np.float64(516.8993084073869))","([np.int64(10), np.int64(29), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(44), np.int64(46)], np.float64(399.7130059310741))","([np.int64(4), np.int64(9), np.int64(10), np.int64(14), np.int64(27), np.int64(29), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(40), np.int64(44), np.int64(46)], np.float64(345.858900702048))"
