run_id,LassoNet,XGBoost,RF,baseline error
28,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9271739130434783)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9554347826086956)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9532608695652174)",0.591304347826087
29,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9456521739130435)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9521739130434783)","([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9467391304347826)",0.6130434782608696
30,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9445652173913044)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9521739130434783)","([np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9565217391304348)",0.6
31,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9456521739130435)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9445652173913044)","([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9456521739130435)",0.5956521739130435
32,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9282608695652174)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9532608695652174)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9586956521739131)",0.6217391304347826
33,"([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9445652173913044)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9543478260869566)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9543478260869566)",0.6217391304347826
34,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9489130434782609)","([np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9543478260869566)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.95)",0.5978260869565217
35,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9445048966267682)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9608269858541894)","([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(49), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9586507072905331)",0.6213275299238302
36,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9510869565217391)","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9565217391304348)","([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9521739130434783)",0.6086956521739131
37,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9489130434782609)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9532608695652174)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(49), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9543478260869566)",0.5934782608695652
38,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9347826086956522)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9467391304347826)","([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9434782608695652)",0.6119565217391304
39,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9369565217391305)","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9586956521739131)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9597826086956521)",0.6021739130434782
40,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9281828073993471)","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9423286180631121)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9379760609357998)",0.6115342763873776
41,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9239130434782609)","([np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(15), np.int64(16), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9369565217391305)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9434782608695652)",0.5891304347826087
42,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9315217391304348)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9641304347826087)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9543478260869566)",0.6043478260869565
43,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9304347826086956)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(36), np.int64(38), np.int64(41), np.int64(44), np.int64(45), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9489130434782609)","([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9456521739130435)",0.5826086956521739
44,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9217391304347826)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(36), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9456521739130435)","([np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9391304347826087)",0.592391304347826
45,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(53), np.int64(54), np.int64(55), np.int64(56)], 0.9260869565217391)","([np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(51), np.int64(52), np.int64(54), np.int64(55)], 0.9434782608695652)","([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(15), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(36), np.int64(45), np.int64(51), np.int64(52), np.int64(54), np.int64(55), np.int64(56)], 0.9293478260869565)",0.5989130434782609
