run_id,LassoNet,XGBoost,RF
43,"([np.int64(5), np.int64(26)], np.float64(0.15247682361549744))","([np.int64(5), np.int64(26)], np.float64(2.7493793472517187))","([np.int64(4), np.int64(5), np.int64(8), np.int64(26)], np.float64(4.084582603582834))"
44,"([np.int64(0), np.int64(26)], np.float64(0.45760996550280436))","([np.int64(0), np.int64(26)], np.float64(2.705834702898912))","([np.int64(0), np.int64(26), np.int64(31), np.int64(33)], np.float64(4.4522044349317005))"
45,"([np.int64(2), np.int64(26)], np.float64(0.13945415255718877))","([np.int64(2), np.int64(26)], np.float64(4.643338439683293))","([np.int64(2), np.int64(26)], np.float64(3.9952749656539583))"
46,"([np.int64(11), np.int64(29)], np.float64(0.1361243869429948))","([np.int64(11), np.int64(29), np.int64(42), np.int64(49)], np.float64(6.785867715762059))","([np.int64(0), np.int64(11), np.int64(29), np.int64(49)], np.float64(5.609871499560068))"
47,"([np.int64(16), np.int64(24), np.int64(29), np.int64(33), np.int64(38)], np.float64(0.10156336349571946))","([np.int64(16), np.int64(35), np.int64(38)], np.float64(4.379555123425547))","([np.int64(0), np.int64(10), np.int64(11), np.int64(16), np.int64(38)], np.float64(4.902237955453142))"
48,"([np.int64(1), np.int64(40)], np.float64(0.16963911766351827))","([np.int64(1), np.int64(40)], np.float64(3.8554741272253588))","([np.int64(1), np.int64(40)], np.float64(3.4790165518827214))"
49,"([np.int64(0), np.int64(9)], np.float64(0.1671795147162752))","([np.int64(0), np.int64(9)], np.float64(2.719165523033852))","([np.int64(0), np.int64(9), np.int64(45)], np.float64(2.6004759500011425))"
50,"([np.int64(22), np.int64(36)], np.float64(0.2629449414097923))","([np.int64(22), np.int64(36)], np.float64(3.242680976261385))","([np.int64(22), np.int64(36)], np.float64(2.8823863152747453))"
51,"([np.int64(18), np.int64(43)], np.float64(0.16077920733458217))","([np.int64(18), np.int64(19), np.int64(43)], np.float64(4.22369977099453))","([np.int64(18), np.int64(43)], np.float64(2.451718714186621))"
52,"([np.int64(12), np.int64(19)], np.float64(0.18674756336362827))","([np.int64(12), np.int64(19)], np.float64(3.074691836082613))","([np.int64(12), np.int64(19)], np.float64(2.947143485780373))"
53,"([np.int64(11), np.int64(38)], np.float64(0.09159732217853173))","([np.int64(11), np.int64(38)], np.float64(2.605046144205524))","([np.int64(11), np.int64(20), np.int64(38)], np.float64(2.937413631347886))"
54,"([np.int64(33), np.int64(49)], np.float64(0.2423640899299159))","([np.int64(33), np.int64(49)], np.float64(3.1824864515068545))","([np.int64(26), np.int64(33), np.int64(49)], np.float64(3.122672880729362))"
55,"([np.int64(4), np.int64(8)], np.float64(0.20351466310820723))","([np.int64(4), np.int64(6), np.int64(8)], np.float64(3.113955060923944))","([np.int64(4), np.int64(6), np.int64(8), np.int64(23)], np.float64(3.612565716628214))"
56,"([np.int64(18), np.int64(25)], np.float64(0.0924350720688217))","([np.int64(18), np.int64(25), np.int64(26), np.int64(45)], np.float64(4.292090271683292))","([np.int64(18), np.int64(25), np.int64(34)], np.float64(2.4530667697390136))"
57,"([np.int64(13), np.int64(28)], np.float64(0.3110249405898044))","([np.int64(13), np.int64(28)], np.float64(3.4056550777946297))","([np.int64(10), np.int64(13), np.int64(28), np.int64(49)], np.float64(4.915425576210053))"
58,"([np.int64(3), np.int64(23)], np.float64(0.24236933903025845))","([np.int64(3), np.int64(23)], np.float64(3.2466313397290816))","([np.int64(3), np.int64(11), np.int64(23)], np.float64(3.821114303702893))"
59,"([np.int64(28), np.int64(47)], np.float64(0.2709327848472451))","([np.int64(28), np.int64(47)], np.float64(3.026871315587733))","([np.int64(22), np.int64(28), np.int64(47)], np.float64(3.027260586918811))"
60,"([np.int64(14), np.int64(23), np.int64(32), np.int64(44)], np.float64(0.07824415165232833))","([np.int64(14), np.int64(23), np.int64(37)], np.float64(3.970417201419711))","([np.int64(14), np.int64(23), np.int64(35)], np.float64(4.231847641799328))"
61,"([np.int64(1), np.int64(4)], np.float64(0.21355170208005217))","([np.int64(1), np.int64(4)], np.float64(3.6753925478702256))","([np.int64(1), np.int64(4), np.int64(7), np.int64(28)], np.float64(6.810589477662112))"
62,"([np.int64(1), np.int64(25)], np.float64(0.20044502251012655))","([np.int64(1), np.int64(25), np.int64(36)], np.float64(3.662954866747112))","([np.int64(1), np.int64(20), np.int64(25)], np.float64(3.779307663838008))"
63,"([np.int64(29), np.int64(48)], np.float64(0.16790457781840384))","([np.int64(29), np.int64(48)], np.float64(4.33646310110149))","([np.int64(6), np.int64(7), np.int64(29), np.int64(48)], np.float64(4.833005003417533))"
64,"([np.int64(13), np.int64(48)], np.float64(0.287216243345301))","([np.int64(13), np.int64(44), np.int64(48)], np.float64(3.4795101338997894))","([np.int64(12), np.int64(13), np.int64(19), np.int64(48)], np.float64(4.864631061515971))"
65,"([np.int64(4), np.int64(19)], np.float64(0.23123903248445177))","([np.int64(4), np.int64(19), np.int64(43)], np.float64(6.058845914625967))","([np.int64(4), np.int64(8), np.int64(19), np.int64(43)], np.float64(6.7090419924896505))"
66,"([np.int64(33), np.int64(47)], np.float64(0.07797962959663327))","([np.int64(33), np.int64(47)], np.float64(4.025890593137482))","([np.int64(7), np.int64(27), np.int64(28), np.int64(33), np.int64(47)], np.float64(4.6410107301608114))"
67,"([np.int64(18), np.int64(27)], np.float64(0.06969084126469556))","([np.int64(18), np.int64(27)], np.float64(2.947713371803451))","([np.int64(8), np.int64(18), np.int64(19), np.int64(27)], np.float64(4.9643001931523925))"
68,"([np.int64(35), np.int64(36)], np.float64(0.25030288812697615))","([np.int64(35), np.int64(36), np.int64(46)], np.float64(4.101820336444562))","([np.int64(14), np.int64(30), np.int64(35), np.int64(36)], np.float64(4.16662080591911))"
69,"([np.int64(8), np.int64(13)], np.float64(0.15077045275405446))","([np.int64(8), np.int64(13)], np.float64(2.914056753203701))","([np.int64(8), np.int64(13), np.int64(22), np.int64(48)], np.float64(4.551337250769556))"
70,"([np.int64(15), np.int64(28)], np.float64(0.19942081687426919))","([np.int64(15), np.int64(28), np.int64(30)], np.float64(4.290484942701238))","([np.int64(15), np.int64(28)], np.float64(3.88462989888645))"
71,"([np.int64(17), np.int64(31)], np.float64(0.2913390423129927))","([np.int64(17), np.int64(31)], np.float64(2.823297935036795))","([np.int64(17), np.int64(31), np.int64(32)], np.float64(3.006971860897268))"
72,"([np.int64(15), np.int64(27)], np.float64(0.13221522487372525))","([np.int64(15), np.int64(27)], np.float64(2.8811978429288163))","([np.int64(7), np.int64(15), np.int64(27)], np.float64(4.040427214048585))"
73,"([np.int64(24), np.int64(43)], np.float64(0.18837890087195575))","([np.int64(24), np.int64(43)], np.float64(2.728172501194468))","([np.int64(1), np.int64(19), np.int64(24), np.int64(43)], np.float64(3.3326570456244946))"
74,"([np.int64(21), np.int64(24)], np.float64(0.26349268060092795))","([np.int64(21), np.int64(24), np.int64(30)], np.float64(3.8405348657865583))","([np.int64(5), np.int64(21), np.int64(22), np.int64(24)], np.float64(4.2976040553567865))"
75,"([np.int64(6), np.int64(30)], np.float64(0.09821615592695712))","([np.int64(6), np.int64(30)], np.float64(3.332715695715725))","([np.int64(6), np.int64(12), np.int64(30), np.int64(34)], np.float64(4.498202747310681))"
76,"([np.int64(9), np.int64(19)], np.float64(0.31173729269289824))","([np.int64(9), np.int64(19)], np.float64(4.031672121586827))","([np.int64(9), np.int64(18), np.int64(19), np.int64(31)], np.float64(5.539598012406627))"
77,"([np.int64(7), np.int64(34), np.int64(38)], np.float64(0.10751600264380433))","([np.int64(34), np.int64(38)], np.float64(3.26998573990752))","([np.int64(34), np.int64(38)], np.float64(2.9200303226940285))"
78,"([np.int64(20), np.int64(28)], np.float64(0.24634439716529574))","([np.int64(20), np.int64(28), np.int64(32)], np.float64(5.670645694139486))","([np.int64(20), np.int64(28)], np.float64(4.598849081512264))"
79,"([np.int64(10), np.int64(18)], np.float64(0.3860354984512837))","([np.int64(10), np.int64(16), np.int64(18), np.int64(36)], np.float64(6.563465113206508))","([np.int64(10), np.int64(18), np.int64(40)], np.float64(4.0996784100165184))"
80,"([np.int64(0), np.int64(15)], np.float64(0.113469833393793))","([np.int64(0), np.int64(15)], np.float64(3.606534120938359))","([np.int64(0), np.int64(15)], np.float64(2.7995702684150903))"
81,"([np.int64(33), np.int64(35)], np.float64(0.22485973067234288))","([np.int64(33), np.int64(35)], np.float64(3.4668382254759704))","([np.int64(14), np.int64(33), np.int64(35)], np.float64(2.8647718762114147))"
82,"([np.int64(25), np.int64(32)], np.float64(0.11920196026793042))","([np.int64(25), np.int64(32)], np.float64(2.491905999853058))","([np.int64(25), np.int64(32), np.int64(45), np.int64(49)], np.float64(3.866266657283662))"
83,"([np.int64(35), np.int64(41)], np.float64(0.07126847550842515))","([np.int64(35), np.int64(41)], np.float64(2.161538471675053))","([np.int64(22), np.int64(35), np.int64(38), np.int64(41)], np.float64(2.7401254829280726))"
84,"([np.int64(25), np.int64(33)], np.float64(0.13208804007177963))","([np.int64(25), np.int64(33)], np.float64(3.342111773453315))","([np.int64(25), np.int64(33)], np.float64(2.3500892740880626))"
85,"([np.int64(3), np.int64(12)], np.float64(0.20771844732324907))","([np.int64(3), np.int64(12), np.int64(17), np.int64(23)], np.float64(4.124597640648239))","([np.int64(3), np.int64(12), np.int64(44)], np.float64(5.14715123825775))"
86,"([np.int64(29), np.int64(36)], np.float64(0.16764761211197218))","([np.int64(29), np.int64(36)], np.float64(3.8755054000097333))","([np.int64(6), np.int64(8), np.int64(29), np.int64(36), np.int64(46), np.int64(49)], np.float64(6.485879853060412))"
87,"([np.int64(29), np.int64(44)], np.float64(0.19809426574627254))","([np.int64(29), np.int64(44)], np.float64(3.561544700038618))","([np.int64(6), np.int64(21), np.int64(29), np.int64(44)], np.float64(3.897708322795086))"
88,"([np.int64(1), np.int64(31)], np.float64(0.14864744646000208))","([np.int64(1), np.int64(23), np.int64(31)], np.float64(7.459838593697862))","([np.int64(1), np.int64(31)], np.float64(2.2279076891720386))"
89,"([np.int64(3), np.int64(23)], np.float64(0.3707413498963416))","([np.int64(3), np.int64(23)], np.float64(2.774325590370812))","([np.int64(3), np.int64(11), np.int64(23)], np.float64(3.4597226302504396))"
90,"([np.int64(3), np.int64(46)], np.float64(0.17153270113371458))","([np.int64(3), np.int64(46)], np.float64(3.8309492037111634))","([np.int64(3), np.int64(33), np.int64(46)], np.float64(4.375752121229384))"
91,"([np.int64(5), np.int64(8)], np.float64(0.13944170387353413))","([np.int64(5), np.int64(8)], np.float64(3.1049834408452135))","([np.int64(5), np.int64(8)], np.float64(2.6017467412603383))"
92,"([np.int64(7), np.int64(29)], np.float64(0.10845936199549218))","([np.int64(7), np.int64(29)], np.float64(2.90492607416889))","([np.int64(7), np.int64(29)], np.float64(2.373387860426269))"
93,"([np.int64(28), np.int64(49)], np.float64(0.09936464446864687))","([np.int64(28), np.int64(49)], np.float64(3.198415842892373))","([np.int64(8), np.int64(17), np.int64(28), np.int64(49)], np.float64(4.051273754915339))"
94,"([np.int64(0), np.int64(31)], np.float64(0.12343108343169007))","([np.int64(0), np.int64(31)], np.float64(2.554263820197936))","([np.int64(0), np.int64(31), np.int64(36)], np.float64(2.872688326185626))"
95,"([np.int64(19), np.int64(23)], np.float64(0.22989536861591545))","([np.int64(19), np.int64(23)], np.float64(3.960893744773047))","([np.int64(11), np.int64(19), np.int64(23), np.int64(34)], np.float64(4.5659996870051796))"
96,"([np.int64(18), np.int64(28)], np.float64(0.22069424283292902))","([np.int64(18), np.int64(28)], np.float64(3.3869245295081134))","([np.int64(8), np.int64(18), np.int64(28), np.int64(41), np.int64(43)], np.float64(6.009508289072221))"
97,"([np.int64(15), np.int64(16)], np.float64(0.3447661430055108))","([np.int64(15), np.int64(16)], np.float64(3.1469830056307275))","([np.int64(15), np.int64(16)], np.float64(3.3116568238649036))"
98,"([np.int64(1), np.int64(37)], np.float64(0.28553181774432224))","([np.int64(1), np.int64(37)], np.float64(4.610030739559139))","([np.int64(1), np.int64(6), np.int64(37)], np.float64(5.710626919648034))"
99,"([np.int64(2), np.int64(3)], np.float64(0.2514450036462453))","([np.int64(2), np.int64(3)], np.float64(3.663853198732946))","([np.int64(2), np.int64(3)], np.float64(3.8235861397461415))"
