run_id,LassoNet,XGBoost,RF
10,"([np.int64(0), np.int64(6), np.int64(9), np.int64(12), np.int64(17), np.int64(18), np.int64(21), np.int64(29), np.int64(31), np.int64(34), np.int64(44), np.int64(45), np.int64(46)], np.float64(38.5831417948365))","([np.int64(12), np.int64(18), np.int64(21), np.int64(31), np.int64(44), np.int64(46)], np.float64(59.75501971396078))","([np.int64(12), np.int64(18), np.int64(21), np.int64(31), np.int64(44), np.int64(46), np.int64(49)], np.float64(88.65623051575298))"
11,"([np.int64(3), np.int64(4), np.int64(12), np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(28), np.int64(31), np.int64(35), np.int64(37), np.int64(40)], np.float64(59.41653344141104))","([np.int64(12), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(40)], np.float64(58.67056513289823))","([np.int64(12), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(35), np.int64(40)], np.float64(92.46686921537326))"
12,"([np.int64(1), np.int64(3), np.int64(4), np.int64(14), np.int64(17), np.int64(18), np.int64(20), np.int64(25), np.int64(32), np.int64(36), np.int64(37), np.int64(38), np.int64(43), np.int64(44), np.int64(49)], np.float64(43.8719480675009))","([np.int64(4), np.int64(18), np.int64(25), np.int64(37), np.int64(43), np.int64(49)], np.float64(52.07040127570005))","([np.int64(4), np.int64(18), np.int64(25), np.int64(37), np.int64(43), np.int64(44), np.int64(49)], np.float64(91.82509295043259))"
13,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(12), np.int64(33), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(55.3441507937453))","([np.int64(3), np.int64(37), np.int64(38), np.int64(40), np.int64(46), np.int64(48)], np.float64(60.167101352880174))","([np.int64(3), np.int64(37), np.int64(38), np.int64(40), np.int64(46), np.int64(48)], np.float64(89.83344938471133))"
14,"([np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(20), np.int64(22), np.int64(24), np.int64(26), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(39), np.int64(41), np.int64(44), np.int64(47)], np.float64(41.642211319975))","([np.int64(9), np.int64(15), np.int64(20), np.int64(34), np.int64(36), np.int64(39)], np.float64(51.85754821543882))","([np.int64(9), np.int64(15), np.int64(20), np.int64(34), np.int64(36), np.int64(39), np.int64(45)], np.float64(89.75165435631531))"
15,"([np.int64(3), np.int64(10), np.int64(12), np.int64(16), np.int64(18), np.int64(21), np.int64(23), np.int64(24), np.int64(29), np.int64(31), np.int64(33), np.int64(38), np.int64(39), np.int64(42), np.int64(44), np.int64(45)], np.float64(47.83265131238378))","([np.int64(3), np.int64(18), np.int64(21), np.int64(33), np.int64(38), np.int64(45), np.int64(47)], np.float64(70.64424956935126))","([np.int64(3), np.int64(18), np.int64(21), np.int64(31), np.int64(33), np.int64(38), np.int64(45)], np.float64(99.05846538620291))"
16,"([np.int64(2), np.int64(4), np.int64(5), np.int64(9), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(27), np.int64(30), np.int64(36), np.int64(38), np.int64(45)], np.float64(55.132869436421274))","([np.int64(5), np.int64(9), np.int64(15), np.int64(16), np.int64(27), np.int64(38)], np.float64(58.764959928301785))","([np.int64(5), np.int64(9), np.int64(15), np.int64(16), np.int64(27), np.int64(38), np.int64(48)], np.float64(100.31351045805047))"
17,"([np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(14), np.int64(18), np.int64(23), np.int64(33), np.int64(34), np.int64(36), np.int64(44), np.int64(45), np.int64(48)], np.float64(50.469845253631505))","([np.int64(10), np.int64(14), np.int64(34), np.int64(36), np.int64(45), np.int64(48)], np.float64(62.639285025509054))","([np.int64(10), np.int64(14), np.int64(34), np.int64(36), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(96.23537733197885))"
18,"([np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(20), np.int64(25), np.int64(27), np.int64(33), np.int64(44), np.int64(45)], np.float64(41.48556549992791))","([np.int64(4), np.int64(5), np.int64(6), np.int64(12), np.int64(30), np.int64(33), np.int64(44)], np.float64(57.95145546686559))","([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(12), np.int64(33), np.int64(44)], np.float64(90.30433943747404))"
19,"([np.int64(2), np.int64(9), np.int64(18), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(30), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(41), np.int64(43), np.int64(44)], np.float64(41.445262987087204))","([np.int64(2), np.int64(18), np.int64(21), np.int64(41), np.int64(43), np.int64(44)], np.float64(62.65575735689659))","([np.int64(2), np.int64(18), np.int64(21), np.int64(32), np.int64(41), np.int64(43), np.int64(44)], np.float64(90.05047801268036))"
20,"([np.int64(1), np.int64(5), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(19), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(31), np.int64(32), np.int64(36), np.int64(39), np.int64(40), np.int64(44), np.int64(49)], np.float64(42.151125092968186))","([np.int64(1), np.int64(5), np.int64(19), np.int64(31), np.int64(32), np.int64(44)], np.float64(61.72875798162756))","([np.int64(1), np.int64(5), np.int64(19), np.int64(31), np.int64(32), np.int64(44)], np.float64(87.80150317635315))"
21,"([np.int64(3), np.int64(9), np.int64(12), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(38), np.int64(40), np.int64(45), np.int64(46), np.int64(47)], np.float64(43.987599855545014))","([np.int64(9), np.int64(12), np.int64(16), np.int64(23), np.int64(38), np.int64(46)], np.float64(56.29636397882014))","([np.int64(9), np.int64(12), np.int64(16), np.int64(23), np.int64(38), np.int64(39), np.int64(46)], np.float64(81.96521347904732))"
22,"([np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(14), np.int64(23), np.int64(28), np.int64(29), np.int64(31), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(47)], np.float64(40.63031723194843))","([np.int64(5), np.int64(6), np.int64(9), np.int64(28), np.int64(38), np.int64(43)], np.float64(50.35993688033626))","([np.int64(5), np.int64(6), np.int64(9), np.int64(28), np.int64(38), np.int64(43)], np.float64(77.88082894799943))"
23,"([np.int64(0), np.int64(2), np.int64(10), np.int64(11), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(28), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(45), np.int64(47), np.int64(48)], np.float64(48.59765498928459))","([np.int64(16), np.int64(23), np.int64(28), np.int64(34), np.int64(39), np.int64(47)], np.float64(55.241631715124974))","([np.int64(14), np.int64(16), np.int64(23), np.int64(28), np.int64(34), np.int64(38), np.int64(39), np.int64(43), np.int64(47)], np.float64(95.72463271991346))"
24,"([np.int64(3), np.int64(4), np.int64(6), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(26), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(42)], np.float64(44.359600302605))","([np.int64(4), np.int64(6), np.int64(15), np.int64(26), np.int64(33), np.int64(37), np.int64(39)], np.float64(68.36811141502928))","([np.int64(4), np.int64(6), np.int64(13), np.int64(15), np.int64(26), np.int64(31), np.int64(33), np.int64(37), np.int64(39)], np.float64(109.35220776839638))"
25,"([np.int64(3), np.int64(4), np.int64(8), np.int64(10), np.int64(13), np.int64(15), np.int64(20), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(34), np.int64(42), np.int64(46), np.int64(49)], np.float64(49.504473972621085))","([np.int64(4), np.int64(10), np.int64(29), np.int64(34), np.int64(42), np.int64(46)], np.float64(64.56658042367089))","([np.int64(3), np.int64(4), np.int64(10), np.int64(29), np.int64(34), np.int64(42), np.int64(46), np.int64(48)], np.float64(108.15002585691441))"
26,"([np.int64(0), np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(17), np.int64(19), np.int64(21), np.int64(22), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(39), np.int64(48)], np.float64(43.157615397837304))","([np.int64(8), np.int64(9), np.int64(21), np.int64(27), np.int64(28), np.int64(39)], np.float64(58.59050246091745))","([np.int64(8), np.int64(9), np.int64(21), np.int64(27), np.int64(28), np.int64(39)], np.float64(88.81694420197736))"
27,"([np.int64(2), np.int64(3), np.int64(4), np.int64(11), np.int64(12), np.int64(18), np.int64(22), np.int64(24), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(45), np.int64(49)], np.float64(45.13084410917516))","([np.int64(2), np.int64(12), np.int64(30), np.int64(35), np.int64(39), np.int64(49)], np.float64(53.041988551529286))","([np.int64(2), np.int64(11), np.int64(12), np.int64(29), np.int64(30), np.int64(35), np.int64(39), np.int64(49)], np.float64(95.62087580137889))"
28,"([np.int64(1), np.int64(3), np.int64(4), np.int64(8), np.int64(13), np.int64(20), np.int64(21), np.int64(23), np.int64(26), np.int64(31), np.int64(41), np.int64(44), np.int64(47), np.int64(48)], np.float64(40.371511622390855))","([np.int64(1), np.int64(3), np.int64(8), np.int64(20), np.int64(44), np.int64(48)], np.float64(53.81745696672727))","([np.int64(1), np.int64(3), np.int64(8), np.int64(20), np.int64(44), np.int64(48)], np.float64(80.30787422066895))"
29,"([np.int64(0), np.int64(8), np.int64(9), np.int64(14), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(37), np.int64(42), np.int64(45)], np.float64(38.72944098044295))","([np.int64(9), np.int64(20), np.int64(23), np.int64(42), np.int64(45)], np.float64(98.12688224170115))","([np.int64(0), np.int64(9), np.int64(16), np.int64(20), np.int64(23), np.int64(42), np.int64(45)], np.float64(79.11584988096367))"
30,"([np.int64(2), np.int64(3), np.int64(9), np.int64(11), np.int64(14), np.int64(17), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(31), np.int64(32), np.int64(35), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(45), np.int64(47), np.int64(49)], np.float64(41.952082172178955))","([np.int64(14), np.int64(17), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(56.6613639098915))","([np.int64(14), np.int64(17), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(78.5821649757631))"
31,"([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(19), np.int64(25), np.int64(26), np.int64(35), np.int64(40), np.int64(41), np.int64(45), np.int64(47), np.int64(48)], np.float64(42.749913739593964))","([np.int64(6), np.int64(8), np.int64(19), np.int64(26), np.int64(35), np.int64(40)], np.float64(61.66928646883728))","([np.int64(3), np.int64(6), np.int64(8), np.int64(19), np.int64(23), np.int64(26), np.int64(35), np.int64(40)], np.float64(96.49800278147818))"
32,"([np.int64(5), np.int64(7), np.int64(12), np.int64(15), np.int64(16), np.int64(19), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(38), np.int64(39), np.int64(40), np.int64(48)], np.float64(44.20711329883238))","([np.int64(7), np.int64(12), np.int64(32), np.int64(39), np.int64(40), np.int64(43), np.int64(48)], np.float64(56.28635625702499))","([np.int64(7), np.int64(12), np.int64(30), np.int64(32), np.int64(39), np.int64(40), np.int64(48)], np.float64(90.51239531614159))"
33,"([np.int64(3), np.int64(5), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(19), np.int64(20), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(35), np.int64(37), np.int64(38), np.int64(40)], np.float64(51.554917952148394))","([np.int64(19), np.int64(30), np.int64(35), np.int64(37), np.int64(38), np.int64(40)], np.float64(56.044830726208964))","([np.int64(19), np.int64(30), np.int64(35), np.int64(37), np.int64(38), np.int64(40)], np.float64(85.50555668320975))"
34,"([np.int64(7), np.int64(10), np.int64(15), np.int64(20), np.int64(23), np.int64(30), np.int64(32), np.int64(34), np.int64(36), np.int64(44)], np.float64(52.129924843581676))","([np.int64(7), np.int64(15), np.int64(20), np.int64(23), np.int64(30), np.int64(34)], np.float64(62.090254804352824))","([np.int64(7), np.int64(15), np.int64(20), np.int64(23), np.int64(30), np.int64(34), np.int64(41)], np.float64(93.9454397948646))"
35,"([np.int64(3), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(46), np.int64(49)], np.float64(33.48391048716627))","([np.int64(3), np.int64(10), np.int64(16), np.int64(26), np.int64(34), np.int64(49)], np.float64(57.57870133929819))","([np.int64(3), np.int64(10), np.int64(16), np.int64(26), np.int64(34), np.int64(49)], np.float64(77.9866780408922))"
36,"([np.int64(0), np.int64(2), np.int64(9), np.int64(13), np.int64(14), np.int64(17), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(35), np.int64(39), np.int64(41), np.int64(46)], np.float64(41.876826777000865))","([np.int64(2), np.int64(9), np.int64(13), np.int64(28), np.int64(29), np.int64(30)], np.float64(55.02346105413293))","([np.int64(2), np.int64(9), np.int64(13), np.int64(28), np.int64(29), np.int64(30), np.int64(46)], np.float64(93.18746857390556))"
37,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(11), np.int64(12), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(47)], np.float64(35.485766491656))","([np.int64(6), np.int64(21), np.int64(24), np.int64(27), np.int64(41), np.int64(45)], np.float64(54.81942171459598))","([np.int64(6), np.int64(18), np.int64(21), np.int64(24), np.int64(27), np.int64(40), np.int64(41), np.int64(45)], np.float64(91.3409941719209))"
38,"([np.int64(4), np.int64(8), np.int64(13), np.int64(18), np.int64(19), np.int64(24), np.int64(26), np.int64(29), np.int64(30), np.int64(32), np.int64(35), np.int64(43)], np.float64(54.368099330582545))","([np.int64(4), np.int64(19), np.int64(26), np.int64(29), np.int64(30), np.int64(32)], np.float64(70.88323526638898))","([np.int64(4), np.int64(13), np.int64(19), np.int64(26), np.int64(29), np.int64(30), np.int64(32), np.int64(38), np.int64(44)], np.float64(105.48270116746109))"
39,"([np.int64(0), np.int64(1), np.int64(2), np.int64(6), np.int64(10), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(26), np.int64(31), np.int64(32), np.int64(41), np.int64(46), np.int64(48), np.int64(49)], np.float64(41.59334610858123))","([np.int64(1), np.int64(10), np.int64(17), np.int64(20), np.int64(46), np.int64(48)], np.float64(52.43254806658287))","([np.int64(1), np.int64(10), np.int64(17), np.int64(20), np.int64(46), np.int64(48)], np.float64(75.4544677690644))"
40,"([np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(19), np.int64(21), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(33), np.int64(35), np.int64(37)], np.float64(47.825690365123236))","([np.int64(3), np.int64(5), np.int64(22), np.int64(25), np.int64(27), np.int64(31), np.int64(33)], np.float64(69.83832271425791))","([np.int64(3), np.int64(5), np.int64(22), np.int64(25), np.int64(27), np.int64(33)], np.float64(86.51858955814757))"
41,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(15), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(44)], np.float64(44.914456236154436))","([np.int64(4), np.int64(5), np.int64(12), np.int64(22), np.int64(30), np.int64(38)], np.float64(54.43861047160306))","([np.int64(4), np.int64(5), np.int64(12), np.int64(17), np.int64(22), np.int64(30), np.int64(38), np.int64(39)], np.float64(90.12738890655284))"
42,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(29), np.int64(30), np.int64(36), np.int64(47)], np.float64(42.573814273198124))","([np.int64(2), np.int64(8), np.int64(14), np.int64(17), np.int64(21), np.int64(47)], np.float64(58.80607836825058))","([np.int64(2), np.int64(4), np.int64(6), np.int64(8), np.int64(14), np.int64(17), np.int64(21), np.int64(47)], np.float64(97.31795751220953))"
43,"([np.int64(1), np.int64(12), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(27), np.int64(30), np.int64(34), np.int64(37), np.int64(38), np.int64(43)], np.float64(41.01914641043448))","([np.int64(15), np.int64(19), np.int64(22), np.int64(32), np.int64(37), np.int64(43)], np.float64(117.59766314945178))","([np.int64(1), np.int64(15), np.int64(19), np.int64(22), np.int64(37), np.int64(43)], np.float64(88.92647130725466))"
44,"([np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(16), np.int64(20), np.int64(21), np.int64(23), np.int64(28), np.int64(29), np.int64(34), np.int64(35), np.int64(42), np.int64(46), np.int64(47), np.int64(49)], np.float64(41.400269129363444))","([np.int64(6), np.int64(8), np.int64(10), np.int64(23), np.int64(47), np.int64(49)], np.float64(57.686720283076625))","([np.int64(6), np.int64(8), np.int64(10), np.int64(23), np.int64(47), np.int64(49)], np.float64(70.4408089645697))"
45,"([np.int64(2), np.int64(6), np.int64(7), np.int64(9), np.int64(13), np.int64(15), np.int64(20), np.int64(24), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(38), np.int64(43), np.int64(46)], np.float64(50.03387272714482))","([np.int64(9), np.int64(15), np.int64(20), np.int64(32), np.int64(35), np.int64(43)], np.float64(58.37786084990246))","([np.int64(9), np.int64(15), np.int64(20), np.int64(32), np.int64(35), np.int64(43), np.int64(45)], np.float64(90.03201720477415))"
46,"([np.int64(1), np.int64(3), np.int64(7), np.int64(8), np.int64(17), np.int64(19), np.int64(25), np.int64(27), np.int64(35), np.int64(37), np.int64(44), np.int64(47)], np.float64(51.27689115905653))","([np.int64(8), np.int64(27), np.int64(37), np.int64(44)], np.float64(129.638809209662))","([np.int64(1), np.int64(3), np.int64(8), np.int64(12), np.int64(27), np.int64(37), np.int64(44), np.int64(47)], np.float64(92.5294920607532))"
47,"([np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(31), np.int64(34), np.int64(35), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(46), np.int64(49)], np.float64(39.72013803275509))","([np.int64(14), np.int64(16), np.int64(23), np.int64(31), np.int64(34), np.int64(46)], np.float64(58.58284030835418))","([np.int64(14), np.int64(16), np.int64(18), np.int64(23), np.int64(31), np.int64(34), np.int64(46)], np.float64(88.09346577913742))"
48,"([np.int64(0), np.int64(3), np.int64(8), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(31), np.int64(40), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(41.24094589906563))","([np.int64(8), np.int64(13), np.int64(31), np.int64(44), np.int64(45)], np.float64(101.08662004358476))","([np.int64(0), np.int64(3), np.int64(8), np.int64(12), np.int64(13), np.int64(31), np.int64(44), np.int64(45)], np.float64(93.97795067630027))"
49,"([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(15), np.int64(19), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(35), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(40.70139831349485))","([np.int64(4), np.int64(8), np.int64(10), np.int64(15), np.int64(28), np.int64(48)], np.float64(65.72009112419792))","([np.int64(4), np.int64(8), np.int64(10), np.int64(15), np.int64(28), np.int64(32), np.int64(48)], np.float64(93.09656342093317))"
50,"([np.int64(0), np.int64(2), np.int64(9), np.int64(10), np.int64(17), np.int64(24), np.int64(26), np.int64(32), np.int64(33), np.int64(40), np.int64(41), np.int64(45)], np.float64(51.25216532022921))","([np.int64(2), np.int64(9), np.int64(10), np.int64(33), np.int64(40), np.int64(41)], np.float64(56.092820017423946))","([np.int64(2), np.int64(4), np.int64(9), np.int64(10), np.int64(32), np.int64(33), np.int64(40), np.int64(41)], np.float64(88.94081848681115))"
51,"([np.int64(5), np.int64(6), np.int64(11), np.int64(13), np.int64(16), np.int64(17), np.int64(22), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(41), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(39.4289310435963))","([np.int64(5), np.int64(11), np.int64(22), np.int64(34), np.int64(39), np.int64(44)], np.float64(59.181300872484336))","([np.int64(5), np.int64(11), np.int64(16), np.int64(22), np.int64(34), np.int64(39), np.int64(44)], np.float64(94.584744029708))"
52,"([np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(28), np.int64(30), np.int64(31), np.int64(40), np.int64(41), np.int64(44), np.int64(48), np.int64(49)], np.float64(46.32353828734127))","([np.int64(8), np.int64(17), np.int64(19), np.int64(22), np.int64(31), np.int64(32), np.int64(44)], np.float64(60.86224184010112))","([np.int64(8), np.int64(17), np.int64(19), np.int64(22), np.int64(23), np.int64(31), np.int64(41), np.int64(44)], np.float64(92.49589347571272))"
53,"([np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(12), np.int64(15), np.int64(17), np.int64(21), np.int64(26), np.int64(32), np.int64(33), np.int64(35), np.int64(40), np.int64(44), np.int64(46), np.int64(47), np.int64(49)], np.float64(30.751314038108085))","([np.int64(8), np.int64(12), np.int64(15), np.int64(26), np.int64(46), np.int64(49)], np.float64(54.283084315197065))","([np.int64(8), np.int64(12), np.int64(15), np.int64(26), np.int64(46), np.int64(49)], np.float64(77.97116998408715))"
