run_id,LassoNet,XGBoost,RF
10,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(659.7219245557137))","([np.int64(49)], np.float64(992.3435307629582))","([np.int64(3), np.int64(5), np.int64(8), np.int64(12), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(26), np.int64(28), np.int64(30), np.int64(33), np.int64(34), np.int64(44), np.int64(49)], np.float64(557.8747450501006))"
11,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(26), np.int64(27), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(43), np.int64(46), np.int64(49)], np.float64(714.2845869489829))","([], np.float64(745.6231767930217))","([np.int64(1), np.int64(9), np.int64(10), np.int64(19), np.int64(20), np.int64(21), np.int64(31), np.int64(33), np.int64(37), np.int64(48), np.int64(49)], np.float64(639.305244147996))"
12,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(48)], np.float64(666.1172560658332))","([np.int64(48)], np.float64(931.4657927939098))","([np.int64(9), np.int64(22), np.int64(23), np.int64(27), np.int64(28), np.int64(38), np.int64(43), np.int64(45), np.int64(48)], np.float64(647.7638770841254))"
13,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(618.4492637372111))","([], np.float64(742.05877226121))","([np.int64(3), np.int64(5), np.int64(8), np.int64(11), np.int64(14), np.int64(17), np.int64(21), np.int64(26), np.int64(28), np.int64(33), np.int64(34), np.int64(43)], np.float64(607.5916843303067))"
14,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(597.9120560647104))","([], np.float64(765.3785434305148))","([np.int64(0), np.int64(1), np.int64(2), np.int64(8), np.int64(13), np.int64(15), np.int64(19), np.int64(23), np.int64(27), np.int64(28), np.int64(30), np.int64(36), np.int64(41), np.int64(44)], np.float64(614.9932620752905))"
15,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(677.9897841228128))","([np.int64(19), np.int64(31), np.int64(40), np.int64(44)], np.float64(882.9195059955898))","([np.int64(0), np.int64(7), np.int64(9), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(27), np.int64(31), np.int64(33), np.int64(34), np.int64(40), np.int64(44), np.int64(45)], np.float64(604.5152196249915))"
16,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(591.378711733742))","([np.int64(32), np.int64(34), np.int64(41), np.int64(43), np.int64(45)], np.float64(858.5586571597769))","([np.int64(0), np.int64(8), np.int64(11), np.int64(16), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(40), np.int64(41), np.int64(45)], np.float64(597.5152184411922))"
17,"([np.int64(1), np.int64(3), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(49)], np.float64(574.3283915877546))","([np.int64(35), np.int64(38), np.int64(46)], np.float64(866.8064952246232))","([np.int64(1), np.int64(3), np.int64(8), np.int64(10), np.int64(15), np.int64(18), np.int64(22), np.int64(35), np.int64(38), np.int64(40), np.int64(46), np.int64(47), np.int64(48)], np.float64(526.325601511036))"
18,"([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(33), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(48), np.int64(49)], np.float64(688.4821456972803))","([np.int64(27), np.int64(44)], np.float64(1079.504074727708))","([np.int64(14), np.int64(21), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(33), np.int64(38), np.int64(44), np.int64(46)], np.float64(683.5868010638044))"
19,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(596.7378389100857))","([np.int64(44), np.int64(45)], np.float64(948.6352806267067))","([np.int64(0), np.int64(1), np.int64(6), np.int64(7), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(26), np.int64(27), np.int64(28), np.int64(38), np.int64(42), np.int64(44), np.int64(45)], np.float64(550.1459460025898))"
20,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(538.4872256130041))","([np.int64(45)], np.float64(1037.0265392652193))","([np.int64(0), np.int64(3), np.int64(7), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(45)], np.float64(592.8719510020741))"
21,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(652.1085600760707))","([np.int64(34), np.int64(45), np.int64(47), np.int64(48)], np.float64(926.1365588825482))","([np.int64(0), np.int64(1), np.int64(2), np.int64(12), np.int64(16), np.int64(19), np.int64(23), np.int64(25), np.int64(30), np.int64(34), np.int64(40), np.int64(42), np.int64(45), np.int64(47), np.int64(48)], np.float64(637.4541236287303))"
22,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(528.9516593719854))","([], np.float64(724.0207470009465))","([np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(19), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(44), np.int64(49)], np.float64(591.1922608885933))"
23,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(592.8032153249658))","([np.int64(16)], np.float64(948.2179624081496))","([np.int64(3), np.int64(10), np.int64(13), np.int64(16), np.int64(20), np.int64(32), np.int64(41), np.int64(44), np.int64(47)], np.float64(586.0397055182307))"
24,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(24), np.int64(29), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(660.8084147311635))","([np.int64(48)], np.float64(961.174562560693))","([np.int64(6), np.int64(12), np.int64(14), np.int64(23), np.int64(24), np.int64(27), np.int64(31), np.int64(32), np.int64(44), np.int64(45), np.int64(48)], np.float64(613.966016715911))"
25,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(529.9508884858152))","([np.int64(29), np.int64(30), np.int64(36), np.int64(38)], np.float64(834.8211272672305))","([np.int64(0), np.int64(2), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(26), np.int64(29), np.int64(30), np.int64(32), np.int64(38), np.int64(41)], np.float64(590.6594093341688))"
26,"([np.int64(0), np.int64(1), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(25), np.int64(27), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(671.2436593588204))","([np.int64(37), np.int64(40), np.int64(43), np.int64(49)], np.float64(823.1198675933464))","([np.int64(6), np.int64(14), np.int64(16), np.int64(21), np.int64(23), np.int64(27), np.int64(29), np.int64(30), np.int64(37), np.int64(39), np.int64(40), np.int64(43), np.int64(49)], np.float64(554.9310686616207))"
27,"([np.int64(0), np.int64(2), np.int64(4), np.int64(8), np.int64(10), np.int64(13), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(46), np.int64(49)], np.float64(704.247868828043))","([], np.float64(736.3427935562786))","([np.int64(10), np.int64(15), np.int64(18), np.int64(28), np.int64(30), np.int64(37), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(614.2963408045017))"
28,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(572.1541845937475))","([np.int64(17), np.int64(18), np.int64(29), np.int64(30), np.int64(40)], np.float64(803.3425294433841))","([np.int64(0), np.int64(1), np.int64(5), np.int64(8), np.int64(15), np.int64(17), np.int64(18), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(40)], np.float64(576.8126719429346))"
29,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(655.2322634346483))","([np.int64(43)], np.float64(1084.9834719535756))","([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(11), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(35), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(47)], np.float64(607.737091661626))"
30,"([np.int64(1), np.int64(2), np.int64(4), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(31), np.int64(32), np.int64(34), np.int64(41), np.int64(44), np.int64(45), np.int64(49)], np.float64(720.6329482728567))","([np.int64(29), np.int64(34), np.int64(36), np.int64(40)], np.float64(988.3349148956255))","([np.int64(2), np.int64(4), np.int64(5), np.int64(13), np.int64(19), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(34), np.int64(36), np.int64(38), np.int64(40)], np.float64(628.9719995978436))"
31,"([np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(48)], np.float64(703.8843729865339))","([np.int64(37), np.int64(43), np.int64(48), np.int64(49)], np.float64(894.0721340834958))","([np.int64(2), np.int64(4), np.int64(8), np.int64(9), np.int64(12), np.int64(18), np.int64(25), np.int64(28), np.int64(29), np.int64(31), np.int64(37), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(570.3574393767033))"
32,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(714.2838774744127))","([np.int64(40), np.int64(43), np.int64(48)], np.float64(1000.3068488014567))","([np.int64(6), np.int64(10), np.int64(22), np.int64(24), np.int64(27), np.int64(29), np.int64(34), np.int64(40), np.int64(41), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(650.8690919205834))"
33,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(390.8740618098965))","([np.int64(27), np.int64(40), np.int64(41), np.int64(48)], np.float64(946.1226912359961))","([np.int64(0), np.int64(5), np.int64(7), np.int64(10), np.int64(12), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(38), np.int64(40), np.int64(41), np.int64(46), np.int64(48)], np.float64(591.0862628374034))"
