run_id,LassoNet,XGBoost,RF
10,"([np.int64(0), np.int64(2), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(27), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(41), np.int64(45), np.int64(49)], np.float64(122.02083918092309))","([np.int64(10), np.int64(15), np.int64(19), np.int64(22), np.int64(23), np.int64(33), np.int64(38), np.int64(45)], np.float64(204.70903205156247))","([np.int64(0), np.int64(7), np.int64(10), np.int64(15), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(33), np.int64(38), np.int64(45)], np.float64(220.24104878538185))"
11,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(15), np.int64(16), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(47), np.int64(49)], np.float64(253.10971042045455))","([np.int64(8), np.int64(13), np.int64(22), np.int64(26), np.int64(33), np.int64(36), np.int64(41), np.int64(45)], np.float64(232.39796591002937))","([np.int64(2), np.int64(5), np.int64(8), np.int64(13), np.int64(22), np.int64(26), np.int64(27), np.int64(33), np.int64(36), np.int64(41), np.int64(45)], np.float64(226.61911685081103))"
12,"([np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(44), np.int64(47)], np.float64(160.53028744531224))","([np.int64(21), np.int64(30), np.int64(31), np.int64(33), np.int64(37), np.int64(39)], np.float64(275.65509500619663))","([np.int64(1), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(24), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(37), np.int64(39)], np.float64(210.45637724896574))"
13,"([np.int64(0), np.int64(3), np.int64(5), np.int64(10), np.int64(11), np.int64(17), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(41), np.int64(43), np.int64(47), np.int64(49)], np.float64(172.76100933129385))","([np.int64(21), np.int64(23), np.int64(27), np.int64(33), np.int64(38), np.int64(41), np.int64(45)], np.float64(246.92162555888186))","([np.int64(2), np.int64(5), np.int64(19), np.int64(21), np.int64(23), np.int64(27), np.int64(32), np.int64(33), np.int64(36), np.int64(38), np.int64(41), np.int64(45)], np.float64(221.7724018871915))"
14,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(25), np.int64(26), np.int64(27), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(48)], np.float64(105.11970127197203))","([np.int64(9), np.int64(15), np.int64(17), np.int64(21), np.int64(26), np.int64(27), np.int64(31), np.int64(35), np.int64(38), np.int64(48)], np.float64(171.14241825124327))","([np.int64(5), np.int64(9), np.int64(15), np.int64(17), np.int64(21), np.int64(26), np.int64(27), np.int64(31), np.int64(35), np.int64(38), np.int64(48)], np.float64(216.96319439436326))"
15,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(143.2837512430742))","([np.int64(25), np.int64(27), np.int64(37), np.int64(39), np.int64(46), np.int64(49)], np.float64(288.49450735569))","([np.int64(7), np.int64(9), np.int64(19), np.int64(23), np.int64(25), np.int64(27), np.int64(37), np.int64(39), np.int64(42), np.int64(43), np.int64(46), np.int64(49)], np.float64(235.04825439417647))"
16,"([np.int64(0), np.int64(2), np.int64(4), np.int64(8), np.int64(9), np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(30), np.int64(32), np.int64(35), np.int64(37), np.int64(40), np.int64(41), np.int64(43), np.int64(46)], np.float64(174.20472354291908))","([np.int64(8), np.int64(9), np.int64(10), np.int64(25), np.int64(30), np.int64(32), np.int64(41), np.int64(43), np.int64(46)], np.float64(212.7486437168467))","([np.int64(2), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(25), np.int64(30), np.int64(32), np.int64(41), np.int64(43), np.int64(46)], np.float64(223.85537423740863))"
17,"([np.int64(7), np.int64(8), np.int64(9), np.int64(14), np.int64(15), np.int64(19), np.int64(23), np.int64(26), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(41), np.int64(42), np.int64(49)], np.float64(131.4541881088142))","([np.int64(9), np.int64(15), np.int64(23), np.int64(26), np.int64(32), np.int64(33), np.int64(36)], np.float64(272.92607839952797))","([np.int64(8), np.int64(9), np.int64(11), np.int64(14), np.int64(15), np.int64(19), np.int64(23), np.int64(26), np.int64(32), np.int64(33), np.int64(36)], np.float64(228.9003466000979))"
18,"([np.int64(1), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(34), np.int64(35), np.int64(38), np.int64(40), np.int64(41), np.int64(42)], np.float64(136.00662427402506))","([np.int64(15), np.int64(27), np.int64(29), np.int64(38), np.int64(41), np.int64(42)], np.float64(304.6796048400291))","([np.int64(1), np.int64(7), np.int64(8), np.int64(11), np.int64(15), np.int64(26), np.int64(27), np.int64(29), np.int64(38), np.int64(41), np.int64(42)], np.float64(219.346121915621))"
19,"([np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(13), np.int64(19), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(32), np.int64(35), np.int64(38), np.int64(40), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(105.82689974186172))","([np.int64(13), np.int64(19), np.int64(25), np.int64(38), np.int64(43), np.int64(46), np.int64(48)], np.float64(236.5846062051917))","([np.int64(0), np.int64(3), np.int64(7), np.int64(13), np.int64(19), np.int64(23), np.int64(25), np.int64(30), np.int64(38), np.int64(43), np.int64(46), np.int64(48)], np.float64(237.4521464620038))"
20,"([np.int64(1), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(13), np.int64(17), np.int64(18), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(48)], np.float64(115.96844140874148))","([np.int64(24), np.int64(26), np.int64(28), np.int64(40), np.int64(43)], np.float64(278.676410879018))","([np.int64(1), np.int64(9), np.int64(18), np.int64(23), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(40), np.int64(43)], np.float64(203.82769015422585))"
21,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(17), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(45)], np.float64(102.71788269855446))","([np.int64(13), np.int64(22), np.int64(24), np.int64(25), np.int64(34), np.int64(40), np.int64(41)], np.float64(218.77704627410128))","([np.int64(0), np.int64(1), np.int64(6), np.int64(13), np.int64(22), np.int64(24), np.int64(25), np.int64(34), np.int64(40), np.int64(41)], np.float64(186.14045691344353))"
22,"([np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(25), np.int64(26), np.int64(29), np.int64(31), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(47)], np.float64(122.79698971316084))","([np.int64(17), np.int64(29), np.int64(35), np.int64(40), np.int64(42), np.int64(43), np.int64(47)], np.float64(244.8863172308512))","([np.int64(1), np.int64(7), np.int64(16), np.int64(17), np.int64(29), np.int64(35), np.int64(40), np.int64(42), np.int64(43), np.int64(47)], np.float64(193.10662678923515))"
23,"([np.int64(1), np.int64(6), np.int64(7), np.int64(14), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(27), np.int64(29), np.int64(31), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(41), np.int64(45), np.int64(48)], np.float64(209.072960157897))","([np.int64(7), np.int64(14), np.int64(27), np.int64(39), np.int64(40), np.int64(47)], np.float64(296.40580624891373))","([np.int64(1), np.int64(6), np.int64(7), np.int64(14), np.int64(22), np.int64(27), np.int64(34), np.int64(39), np.int64(40), np.int64(47)], np.float64(215.96778205289147))"
24,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(17), np.int64(19), np.int64(22), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(49)], np.float64(88.95490333255273))","([np.int64(13), np.int64(19), np.int64(25), np.int64(33), np.int64(41)], np.float64(293.9180742468389))","([np.int64(7), np.int64(13), np.int64(19), np.int64(25), np.int64(29), np.int64(31), np.int64(33), np.int64(41), np.int64(42), np.int64(44)], np.float64(233.18235879694623))"
25,"([np.int64(0), np.int64(2), np.int64(5), np.int64(8), np.int64(17), np.int64(23), np.int64(26), np.int64(27), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(46)], np.float64(158.0939623560341))","([np.int64(23), np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(46)], np.float64(275.4244831264549))","([np.int64(0), np.int64(2), np.int64(5), np.int64(8), np.int64(23), np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(46)], np.float64(233.12273180275594))"
26,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(29), np.int64(35), np.int64(37), np.int64(41), np.int64(44), np.int64(45), np.int64(47)], np.float64(131.1607064024756))","([np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(26), np.int64(36), np.int64(37), np.int64(44), np.int64(45), np.int64(47)], np.float64(190.6354544432586))","([np.int64(0), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(26), np.int64(37), np.int64(44), np.int64(45), np.int64(47)], np.float64(212.16408464087897))"
27,"([np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(10), np.int64(12), np.int64(21), np.int64(23), np.int64(28), np.int64(37), np.int64(40), np.int64(43), np.int64(44), np.int64(46), np.int64(47)], np.float64(329.1089798287498))","([np.int64(14), np.int64(17), np.int64(21), np.int64(23), np.int64(26), np.int64(31), np.int64(40), np.int64(47)], np.float64(225.5623604216822))","([np.int64(5), np.int64(6), np.int64(10), np.int64(12), np.int64(14), np.int64(17), np.int64(21), np.int64(23), np.int64(26), np.int64(31), np.int64(40), np.int64(47)], np.float64(216.54562141345278))"
28,"([np.int64(0), np.int64(5), np.int64(6), np.int64(7), np.int64(11), np.int64(13), np.int64(21), np.int64(28), np.int64(30), np.int64(34), np.int64(35), np.int64(44), np.int64(46)], np.float64(257.5596359073605))","([np.int64(11), np.int64(35), np.int64(39), np.int64(42), np.int64(44), np.int64(46), np.int64(48)], np.float64(218.65177870609514))","([np.int64(6), np.int64(8), np.int64(11), np.int64(13), np.int64(30), np.int64(35), np.int64(39), np.int64(42), np.int64(44), np.int64(46), np.int64(48)], np.float64(197.60643359565705))"
29,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(11), np.int64(14), np.int64(19), np.int64(20), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(42), np.int64(47), np.int64(48), np.int64(49)], np.float64(134.18772846898176))","([np.int64(14), np.int64(19), np.int64(25), np.int64(31), np.int64(35), np.int64(37), np.int64(38), np.int64(42)], np.float64(231.43447782179675))","([np.int64(3), np.int64(4), np.int64(8), np.int64(14), np.int64(19), np.int64(25), np.int64(31), np.int64(35), np.int64(37), np.int64(38), np.int64(42)], np.float64(228.35229854186326))"
30,"([np.int64(3), np.int64(7), np.int64(14), np.int64(15), np.int64(21), np.int64(29), np.int64(42), np.int64(43), np.int64(49)], np.float64(298.3279336875749))","([np.int64(29), np.int64(32), np.int64(36), np.int64(37), np.int64(44), np.int64(49)], np.float64(270.4914808924801))","([np.int64(6), np.int64(8), np.int64(21), np.int64(23), np.int64(29), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(44), np.int64(49)], np.float64(219.3948091469612))"
31,"([np.int64(0), np.int64(2), np.int64(7), np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(42), np.int64(47), np.int64(49)], np.float64(138.89905059924163))","([np.int64(16), np.int64(21), np.int64(26), np.int64(27), np.int64(35), np.int64(42), np.int64(47)], np.float64(224.89358935347218))","([np.int64(2), np.int64(10), np.int64(16), np.int64(21), np.int64(26), np.int64(27), np.int64(35), np.int64(42), np.int64(47), np.int64(49)], np.float64(207.99144839738582))"
32,"([np.int64(4), np.int64(7), np.int64(14), np.int64(16), np.int64(20), np.int64(28), np.int64(30), np.int64(33), np.int64(38), np.int64(43), np.int64(47)], np.float64(278.24581531922234))","([np.int64(14), np.int64(15), np.int64(20), np.int64(28), np.int64(31), np.int64(33), np.int64(43), np.int64(45), np.int64(47)], np.float64(209.37097016035486))","([np.int64(4), np.int64(7), np.int64(14), np.int64(15), np.int64(20), np.int64(28), np.int64(31), np.int64(33), np.int64(43), np.int64(45), np.int64(47)], np.float64(215.86569511990552))"
33,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(115.18320648891127))","([np.int64(6), np.int64(14), np.int64(16), np.int64(26), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(43), np.int64(48)], np.float64(162.37277356709004))","([np.int64(6), np.int64(14), np.int64(16), np.int64(26), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(43), np.int64(48)], np.float64(191.55849235228814))"
34,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(18), np.int64(23), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(44), np.int64(47), np.int64(48)], np.float64(224.79677298794314))","([np.int64(18), np.int64(23), np.int64(26), np.int64(33), np.int64(39), np.int64(48)], np.float64(312.52428729150853))","([np.int64(2), np.int64(4), np.int64(12), np.int64(18), np.int64(23), np.int64(26), np.int64(33), np.int64(35), np.int64(39), np.int64(48)], np.float64(205.62608730342717))"
35,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(44), np.int64(47), np.int64(48), np.int64(49)], np.float64(90.76515817947727))","([np.int64(15), np.int64(18), np.int64(27), np.int64(41), np.int64(48), np.int64(49)], np.float64(273.82697671456816))","([np.int64(1), np.int64(5), np.int64(6), np.int64(9), np.int64(15), np.int64(18), np.int64(27), np.int64(29), np.int64(33), np.int64(41), np.int64(44), np.int64(48), np.int64(49)], np.float64(226.38250917701703))"
36,"([np.int64(3), np.int64(7), np.int64(8), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(33), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(168.79033744375266))","([np.int64(7), np.int64(14), np.int64(16), np.int64(25), np.int64(33), np.int64(39), np.int64(46), np.int64(47), np.int64(48)], np.float64(183.97187029412657))","([np.int64(7), np.int64(14), np.int64(16), np.int64(17), np.int64(25), np.int64(33), np.int64(39), np.int64(41), np.int64(46), np.int64(47), np.int64(48)], np.float64(212.17767276599082))"
37,"([np.int64(0), np.int64(1), np.int64(6), np.int64(9), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(23), np.int64(25), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(45), np.int64(49)], np.float64(143.5378020897437))","([np.int64(30), np.int64(33), np.int64(34)], np.float64(372.3102009029263))","([np.int64(0), np.int64(6), np.int64(9), np.int64(12), np.int64(15), np.int64(23), np.int64(30), np.int64(33), np.int64(34), np.int64(49)], np.float64(209.73660857794934))"
38,"([np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(49)], np.float64(139.59443338368726))","([np.int64(11), np.int64(14), np.int64(19), np.int64(21), np.int64(26), np.int64(36)], np.float64(282.54257820469644))","([np.int64(3), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(19), np.int64(21), np.int64(26), np.int64(36)], np.float64(221.6874733915674))"
39,"([np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(14), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(26), np.int64(32), np.int64(33), np.int64(35), np.int64(41), np.int64(42), np.int64(43), np.int64(49)], np.float64(234.84405975076226))","([np.int64(14), np.int64(18), np.int64(19), np.int64(33), np.int64(35), np.int64(46)], np.float64(290.15315051366474))","([np.int64(4), np.int64(5), np.int64(10), np.int64(14), np.int64(18), np.int64(19), np.int64(33), np.int64(35), np.int64(46), np.int64(49)], np.float64(216.3535047565866))"
40,"([np.int64(0), np.int64(2), np.int64(3), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(26), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(42), np.int64(43), np.int64(44), np.int64(45)], np.float64(119.22249273189367))","([np.int64(10), np.int64(20), np.int64(25), np.int64(33), np.int64(34), np.int64(35), np.int64(44), np.int64(45)], np.float64(230.54910146050875))","([np.int64(3), np.int64(10), np.int64(17), np.int64(20), np.int64(22), np.int64(25), np.int64(33), np.int64(34), np.int64(35), np.int64(44), np.int64(45)], np.float64(214.2130337203318))"
