run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
76,"[17, 21, 59, 66, 89, 110, 164, 166, 183, 262, 291]","[25, 59, 92, 162, 164, 234, 262, 291, 295]","[21, 59, 162, 180, 183, 262]"
77,"[38, 112, 116, 138, 149, 188, 261, 265, 278, 290]","[38, 131, 149, 188, 216, 239, 266, 278]","[21, 40, 149, 239, 266, 278]"
78,"[26, 47, 77, 87, 88, 128, 146, 152, 180, 216, 264, 286]","[34, 42, 47, 101, 183, 209, 224, 261]","[42, 77, 79, 88, 128, 132, 164, 257]"
79,"[4, 25, 27, 46, 69, 73, 81, 89, 148, 163, 176, 183, 282, 293]","[27, 61, 99, 121, 146, 165, 263, 277]","[26, 209, 210, 234, 236, 277, 282, 289]"
80,"[14, 44, 56, 164, 173, 175, 225, 236, 292]","[10, 14, 25, 132, 164, 201, 225]","[6, 14, 119, 164, 201, 227]"
81,"[9, 32, 53, 63, 177, 188, 200, 210, 220, 237, 259, 283]","[9, 53, 113, 228, 259, 269]","[32, 40, 53, 170, 196, 219]"
82,"[7, 49, 71, 88, 125, 127, 195, 207, 231, 263, 271]","[136, 145, 152, 192, 217, 227, 231, 234]","[49, 88, 192, 231, 234]"
83,"[14, 49, 56, 122, 128, 145, 181, 274, 279, 292]","[125, 143, 159, 220, 292]","[75, 125, 220, 244, 274]"
84,"[45, 51, 52, 61, 63, 73, 93, 99, 113, 125, 136, 141, 189, 209, 274]","[23, 24, 52, 61, 68, 73, 94, 106, 209, 263]","[94, 106, 209, 282]"
85,"[5, 14, 23, 94, 132, 180, 212, 232, 281]","[5, 14, 23, 180, 195, 232]","[14, 23, 94, 232, 281]"
86,"[0, 22, 63, 129, 132, 133, 188, 221, 246]","[16, 129, 130, 166, 246, 284, 298]","[51, 70, 81, 113, 143, 271]"
87,"[30, 51, 70, 103, 117, 158, 172, 197, 211, 262, 263]","[45, 144, 197, 211]","[30, 70, 100, 103, 211, 259]"
88,"[19, 54, 96, 120, 141, 148, 178, 284, 299]","[33, 101, 148, 250, 254, 255, 272]","[22, 148, 178, 250]"
89,"[38, 67, 88, 104, 174, 182, 207, 208, 211, 214, 221, 265, 290]","[38, 136, 145, 147, 153, 208, 214, 249, 293]","[38, 182, 208, 211, 251]"
90,"[48, 60, 66, 70, 110, 117, 125, 148, 159, 237, 278, 298]","[66, 95, 98, 237, 290, 298]","[24, 66, 134, 290, 298]"
91,"[27, 39, 45, 72, 137, 179, 181, 194, 226, 240]","[35, 52, 65, 179, 194, 240, 286]","[137, 179, 194, 240, 248]"
92,"[1, 9, 104, 116, 125, 147, 150, 163, 170, 208, 214, 254, 278]","[1, 11, 24, 61, 81, 144, 148, 170, 254, 274, 285]","[105, 116, 126, 127, 147, 170, 208, 218, 230, 254, 264, 274]"
93,"[12, 38, 63, 80, 82, 105, 113, 132, 204, 239, 285]","[48, 50, 57, 105, 176, 239, 264]","[50, 105, 114, 122, 177, 227, 239]"
94,"[9, 40, 50, 67, 82, 134, 167, 168, 169, 171, 182, 196]","[9, 18, 37, 40, 67, 99, 167, 176, 182, 184]","[40, 67, 167, 196, 283]"
95,"[22, 25, 45, 111, 125, 150, 152, 159, 177, 243, 244]","[8, 24, 25, 97, 125, 126, 150, 272]","[8, 25, 36, 138, 261, 262, 265]"
96,"[85, 86, 215, 219, 255, 271, 276]","[16, 141, 158, 174, 215, 219, 226, 253, 255]","[158, 192, 219, 255]"
97,"[0, 5, 57, 77, 106, 107, 140, 168, 179, 219, 223, 225, 280]","[3, 57, 90, 94, 179, 223]","[223, 225, 280]"
98,"[88, 103, 115, 174, 273]","[75, 115, 141, 146, 151, 153, 172, 206, 217, 248, 265]","[12, 153, 206, 273]"
99,"[9, 17, 24, 44, 78, 96, 141, 153, 172, 252, 259, 278]","[50, 69, 96, 103, 109, 172, 246, 260, 271]","[96, 103, 126, 252]"
