run_id,XGBoost,RF
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(20.157475964069846))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(19.67546276032014))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(21.845263784793833))","([np.int64(4), np.int64(5), np.int64(13), np.int64(15), np.int64(24), np.int64(44)], np.float64(23.45243381824487))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(21.2859749010455))","([np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(23.881035807057042))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(19.284944714379222))","([np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(43)], np.float64(20.48205121695403))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(17.812172210951182))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(19.21600498984792))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(20.114080202406818))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(20.4716679820656))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(20.038951642211373))","([np.int64(6), np.int64(10), np.int64(15), np.int64(43), np.int64(49)], np.float64(22.871503870890397))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(22.769024820621297))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(22.49600244814329))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(18.28283643643608))","([np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46)], np.float64(22.14172755063269))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(21.14299191570313))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(23.448364696748772))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(21.574709404173905))","([np.int64(0), np.int64(8), np.int64(10), np.int64(12), np.int64(15), np.int64(16), np.int64(46)], np.float64(26.220182633853735))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.12489863708517))","([np.int64(1), np.int64(10), np.int64(13), np.int64(23), np.int64(48)], np.float64(23.108886899946288))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(19.353797684462123))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(21.001787665790676))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(19.577196237036656))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30), np.int64(44)], np.float64(23.295637213544126))"
