run_id,XGBoost,RF
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(29.834734254859537))","([np.int64(4), np.int64(6), np.int64(11), np.int64(17), np.int64(46)], np.float64(28.81874884431868))"
23,"([np.int64(31), np.int64(42)], np.float64(80.27228645088051))","([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(27.4380113337869))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37), np.int64(48)], np.float64(37.25162237531152))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(37)], np.float64(34.13428042571541))"
25,"([np.int64(20)], np.float64(80.19093000690086))","([np.int64(2), np.int64(9), np.int64(13), np.int64(19), np.int64(20), np.int64(26), np.int64(27)], np.float64(39.13671679493296))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(34.78282801153103))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48), np.int64(49)], np.float64(35.58131688343218))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(31.189751919030638))","([np.int64(6), np.int64(9), np.int64(19), np.int64(22), np.int64(44)], np.float64(33.58949135016608))"
28,"([np.int64(38), np.int64(44)], np.float64(66.96819286669962))","([np.int64(19), np.int64(35), np.int64(37), np.int64(38), np.int64(44), np.int64(46)], np.float64(36.54281484186908))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(32.38086148121565))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(29.50241978333253))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(29.512182143443884))","([np.int64(20), np.int64(21), np.int64(32), np.int64(34), np.int64(35)], np.float64(30.554591997148826))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(38.41948020863456))","([np.int64(11), np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(38.08702434004833))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(34.64798230588355))","([np.int64(8), np.int64(9), np.int64(19), np.int64(26), np.int64(37)], np.float64(32.465628464654436))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(37.359668699141466))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(30.610939299969324))"
34,"([np.int64(21), np.int64(24)], np.float64(68.9501831965165))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(27.267204110712168))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(34.74699516768104))","([np.int64(7), np.int64(26), np.int64(30), np.int64(47), np.int64(49)], np.float64(37.95622800198662))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(31.45576828165473))","([np.int64(9), np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(30.35897580057823))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(31.00146677381289))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(27.00336492875224))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(37.30158891228735))","([np.int64(0), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28)], np.float64(38.64630434301506))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(32.38570604138659))","([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(27.997399515368336))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(32.45866402791043))","([np.int64(29), np.int64(33), np.int64(35), np.int64(37), np.int64(44)], np.float64(31.022493958165025))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(49)], np.float64(34.633913561345054))","([np.int64(3), np.int64(6), np.int64(9), np.int64(11), np.int64(14)], np.float64(30.765905905172726))"
42,"([np.int64(15), np.int64(43), np.int64(49)], np.float64(56.08547396617722))","([np.int64(6), np.int64(15), np.int64(20), np.int64(43), np.int64(49)], np.float64(34.91750067145278))"
43,"([np.int64(30), np.int64(35), np.int64(45)], np.float64(53.03136675304033))","([np.int64(10), np.int64(24), np.int64(30), np.int64(35), np.int64(45), np.int64(46)], np.float64(37.84330689004646))"
44,"([np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46)], np.float64(37.9890128039538))","([np.int64(0), np.int64(16), np.int64(22), np.int64(26), np.int64(36), np.int64(38), np.int64(46)], np.float64(38.58200899482065))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(32.777183016848284))","([np.int64(8), np.int64(19), np.int64(26), np.int64(28), np.int64(45)], np.float64(32.74576320858058))"
46,"([np.int64(15), np.int64(16)], np.float64(85.48272432920965))","([np.int64(0), np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(28)], np.float64(35.29062189073754))"
47,"([np.int64(48)], np.float64(77.13750589417687))","([np.int64(1), np.int64(10), np.int64(13), np.int64(35), np.int64(47), np.int64(48)], np.float64(35.69451346083242))"
48,"([np.int64(42)], np.float64(80.3913421884494))","([np.int64(0), np.int64(20), np.int64(24), np.int64(41), np.int64(42)], np.float64(38.54449187859043))"
49,"([np.int64(21), np.int64(26), np.int64(30)], np.float64(55.11514294712622))","([np.int64(0), np.int64(3), np.int64(21), np.int64(26), np.int64(30)], np.float64(32.20905142666843))"
