run_id,XGBoost,RF
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(12.038843614282946))","([np.int64(6), np.int64(29), np.int64(31), np.int64(37), np.int64(39), np.int64(48)], np.float64(17.583393641561372))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(12.116109924065032))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(14.09904501210068))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(13.437825426977428))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(15.378394592810663))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(11.925518573162652))","([np.int64(1), np.int64(13), np.int64(15), np.int64(18), np.int64(30), np.int64(41)], np.float64(16.073756683458374))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.736758139102896))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(14.89684139114033))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(12.567263865272107))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(16.18846606190981))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(11.951794552643916))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(29), np.int64(35), np.int64(37)], np.float64(19.325424000006194))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(11.858110069957696))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(17.915348180951064))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(12.478743526492256))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.468930699302796))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.036549421587017))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(15.598262680937859))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(12.651514719557929))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.931330088922566))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(11.822459681085363))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(15.547870154126317))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(11.873562148003552))","([np.int64(2), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(15.0392049955926))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(12.431948082450264))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(16.45772904956198))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(12.025218502105004))","([np.int64(8), np.int64(9), np.int64(17), np.int64(26), np.int64(37)], np.float64(17.35929130049639))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(13.49910297299589))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(16.245324842526966))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(12.697128118169223))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(15.580848915509538))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(12.27061454762646))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(15.165069343388527))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(12.248804976308413))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.893544182084858))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(10.896550831941044))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(28), np.int64(30), np.int64(44)], np.float64(18.20379673830597))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(11.853492055496213))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(15.769601720671284))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(11.141291938383034))","([np.int64(1), np.int64(5), np.int64(6), np.int64(21), np.int64(25), np.int64(43), np.int64(45)], np.float64(17.123441738728538))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(12.302430518451038))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.93576318462527))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.048600427040638))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(25), np.int64(47)], np.float64(16.46349739891697))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(13.11221124023506))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(16.403641609579484))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.17117553564472))","([np.int64(5), np.int64(8), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(17.91355729643791))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(11.971848551524566))","([np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46)], np.float64(16.82088660355635))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(11.265551745015735))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(14.599465881553142))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(12.192780859665906))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29)], np.float64(16.10229093526918))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(11.884173093246714))","([np.int64(1), np.int64(10), np.int64(13), np.int64(23), np.int64(48)], np.float64(16.73572851244845))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(11.746775860218142))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(14.543073409782012))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(11.948402266827332))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(16.521688113519513))"
