run_id,XGBoost,RF
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(13.36303464608315))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(37)], np.float64(18.297936030192833))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(14.761575604045527))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39), np.int64(42)], np.float64(20.391599734203368))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.441340794120975))","([np.int64(25), np.int64(37), np.int64(38), np.int64(47), np.int64(48)], np.float64(17.46148052897442))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.7485364954275))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(19.117268251210035))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(14.195883414849602))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.40000822125418))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(12.676066097295152))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(18.62102921312337))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(13.59202269983002))","([np.int64(9), np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(19.205841069841785))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(15.507955005269249))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.72658267118986))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(14.38823035437124))","([np.int64(8), np.int64(9), np.int64(26), np.int64(29), np.int64(37)], np.float64(19.26056453643944))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(13.95111731888595))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(19.166919039332278))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(15.01738935593972))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.596379546410333))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(14.677130383979263))","([np.int64(7), np.int64(21), np.int64(30), np.int64(47), np.int64(49)], np.float64(18.95970598495481))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.39096336857271))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.664475488239491))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(14.843166709678023))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.554836136882226))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(14.531354433030774))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.61878463658992))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(13.853680102342238))","([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(15.11427119003549))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.123241064522285))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(17.204133551590587))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.886956911006571))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.830289567248055))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(16.223937746269748))","([np.int64(6), np.int64(15), np.int64(23), np.int64(43), np.int64(49)], np.float64(18.486568215332102))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.759146531664278))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(18.229462398267724))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(13.123124209172316))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(46)], np.float64(18.345012339271626))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(13.63784984310218))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(18.150777425257512))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(14.515922119119617))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(17.454087962802642))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(14.286947184779642))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(17.01873444463476))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(14.20077683836867))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42)], np.float64(18.127104436707576))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(15.052138704490579))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(18.49344204916087))"
