run_id,XGBoost,RF
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(31.558697987839725))","([np.int64(8), np.int64(10), np.int64(30), np.int64(31), np.int64(41)], np.float64(31.085942393700684))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(34.277350730443686))","([np.int64(16), np.int64(21), np.int64(36), np.int64(40), np.int64(42), np.int64(47)], np.float64(33.6354163763347))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(30.24564357299856))","([np.int64(5), np.int64(11), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(41)], np.float64(36.25583868401854))"
16,"([np.int64(19), np.int64(40)], np.float64(60.241652886506856))","([np.int64(4), np.int64(9), np.int64(18), np.int64(19), np.int64(35), np.int64(40)], np.float64(36.36662663550922))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(33.04827979667836))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(31.45894593727369))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(33.48118892257667))","([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(30.0256900654797))"
19,"([np.int64(19), np.int64(32)], np.float64(66.2326321644816))","([np.int64(0), np.int64(2), np.int64(5), np.int64(19), np.int64(28), np.int64(32), np.int64(35)], np.float64(33.53317468243677))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(36.89197991568142))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(31.43392265501363))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(32.28628569100403))","([np.int64(11), np.int64(13), np.int64(15), np.int64(19), np.int64(30), np.int64(41)], np.float64(32.38214902257733))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(29.85007293898125))","([np.int64(4), np.int64(6), np.int64(11), np.int64(17), np.int64(46)], np.float64(27.38534188418666))"
23,"([np.int64(31), np.int64(42)], np.float64(71.2012769975042))","([np.int64(0), np.int64(2), np.int64(6), np.int64(31), np.int64(42)], np.float64(30.360087343225487))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(32.05777247583542))","([np.int64(1), np.int64(8), np.int64(14), np.int64(16), np.int64(37)], np.float64(30.452555554868276))"
25,"([], np.float64(62.51030026730395))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(36.87052029036917))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(31.836578680032186))","([np.int64(0), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(33.06075044425257))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(29.093346579756812))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(28.240331349975154))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(30.502178234461557))","([np.int64(2), np.int64(19), np.int64(20), np.int64(35), np.int64(37), np.int64(38), np.int64(44)], np.float64(35.39255191838359))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(31.939160405410586))","([np.int64(8), np.int64(14), np.int64(27), np.int64(38), np.int64(41)], np.float64(28.736983716986305))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(29.783280461574943))","([np.int64(17), np.int64(20), np.int64(21), np.int64(32), np.int64(34), np.int64(35)], np.float64(32.27651958199961))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(34.37378319568801))","([np.int64(11), np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(34.69170919326155))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(33.551464083593196))","([np.int64(8), np.int64(9), np.int64(13), np.int64(19), np.int64(26), np.int64(37)], np.float64(33.264274717420705))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(31.767734898995908))","([np.int64(5), np.int64(23), np.int64(37), np.int64(44), np.int64(45)], np.float64(30.429625536564963))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(31.049889542602738))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(26.938891960650285))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(33.642317508459946))","([np.int64(0), np.int64(7), np.int64(26), np.int64(30), np.int64(47), np.int64(49)], np.float64(34.9300211175017))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(29.666654111910685))","([np.int64(11), np.int64(12), np.int64(17), np.int64(35), np.int64(41)], np.float64(28.464711325518458))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(29.23631522443501))","([np.int64(4), np.int64(15), np.int64(16), np.int64(24), np.int64(37), np.int64(41), np.int64(44)], np.float64(31.90350027048658))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(32.10228522917364))","([np.int64(0), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(33.2075311404919))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(30.266798265975357))","([np.int64(0), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(28.19265201929645))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(31.086050826278786))","([np.int64(3), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(29.52286382445597))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(27.689315488452827))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(25.67431760857261))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(44), np.int64(49)], np.float64(37.223511260376135))","([np.int64(6), np.int64(15), np.int64(43), np.int64(44), np.int64(49)], np.float64(31.08773364304439))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(33.75488843419947))","([np.int64(24), np.int64(29), np.int64(30), np.int64(35), np.int64(45), np.int64(46), np.int64(48)], np.float64(35.01537589125868))"
44,"([np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46)], np.float64(35.88190571419423))","([np.int64(16), np.int64(22), np.int64(26), np.int64(28), np.int64(36), np.int64(38), np.int64(46)], np.float64(35.62209631897567))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(32.03118185008976))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(27.93704678796383))"
46,"([np.int64(15), np.int64(16)], np.float64(82.53584323401982))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(28)], np.float64(31.44914012896008))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(31.87907332062295))","([np.int64(1), np.int64(10), np.int64(13), np.int64(35), np.int64(48)], np.float64(33.77175300818585))"
48,"([np.int64(24), np.int64(42)], np.float64(80.1814824417858))","([np.int64(0), np.int64(19), np.int64(20), np.int64(24), np.int64(41), np.int64(42)], np.float64(36.72259016463944))"
49,"([np.int64(21), np.int64(26), np.int64(30)], np.float64(56.134490826316544))","([np.int64(0), np.int64(2), np.int64(21), np.int64(26), np.int64(30)], np.float64(30.603922710294718))"
