run_id,XGBoost,RF
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(14.242674409780983))","([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(16.442967741392803))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(15.624357572231917))","([np.int64(16), np.int64(21), np.int64(38), np.int64(40), np.int64(42)], np.float64(19.561261965386656))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(14.701705012270049))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(15.97857393895376))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(15.383917255764954))","([np.int64(4), np.int64(9), np.int64(19), np.int64(26), np.int64(40), np.int64(41)], np.float64(19.017007396045955))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(15.16666674408548))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(18.237593977971038))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(16.16124772007707))","([np.int64(3), np.int64(6), np.int64(7), np.int64(15), np.int64(31), np.int64(39), np.int64(48)], np.float64(21.241289928739626))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(13.350687494188138))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(36)], np.float64(17.513638470399208))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(16.705663832620917))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(30)], np.float64(20.54307412858564))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(15.081615415211507))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(15.317069861967534))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(16.707653620871643))","([np.int64(4), np.int64(6), np.int64(11), np.int64(14), np.int64(46)], np.float64(18.81248305337813))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(15.745462443938996))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(18.794361437599697))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(16.22027051684591))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(17.512475769809733))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(16.229455634918466))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27)], np.float64(19.596107694909957))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.385709006671474))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(16.433330014350542))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(14.761653626344087))","([np.int64(6), np.int64(9), np.int64(19), np.int64(36), np.int64(41), np.int64(44)], np.float64(21.04913860530314))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(14.676291971498998))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(18.464201341806067))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.616830398691294))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(19.155951312866133))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(15.915516563794615))","([np.int64(17), np.int64(20), np.int64(21), np.int64(26), np.int64(27), np.int64(34), np.int64(35)], np.float64(20.133156070164045))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(16.67160005820976))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(21.45361365281318))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.430450165700385))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(18.01266274658969))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(15.588640252557983))","([np.int64(5), np.int64(9), np.int64(11), np.int64(23), np.int64(44), np.int64(45)], np.float64(21.768008505159457))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.325528462272853))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.66780087925883))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(17.096133604475533))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(18.91775377756017))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.163427569665673))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(16.73222811582844))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(16.692565100354592))","([np.int64(4), np.int64(12), np.int64(15), np.int64(24), np.int64(44)], np.float64(19.127747552039732))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(15.056662538578093))","([np.int64(14), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(43)], np.float64(20.64722560652063))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(15.574432519848806))","([np.int64(1), np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(43)], np.float64(18.53327521706006))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(14.488539462820455))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(18.719640431025656))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.819857839368568))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(15.436765301704156))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(16.35605641477576))","([np.int64(6), np.int64(15), np.int64(18), np.int64(43), np.int64(49)], np.float64(19.861004378922757))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(15.486789957300767))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.262337779244685))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(15.307769765378488))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(20.603082047951386))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(16.40231275232511))","([np.int64(1), np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(20.28933775275519))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(15.667580947614114))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(36)], np.float64(20.903545095449083))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(15.187032732637439))","([np.int64(1), np.int64(10), np.int64(13), np.int64(35), np.int64(48)], np.float64(19.61145260945869))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(14.904174425196139))","([np.int64(0), np.int64(2), np.int64(20), np.int64(24), np.int64(25), np.int64(28), np.int64(42)], np.float64(20.492401964691584))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.87004327299174))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(19.415616607756558))"
