run_id,XGBoost,RF
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(13.37379978228045))","([np.int64(8), np.int64(18), np.int64(24), np.int64(26), np.int64(27)], np.float64(18.703194070042244))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(12.397255747285788))","([np.int64(3), np.int64(6), np.int64(25), np.int64(31), np.int64(39), np.int64(48)], np.float64(19.587826693068134))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(12.819658824276688))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(47)], np.float64(16.085670556655582))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(15.29681153320686))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(16.73821246960188))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.075494895367628))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.147766851393886))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(13.854681142116457))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(15.98398369976685))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(14.101214608472924))","([np.int64(0), np.int64(6), np.int64(21), np.int64(25), np.int64(27), np.int64(31), np.int64(42), np.int64(45)], np.float64(19.244508172342183))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(14.273099448334037))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(37)], np.float64(17.89756714241384))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(14.330419531032977))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(42)], np.float64(18.88640191903567))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.502749740476453))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.415803812824892))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.646731554528165))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(18.766503608287785))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(13.32251762374757))","([np.int64(16), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(16.21940392053313))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(12.836490181428184))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(18.42231102593055))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.88845507861699))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(14.890810138176825))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(14.000143130962911))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.088825733224578))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(13.686894397408834))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(16.729978893112218))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(13.58562988848428))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(18.529179103111158))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.75298590179567))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.025036918139474))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(14.13671836641532))","([np.int64(7), np.int64(29), np.int64(30), np.int64(47), np.int64(49)], np.float64(17.96281672911728))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.669219784865723))","([np.int64(11), np.int64(17), np.int64(28), np.int64(35), np.int64(41)], np.float64(16.581772886408707))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(13.321645538907237))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.05053994217676))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(14.29608616415596))","([np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.816829741480287))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(13.16241781778633))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.2184648144233))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.441290713747968))","([np.int64(2), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(16.653371928313245))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(11.971807815823782))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.32967992951625))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(14.25863900226002))","([np.int64(6), np.int64(15), np.int64(25), np.int64(43), np.int64(49)], np.float64(17.51839678001257))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(13.235539974743377))","([np.int64(4), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.047662125139745))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.81912636855289))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46), np.int64(47)], np.float64(19.76919622776963))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(12.862483533590789))","([np.int64(2), np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(17.818751850536778))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(13.11543172138372))","([np.int64(0), np.int64(10), np.int64(13), np.int64(15), np.int64(16), np.int64(36)], np.float64(20.112316923666018))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(14.587859264674522))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(16.26776186178101))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(12.776495884904405))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(18.943604912344))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.270838301018625))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(17.84614993586419))"
