run_id,XGBoost,RF
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(15.031523016566473))","([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(17.558998876116082))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41), np.int64(47)], np.float64(16.469714941095496))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(14.890385847276203))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(14.478525277987345))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(15.820878257799498))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(14.26966728176994))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(17.64577542399378))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(13.871578470415669))","([np.int64(3), np.int64(6), np.int64(15), np.int64(31), np.int64(39), np.int64(48)], np.float64(19.42268879697827))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(13.588333172120345))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(15.287084085252413))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(15.859556976718066))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(30)], np.float64(19.21747297613628))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(13.902035528305383))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(15.305158252408487))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(14.467946726366076))","([np.int64(4), np.int64(6), np.int64(11), np.int64(14), np.int64(46)], np.float64(17.930695565262102))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(14.692712032896859))","([np.int64(0), np.int64(6), np.int64(21), np.int64(25), np.int64(27), np.int64(31), np.int64(36), np.int64(42), np.int64(45)], np.float64(20.54208218116701))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(14.017981557046955))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(37)], np.float64(18.18343436740748))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(15.043746400742307))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39), np.int64(42)], np.float64(20.051011777515146))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.068419877723267))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.93720950820093))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.48443116463384))","([np.int64(6), np.int64(9), np.int64(19), np.int64(36), np.int64(44), np.int64(49)], np.float64(20.42898996993848))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(14.190984144507043))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.861009476517742))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.09180470973158))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(18.5105089841486))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(13.955079728334779))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(15.345770322608987))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(15.491847499578125))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.712567440484243))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.207331816596596))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(17.923313733570584))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(15.22276069958479))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(19.142928981728026))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(15.041905514651669))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.956716698137367))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(15.074059099271764))","([np.int64(7), np.int64(21), np.int64(30), np.int64(42), np.int64(47), np.int64(49)], np.float64(20.874919393983333))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.959766283007424))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(16.07859035220643))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(14.99396109742421))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.896903749960423))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(14.94481351775028))","([np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(42), np.int64(43)], np.float64(19.916515151247395))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(15.361084459238995))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.510862323794715))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.320969971883056))","([np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(17.54946283029818))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(13.46165636133813))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(16.39712290247281))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(14.499938700445156))","([np.int64(6), np.int64(15), np.int64(18), np.int64(23), np.int64(25), np.int64(43), np.int64(49)], np.float64(20.454549331137336))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.62999748346042))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(18.61619150759666))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(13.983348141574691))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(46), np.int64(49)], np.float64(19.50426450492204))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(14.979091474255942))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(18.781393091746953))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(14.800342490562842))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(36)], np.float64(20.014391821046754))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(14.071802311828545))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(16.715291827174923))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(13.576059661144653))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(20.23623149321985))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.80901690252624))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(18.209004043846676))"
