run_id,XGBoost,RF
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(13.616398403049091))","([np.int64(8), np.int64(14), np.int64(26), np.int64(32), np.int64(38), np.int64(41)], np.float64(19.71029566984423))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(14.034914545167341))","([np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(17.14244107485539))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(14.571557960309711))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.07013451236902))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(14.149191632138931))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(17.336299474519343))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.571155880586899))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(19.095874215056245))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.81720033170234))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(15.509632425842982))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(14.400645603893288))","([np.int64(7), np.int64(21), np.int64(30), np.int64(47), np.int64(49)], np.float64(18.607515229756444))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.353169358811256))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.735135205551643))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(13.49696707982645))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.073789517291967))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(14.472435325562776))","([np.int64(11), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(18.387507479370942))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(14.379673087842553))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.515320150987705))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(14.01116288005811))","([np.int64(2), np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(17.665804711602046))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.818573974698522))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(25)], np.float64(16.398911538609383))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(14.030690432610594))","([np.int64(6), np.int64(15), np.int64(25), np.int64(43), np.int64(49)], np.float64(17.909586733301715))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.698839181424338))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(17.799052644829157))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(13.181817135850356))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(46), np.int64(47)], np.float64(19.10991607636198))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(12.80624709269526))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(16.511687436994777))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(13.436074352556076))","([np.int64(0), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(29), np.int64(36)], np.float64(20.676059723377904))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(13.3612090131141))","([np.int64(1), np.int64(10), np.int64(13), np.int64(17), np.int64(48)], np.float64(17.793723704163423))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(14.707124632305662))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(20.00920548755632))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(14.203499926992203))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(17.8106776978995))"
