run_id,XGBoost,RF
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(26.020145405266067))","([np.int64(8), np.int64(10), np.int64(22), np.int64(31), np.int64(41), np.int64(44)], np.float64(27.015752063386433))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(25.492557850942873))","([np.int64(16), np.int64(21), np.int64(40), np.int64(42), np.int64(47)], np.float64(26.70945746232807))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(24.63597421596164))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41), np.int64(49)], np.float64(25.70368466567627))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(27.807093964106112))","([np.int64(4), np.int64(9), np.int64(17), np.int64(19), np.int64(20), np.int64(32), np.int64(35), np.int64(40)], np.float64(32.314155408904384))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(29.79738469302431))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(28.114041447654078))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(26.587382964295074))","([np.int64(6), np.int64(31), np.int64(34), np.int64(39), np.int64(48), np.int64(49)], np.float64(29.86031790517451))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(46)], np.float64(29.317697001778928))","([np.int64(0), np.int64(2), np.int64(5), np.int64(19), np.int64(28), np.int64(32), np.int64(46)], np.float64(29.948884789818372))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(29.96453040027266))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(27.803782360676855))"
21,"([np.int64(13), np.int64(15), np.int64(17), np.int64(30), np.int64(41)], np.float64(27.63125561606759))","([np.int64(13), np.int64(15), np.int64(19), np.int64(30), np.int64(41)], np.float64(25.141324976629424))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(25.486054223072824))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(23.9785286871885))"
23,"([np.int64(6), np.int64(31), np.int64(42)], np.float64(47.160141660370854))","([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(23.14686912005943))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37), np.int64(38)], np.float64(30.758652724168726))","([np.int64(1), np.int64(4), np.int64(8), np.int64(14), np.int64(37), np.int64(38), np.int64(46)], np.float64(31.0862487328887))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(26.378489014084916))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(30.761450578730493))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(25.890220952890655))","([np.int64(4), np.int64(12), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(28.398590039430033))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(28.067360282324984))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(25.500771484188206))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(27.164703716691744))","([np.int64(19), np.int64(20), np.int64(35), np.int64(38), np.int64(44)], np.float64(26.209461712158063))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(27.90067384054874))","([np.int64(8), np.int64(14), np.int64(27), np.int64(38), np.int64(41)], np.float64(27.30288152178222))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(24.628493095901984))","([np.int64(17), np.int64(20), np.int64(21), np.int64(32), np.int64(34), np.int64(35), np.int64(40)], np.float64(28.677016117458844))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(29.103180773263798))","([np.int64(11), np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(31.300083402103393))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(28.396024374275598))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(25.999706938556184))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(29.323931450748976))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(26.09513996863558))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(27.145217560656654))","([np.int64(2), np.int64(8), np.int64(11), np.int64(21), np.int64(24), np.int64(47)], np.float64(27.7828857795344))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(29.052918058822033))","([np.int64(7), np.int64(8), np.int64(30), np.int64(47), np.int64(49)], np.float64(29.421205525922126))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(26.98615882172084))","([np.int64(11), np.int64(12), np.int64(17), np.int64(35), np.int64(41)], np.float64(25.92581504300676))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(25.972923831811293))","([np.int64(4), np.int64(5), np.int64(8), np.int64(15), np.int64(16), np.int64(21), np.int64(24), np.int64(36), np.int64(44)], np.float64(32.7107187010223))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(49)], np.float64(30.739167426540334))","([np.int64(14), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28)], np.float64(28.104207235163106))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(25.03586646005672))","([np.int64(0), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(25.27587155109608))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(26.979338763289594))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(25.17154432205788))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(24.756388058364152))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(24), np.int64(47)], np.float64(26.390255548906193))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(26.015592209959905))","([np.int64(6), np.int64(15), np.int64(43), np.int64(44), np.int64(49)], np.float64(25.370771706611333))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(29.86802539393169))","([np.int64(7), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(30.05007467640814))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(25.968041541930617))","([np.int64(0), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46)], np.float64(28.31565231439829))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(29.90665639987203))","([np.int64(8), np.int64(19), np.int64(26), np.int64(40), np.int64(45)], np.float64(28.14403697080775))"
46,"([np.int64(10), np.int64(15), np.int64(16)], np.float64(59.50565854180475))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29), np.int64(42)], np.float64(31.577944706332772))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(25.911631061264497))","([np.int64(1), np.int64(10), np.int64(13), np.int64(31), np.int64(35), np.int64(48)], np.float64(30.46727282834227))"
48,"([np.int64(20), np.int64(24), np.int64(42)], np.float64(57.45867034733022))","([np.int64(0), np.int64(19), np.int64(20), np.int64(24), np.int64(42)], np.float64(26.960778432030462))"
49,"([np.int64(21), np.int64(26), np.int64(30)], np.float64(55.57822872722555))","([np.int64(0), np.int64(1), np.int64(2), np.int64(21), np.int64(26), np.int64(30)], np.float64(27.783265899579213))"
