run_id,XGBoost,RF
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(22.704709199949693))","([np.int64(7), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(25.283206161223188))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(23.184547268135276))","([np.int64(8), np.int64(14), np.int64(27), np.int64(38), np.int64(41)], np.float64(24.330010629871857))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(25.18165079076981))","([np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35), np.int64(40)], np.float64(25.104823678399537))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(26.3250092275147))","([np.int64(11), np.int64(13), np.int64(22), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(29.896426824957928))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37), np.int64(38)], np.float64(26.96599077310026))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(24.839765624562624))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(26.67884266238877))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(24.76221932644272))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(24.651481975969762))","([np.int64(2), np.int64(8), np.int64(11), np.int64(21), np.int64(24), np.int64(33), np.int64(37)], np.float64(27.22616376864393))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(26.08084842652642))","([np.int64(7), np.int64(30), np.int64(32), np.int64(47), np.int64(49)], np.float64(25.155127016377353))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(24.171414969172996))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(22.22130181638133))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(25.65820726878529))","([np.int64(4), np.int64(8), np.int64(15), np.int64(16), np.int64(21), np.int64(24), np.int64(44)], np.float64(27.75393991241561))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(24.203956412436256))","([np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(25.77415288179502))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(22.93639059991704))","([np.int64(0), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(23.559138545788585))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(24.198056474175377))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(22.410656379868445))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(25.352270635216584))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(24)], np.float64(22.864199587970305))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(25.3811656167492))","([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(21.43753090406471))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(26.46029023159881))","([np.int64(22), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(26.465734838940573))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(22.679514761323624))","([np.int64(0), np.int64(16), np.int64(22), np.int64(26), np.int64(33), np.int64(38), np.int64(46)], np.float64(26.465437610169648))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(24.872693560387678))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(40), np.int64(45)], np.float64(26.67386705694253))"
46,"([np.int64(10), np.int64(15), np.int64(16)], np.float64(56.311584440132954))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29), np.int64(46)], np.float64(29.709058150330776))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(23.448494888948574))","([np.int64(1), np.int64(10), np.int64(13), np.int64(31), np.int64(48)], np.float64(26.034980676982805))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(23.159168972872635))","([np.int64(0), np.int64(19), np.int64(20), np.int64(24), np.int64(39), np.int64(42)], np.float64(26.34064395929359))"
49,"([np.int64(21), np.int64(26), np.int64(30)], np.float64(53.30245771846433))","([np.int64(0), np.int64(2), np.int64(21), np.int64(26), np.int64(30)], np.float64(24.029088409820723))"
