run_id,XGBoost,RF
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.657974739964072))","([np.int64(4), np.int64(6), np.int64(11), np.int64(14), np.int64(46)], np.float64(16.39780787545542))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(12.37690171843355))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(16.48540174009754))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(12.422589209345146))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(35), np.int64(37)], np.float64(18.951571296261797))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(12.10587010763505))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(17.492603546699787))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(12.339272185393005))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.732978832782077))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(11.543179204166343))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(15.56531671198532))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(11.669883665867623))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.605384530203304))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(11.064323940195))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(15.988669700642978))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(11.780317314222037))","([np.int64(2), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(15.083576400404324))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(12.914573092682764))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(16.515260982906383))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(12.32641576379438))","([np.int64(8), np.int64(9), np.int64(17), np.int64(26), np.int64(37)], np.float64(18.054369681062127))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(13.308582955708046))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(16.48431551459108))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(11.893609432951594))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(15.240020871417798))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(12.369357640566072))","([np.int64(4), np.int64(7), np.int64(14), np.int64(30), np.int64(47), np.int64(49)], np.float64(17.882150859639385))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.3996583736788))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.94529393773585))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(12.880759839053475))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(28), np.int64(30), np.int64(44)], np.float64(17.746411124683355))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(12.311139395865517))","([np.int64(9), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.501593903511207))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(11.915972311125367))","([np.int64(1), np.int64(5), np.int64(6), np.int64(21), np.int64(24), np.int64(25), np.int64(43), np.int64(45)], np.float64(17.903095870399955))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(12.627650009653687))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.480546337819218))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(11.531743148610111))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(25)], np.float64(15.193082838862386))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(12.78366583253524))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(16.192879552201177))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.867539400946018))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(15.777664948473406))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.353736792340477))","([np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46)], np.float64(16.91388746392401))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(11.311739100817901))","([np.int64(2), np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(16.503700683799295))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(11.117529264441758))","([np.int64(0), np.int64(4), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(29)], np.float64(18.394750447910557))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.707947521421168))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(15.490459646197548))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(11.6860117788862))","([np.int64(0), np.int64(20), np.int64(24), np.int64(39), np.int64(42)], np.float64(15.902302993454766))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(12.040719587850749))","([np.int64(0), np.int64(21), np.int64(26), np.int64(29), np.int64(30), np.int64(36)], np.float64(17.401594019208616))"
