run_id,XGBoost,RF
11,"([np.int64(19), np.int64(31), np.int64(46), np.int64(49)], np.float64(27.05435068108671))","([np.int64(19), np.int64(31), np.int64(36), np.int64(42), np.int64(46), np.int64(49)], np.float64(30.28561175643524))"
12,"([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(30.26019372826318))","([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(27.378326969154955))"
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(26.768060631643436))","([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(25.617693946035082))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(28.96644959893326))","([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(28.248442805771187))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(31.296747110939997))","([np.int64(5), np.int64(11), np.int64(19), np.int64(21), np.int64(23), np.int64(41)], np.float64(31.97156789298304))"
16,"([np.int64(9), np.int64(19), np.int64(40)], np.float64(52.15311687531734))","([np.int64(4), np.int64(9), np.int64(18), np.int64(19), np.int64(35), np.int64(40)], np.float64(34.69826479723464))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(31.83119531008112))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(29.989321456625387))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(30.168563413221907))","([np.int64(6), np.int64(31), np.int64(34), np.int64(39), np.int64(48)], np.float64(30.299422354172783))"
19,"([np.int64(19), np.int64(32)], np.float64(67.62853839765575))","([np.int64(0), np.int64(2), np.int64(19), np.int64(28), np.int64(32), np.int64(46)], np.float64(29.27204289962755))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(32.61301321306112))","([np.int64(4), np.int64(7), np.int64(15), np.int64(22), np.int64(28)], np.float64(30.951095123648237))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(27.498968151349167))","([np.int64(11), np.int64(13), np.int64(15), np.int64(19), np.int64(30), np.int64(41)], np.float64(30.62479562829729))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(29.651123380786146))","([np.int64(4), np.int64(6), np.int64(11), np.int64(17), np.int64(43), np.int64(46)], np.float64(29.35740127002607))"
23,"([np.int64(6), np.int64(31), np.int64(42)], np.float64(50.46693255965479))","([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(24.884836738347612))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37), np.int64(48)], np.float64(32.72849757791776))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37), np.int64(38)], np.float64(29.73763378416612))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(30.133985317261846))","([np.int64(2), np.int64(13), np.int64(19), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(36.924860265982524))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(29.109674714311026))","([np.int64(0), np.int64(11), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(31.666490906903952))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(30.412332258606373))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(27.00680920466192))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(26.9445985406048))","([np.int64(19), np.int64(20), np.int64(25), np.int64(35), np.int64(38), np.int64(44), np.int64(46)], np.float64(33.522652908917266))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(29.139671421354503))","([np.int64(8), np.int64(14), np.int64(26), np.int64(27), np.int64(38), np.int64(41)], np.float64(30.048347424316617))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35), np.int64(39)], np.float64(30.322038334531282))","([np.int64(17), np.int64(20), np.int64(21), np.int64(27), np.int64(32), np.int64(34), np.int64(35)], np.float64(31.004965335385904))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(30.807710648324164))","([np.int64(11), np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(31.573441016628625))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(31.918462148477957))","([np.int64(8), np.int64(9), np.int64(19), np.int64(26), np.int64(27), np.int64(37)], np.float64(31.496183720736894))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(30.72247095554433))","([np.int64(5), np.int64(7), np.int64(21), np.int64(23), np.int64(37), np.int64(44), np.int64(45)], np.float64(30.67436934993208))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(28.535136482185496))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24), np.int64(47)], np.float64(28.374722698283616))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(30.411747252863243))","([np.int64(7), np.int64(8), np.int64(30), np.int64(47), np.int64(49)], np.float64(32.56386018720598))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(39), np.int64(41)], np.float64(29.53017990734923))","([np.int64(11), np.int64(12), np.int64(17), np.int64(35), np.int64(41)], np.float64(27.516413697459743))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(30.843364434567498))","([np.int64(4), np.int64(15), np.int64(24), np.int64(41), np.int64(44)], np.float64(28.096275031621392))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(30.129851547655168))","([np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28)], np.float64(32.52461412389855))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(30.094047075462562))","([np.int64(0), np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(26.482710396030868))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(30.307207006453552))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(26.445086629538526))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(28.222007684730197))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(20)], np.float64(27.8215852576756))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(29.148083623885103))","([np.int64(6), np.int64(15), np.int64(43), np.int64(44), np.int64(49)], np.float64(29.40226766860837))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(33.31857167691735))","([np.int64(7), np.int64(24), np.int64(29), np.int64(30), np.int64(35), np.int64(45)], np.float64(33.56409266094717))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(28.913787604025842))","([np.int64(0), np.int64(16), np.int64(22), np.int64(26), np.int64(36), np.int64(38), np.int64(46)], np.float64(33.10626798775257))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(32.28477832101526))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(27.92995134611249))"
46,"([np.int64(10), np.int64(15), np.int64(16)], np.float64(57.86843743473007))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(21), np.int64(28), np.int64(42)], np.float64(33.47276163635071))"
47,"([np.int64(48)], np.float64(72.84306012333207))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(29.69134550027456))"
48,"([np.int64(24), np.int64(42)], np.float64(82.68990351752035))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(28.58663620110458))"
49,"([np.int64(21), np.int64(26), np.int64(30)], np.float64(55.388075253273826))","([np.int64(0), np.int64(2), np.int64(21), np.int64(26), np.int64(30)], np.float64(28.987619862501795))"
