run_id,XGBoost,RF
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(13.202688323652247))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(14.520015107073231))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(11.500956697730267))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(12.509726688066726))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.111054851648175))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(14.625722405293928))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(11.980923123468958))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(15.331155548628725))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(11.273066056171562))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(35), np.int64(37)], np.float64(17.695771678761695))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(11.994053302328124))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27)], np.float64(16.132558754941453))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(11.343861733215558))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(13.808189725498522))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(10.762814669946673))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(14.751021746887915))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(10.9095574469032))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(13.532587882807023))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(11.152409465797561))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.820601846567392))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(11.137665287745673))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.756637323888512))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(12.563858500115552))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(17.74852769844982))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(11.928377024517802))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.130335755016953))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(12.302182260152875))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(13.832028682726149))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(11.649945108228556))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.086175199331054))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(12.256953391751468))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(14.026309564188178))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.203070516587362))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.46858559621243))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(11.696441267970808))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(16.224121491138483))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(12.051028779521817))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(15.092748047711133))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(12.108849235129998))","([np.int64(5), np.int64(6), np.int64(21), np.int64(24), np.int64(25), np.int64(27), np.int64(43), np.int64(45)], np.float64(17.682377853246876))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(11.80223533973887))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(13.289614716952103))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(10.857579044044261))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(22)], np.float64(14.922519585584029))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(13.087287587735796))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(15.620597816676813))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(11.029561129899953))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(15.188074562627532))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(11.928259699331269))","([np.int64(16), np.int64(22), np.int64(38), np.int64(46), np.int64(48)], np.float64(15.041462620472547))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(11.447996798364802))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(14.297534196186191))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(12.466861667337787))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29)], np.float64(15.900870386131379))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.264906849004348))","([np.int64(1), np.int64(10), np.int64(13), np.int64(35), np.int64(48)], np.float64(15.987124900135452))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(11.316311319039327))","([np.int64(0), np.int64(20), np.int64(24), np.int64(39), np.int64(42), np.int64(45)], np.float64(16.443178169481993))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(11.729985621892649))","([np.int64(0), np.int64(21), np.int64(24), np.int64(26), np.int64(29), np.int64(30)], np.float64(16.475984776980958))"
