run_id,XGBoost,RF
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(11.397076909001502))","([np.int64(0), np.int64(2), np.int64(19), np.int64(24), np.int64(32), np.int64(47)], np.float64(16.01823093606996))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(13.513232445235287))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28), np.int64(40)], np.float64(16.08125749195401))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(11.05782168183456))","([np.int64(13), np.int64(15), np.int64(18), np.int64(30), np.int64(41), np.int64(43)], np.float64(15.273896262917322))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.032564236017944))","([np.int64(4), np.int64(5), np.int64(6), np.int64(11), np.int64(12), np.int64(46)], np.float64(17.161963014673237))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(11.963524089882013))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(15.27517279080235))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(11.288254735306676))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(35), np.int64(37)], np.float64(17.62674639180374))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(10.39043352461762))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27)], np.float64(16.459008117848548))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(11.250598057230718))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.065673928444237))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(11.194276092121639))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(14.70996944800391))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(10.952768272470792))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(13.541950313371755))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(11.354821810097624))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(14.676321094576766))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(10.841127696013272))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.938802981364523))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(11.882052421994514))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(46)], np.float64(17.455331740631024))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(11.413451260325916))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(15.099927998032872))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(11.580952954062214))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.25272016261227))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(11.459690060512347))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(12.813696399213004))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(11.166170843928205))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(13.771856901608505))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(12.661259617443735))","([np.int64(1), np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.692484928288147))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(11.285066873120092))","([np.int64(4), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(14.968602618340894))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(11.250370277688889))","([np.int64(18), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.226944110748033))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(11.101854996578096))","([np.int64(5), np.int64(6), np.int64(21), np.int64(24), np.int64(25), np.int64(27), np.int64(43), np.int64(45)], np.float64(17.51067293833736))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(11.621562545692091))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(12.656641197574984))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(11.600565892769922))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(22)], np.float64(14.993188780299896))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(11.97466218050104))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(15.701068701861882))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(11.393064192217611))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.908721761379715))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(10.900642093980013))","([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(13.872360737374262))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(10.67637761003219))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(14.27770426146579))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(12.335761738999555))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29)], np.float64(15.412095492647277))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(11.749067452179185))","([np.int64(1), np.int64(10), np.int64(13), np.int64(35), np.int64(48)], np.float64(16.35353947016319))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(11.263068348015482))","([np.int64(0), np.int64(20), np.int64(24), np.int64(39), np.int64(42), np.int64(45)], np.float64(16.094874924557683))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(11.593682121934929))","([np.int64(0), np.int64(21), np.int64(24), np.int64(26), np.int64(30)], np.float64(15.363729502011521))"
