run_id,XGBoost,RF
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(14.617243166582481))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(19.282466221964743))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(15.280558888258955))","([np.int64(3), np.int64(6), np.int64(15), np.int64(31), np.int64(39), np.int64(48)], np.float64(20.371135311298236))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(14.87187430081747))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(16.24928314152437))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(15.885460265686973))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(19.20598044689759))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.883677170613025))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(15.943032570623782))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(15.706919952020696))","([np.int64(4), np.int64(6), np.int64(11), np.int64(14), np.int64(46)], np.float64(18.832147935156804))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(16.38222781071378))","([np.int64(0), np.int64(1), np.int64(6), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(20.257074954433264))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(15.87880580849173))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(17.5994417208264))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(17.36439380154619))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27)], np.float64(19.771982436150623))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.82239193366783))","([np.int64(4), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(17.92215757030074))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(14.703901360390324))","([np.int64(6), np.int64(9), np.int64(19), np.int64(36), np.int64(44), np.int64(49)], np.float64(20.852284950601405))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.838531715853899))","([np.int64(14), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(18.766499444939072))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(15.225906175801128))","([np.int64(8), np.int64(14), np.int64(26), np.int64(28), np.int64(38), np.int64(41)], np.float64(20.71391901615719))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(15.64171707301055))","([np.int64(4), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(27), np.int64(34), np.int64(35)], np.float64(20.819570328501328))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(17.52282398699554))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(19.334957960270412))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(16.793234082273063))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(18.151534374312423))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(15.776546306537202))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(18.710812511074305))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.383770259132447))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.1700220221515))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(16.965055948045098))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(18.790395839645853))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.314109372514494))","([np.int64(11), np.int64(17), np.int64(35), np.int64(38), np.int64(41)], np.float64(17.55618458325606))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(15.735659203757578))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(17.28158730673095))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(15.247142939154289))","([np.int64(11), np.int64(14), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(43)], np.float64(21.25841394058026))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(15.531559890901205))","([np.int64(1), np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(37), np.int64(43)], np.float64(19.416637562620824))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(14.599411191548047))","([np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(44)], np.float64(19.91418919712448))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(13.86175850292228))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(15.492681007523053))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(16.409851359357727))","([np.int64(6), np.int64(15), np.int64(16), np.int64(29), np.int64(43), np.int64(49)], np.float64(20.514516340350077))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(14.993235856543913))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(19.53103929033867))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(15.286890614004808))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(47), np.int64(49)], np.float64(21.66991311288521))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(16.029534475852586))","([np.int64(1), np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(21.270157247796362))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(16.163928046353607))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(18.851996685841403))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(16.456708368709283))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.28321240451354))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(14.439958001455249))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42)], np.float64(19.034107183601925))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(15.2732284009418))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(17.612378144182212))"
