run_id,XGBoost,RF
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(17.497643896245574))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(20.53123636982583))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(18.066104137163574))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(18.258733904916678))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(20.37821120320992))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(20.90612861203031))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(17.868883919259787))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(18.188769043907307))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(19.329331796331438))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(20.836499318266085))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(18.12536437951299))","([np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(22.173446362996234))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(17.68579072748538))","([np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(38), np.int64(43)], np.float64(20.520409968795175))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(16.764674345966846))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(18.40916213112142))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(15.975034722696131))","([np.int64(3), np.int64(6), np.int64(9), np.int64(11), np.int64(14), np.int64(17)], np.float64(19.29426849117337))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(19.458398894747692))","([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(19.73648886894858))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(18.359777380908113))","([np.int64(4), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(22.682416512181867))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(15.316973976675982))","([np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(47), np.int64(49)], np.float64(22.84623129725263))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(19.360383054017127))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(21.728808612375214))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(18.49565787464298))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(21.12916751569887))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.654787237563188))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(19.552637390063026))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(18.347519416227325))","([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(19.800726862484918))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(19.175784974326206))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(21.832025863487534))"
