run_id,XGBoost,RF
11,"([np.int64(19), np.int64(31), np.int64(46), np.int64(49)], np.float64(21.119506081566477))","([np.int64(19), np.int64(31), np.int64(46), np.int64(49)], np.float64(20.644108859318912))"
12,"([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(21.092291030004215))","([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(23.043323410339102))"
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(20.434968062064023))","([np.int64(8), np.int64(10), np.int64(31), np.int64(34), np.int64(41)], np.float64(22.49879125527285))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(19.299342619398963))","([np.int64(1), np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(22.48842850014553))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(20.430029109245435))","([np.int64(11), np.int64(19), np.int64(21), np.int64(31), np.int64(41)], np.float64(21.69496565091404))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(21.458261156168334))","([np.int64(4), np.int64(9), np.int64(19), np.int64(31), np.int64(40)], np.float64(22.81170198474259))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(23.00293036475721))","([np.int64(8), np.int64(18), np.int64(22), np.int64(25), np.int64(26), np.int64(27)], np.float64(26.685187577681724))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(21.407860983273704))","([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(24.116540555919826))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(20.993482579600535))","([np.int64(0), np.int64(2), np.int64(10), np.int64(19), np.int64(32), np.int64(46)], np.float64(24.82773022763507))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(26.606630596080446))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(23.321554636404638))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(21.11612698681003))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(19.339231385303478))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(23.421367316830924))","([np.int64(4), np.int64(6), np.int64(11), np.int64(34), np.int64(46)], np.float64(22.581296591929163))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(21.63329476398859))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42)], np.float64(21.4151018204244))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(21.11951895616425))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37), np.int64(38), np.int64(46)], np.float64(24.646868378061143))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(24.04391110364519))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(45)], np.float64(24.64207138927286))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(22.394785667881063))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(21.105610823790148))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(23.006599170287153))","([np.int64(6), np.int64(9), np.int64(19), np.int64(29), np.int64(44)], np.float64(24.428733693979595))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(20.15892611837212))","([np.int64(7), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(23.336595037464317))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(20.48273993757506))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(21.73318733621785))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(24.174811544259523))","([np.int64(20), np.int64(21), np.int64(26), np.int64(34), np.int64(35), np.int64(40)], np.float64(24.141709055736964))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(23.687669062690816))","([np.int64(13), np.int64(22), np.int64(26), np.int64(28), np.int64(37), np.int64(44)], np.float64(27.513032964572425))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(21.410953302193356))","([np.int64(8), np.int64(9), np.int64(10), np.int64(26), np.int64(37)], np.float64(24.12774211163987))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(22.825962454467653))","([np.int64(5), np.int64(11), np.int64(21), np.int64(23), np.int64(44), np.int64(45)], np.float64(26.780243300861414))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(22.38233965350464))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24), np.int64(33), np.int64(45)], np.float64(25.027657768148295))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(24.866919503307145))","([np.int64(7), np.int64(30), np.int64(32), np.int64(47), np.int64(49)], np.float64(24.46219921190402))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(22.44152346154793))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(20.83913871885129))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(25.048740000833234))","([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(21.91927954954445))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(21.27909578639622))","([np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(24.600894618447164))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(19.355123461747578))","([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(19.87715440585158))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(20.759502947123895))","([np.int64(26), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(22.842976704666587))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(19.9102763773792))","([np.int64(3), np.int64(6), np.int64(9), np.int64(11), np.int64(14), np.int64(24)], np.float64(22.531381537346437))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(22.01193478162037))","([np.int64(6), np.int64(10), np.int64(15), np.int64(19), np.int64(43), np.int64(49)], np.float64(24.06651086807808))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(24.979765059243714))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(24.762147201557095))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(21.462963619803094))","([np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46)], np.float64(23.162436244799267))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(22.230905293747018))","([np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(40), np.int64(45)], np.float64(25.33255270927341))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(24.695485721681806))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(23.502945178996914))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(21.076606557343563))","([np.int64(1), np.int64(10), np.int64(13), np.int64(23), np.int64(48)], np.float64(24.83939368021443))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(21.766322325190696))","([np.int64(0), np.int64(19), np.int64(20), np.int64(24), np.int64(32), np.int64(42)], np.float64(24.4410200679106))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(22.00362613776724))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30), np.int64(44)], np.float64(23.95712870974247))"
