run_id,XGBoost,RF
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(29.732023699228055))","([np.int64(7), np.int64(8), np.int64(30), np.int64(47), np.int64(49)], np.float64(30.616707895676182))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(29.187568249528923))","([np.int64(11), np.int64(12), np.int64(17), np.int64(35), np.int64(38), np.int64(41)], np.float64(28.120682682572447))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(31.124411280176915))","([np.int64(4), np.int64(15), np.int64(16), np.int64(24), np.int64(36), np.int64(44)], np.float64(28.38260135382221))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(28.64297848044619))","([np.int64(0), np.int64(14), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28)], np.float64(33.2668144783248))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(26.33904894788212))","([np.int64(0), np.int64(5), np.int64(21), np.int64(25), np.int64(43), np.int64(47)], np.float64(27.65505384482903))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(27.962474886824392))","([np.int64(8), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(28.48224872574))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(25.929956632494847))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(24)], np.float64(25.542718019358002))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(29.46317074900841))","([np.int64(6), np.int64(15), np.int64(20), np.int64(43), np.int64(49)], np.float64(27.838208937828394))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(33.14387149367017))","([np.int64(7), np.int64(24), np.int64(29), np.int64(30), np.int64(35), np.int64(45)], np.float64(32.21843035632857))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(25.75144667437184))","([np.int64(0), np.int64(16), np.int64(22), np.int64(26), np.int64(36), np.int64(38), np.int64(46)], np.float64(32.087907595911275))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(29.85491218863999))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(27.132316315800992))"
46,"([np.int64(15), np.int64(16)], np.float64(83.49596887916388))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(21)], np.float64(30.5661437633374))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(28.644571126480862))","([np.int64(1), np.int64(10), np.int64(13), np.int64(31), np.int64(48)], np.float64(29.767794505879156))"
48,"([np.int64(24), np.int64(42)], np.float64(79.00259321658439))","([np.int64(0), np.int64(13), np.int64(20), np.int64(24), np.int64(41), np.int64(42)], np.float64(31.194068517449587))"
49,"([np.int64(21), np.int64(26), np.int64(30)], np.float64(55.144969705746945))","([np.int64(0), np.int64(2), np.int64(21), np.int64(26), np.int64(30)], np.float64(27.66498070089293))"
