run_id,XGBoost,RF
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(16.436976606316183))","([np.int64(4), np.int64(8), np.int64(15), np.int64(18), np.int64(26), np.int64(27)], np.float64(22.854078959521342))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(16.09632668986868))","([np.int64(6), np.int64(31), np.int64(39), np.int64(44), np.int64(48)], np.float64(20.719844300504885))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(16.175930413420183))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(16.482817256307282))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(19.081639033604937))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(20.155838642145593))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(16.205585862119865))","([np.int64(13), np.int64(15), np.int64(30), np.int64(39), np.int64(41)], np.float64(18.092338568249186))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(17.869074318636148))","([np.int64(4), np.int64(6), np.int64(11), np.int64(22), np.int64(46)], np.float64(19.94280210179209))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(16.014443868233744))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(20.11070122379379))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(17.079535647655092))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(18.220634707491648))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(18.778984765176617))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27)], np.float64(20.729275117869012))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.845710059394145))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(17.450055697437364))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(15.912392032827508))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(20.572622564488803))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(17.066187190530343))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44), np.int64(48)], np.float64(19.775532319999588))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(16.469458841483327))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(20.71659006176142))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(17.177261085776408))","([np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(19.302090432178645))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44)], np.float64(21.05297877523881))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44), np.int64(46)], np.float64(23.61855601891328))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37), np.int64(48)], np.float64(19.865627265547573))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37), np.int64(41)], np.float64(21.102692799351694))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(17.676631870602574))","([np.int64(5), np.int64(11), np.int64(23), np.int64(41), np.int64(44), np.int64(45)], np.float64(22.518255364495577))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.530633447243755))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.884749924176926))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(19.145107439261334))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(20.033859555707114))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(15.919770569064658))","([np.int64(11), np.int64(17), np.int64(26), np.int64(32), np.int64(35), np.int64(41)], np.float64(19.81986437835474))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(16.981239115122932))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44)], np.float64(20.112050612749837))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(17.784764668595837))","([np.int64(14), np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28)], np.float64(21.64901898043655))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.167720192577757))","([np.int64(5), np.int64(21), np.int64(25), np.int64(39), np.int64(43)], np.float64(18.005997212945484))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(15.297439781799843))","([np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(44), np.int64(46)], np.float64(19.874586615425052))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(17.52860907735384))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(18.117298220985482))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(16.94785166746741))","([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(19.00697362940155))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(16.448021398583588))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(20.553657897554608))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(15.813378530532521))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(47), np.int64(49)], np.float64(22.395598754198456))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(18.064974250807587))","([np.int64(1), np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(20.969323479984375))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(17.68384220171965))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(19.609243231558043))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(17.344318188867007))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(19.141080498354068))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(16.830507233038897))","([np.int64(0), np.int64(2), np.int64(20), np.int64(24), np.int64(42)], np.float64(19.656451978662567))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(17.4089228315434))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(19.558409202017874))"
