run_id,XGBoost,RF
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(11.755261168971833))","([np.int64(16), np.int64(21), np.int64(40), np.int64(41), np.int64(42)], np.float64(17.577192152279075))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(11.776781038654567))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(13.884161235792776))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(11.761943836650797))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(13.863219092478051))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(13.23974266092874))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(15.746944476188233))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(13.545199620580997))","([np.int64(1), np.int64(6), np.int64(13), np.int64(31), np.int64(39), np.int64(48)], np.float64(18.9664816713904))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(12.917279726787616))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(47)], np.float64(15.627606424920215))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(14.141394211675761))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(15.665821229647545))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(12.36185078634557))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.133695900843135))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(12.074887558613751))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(15.318191944647326))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(13.101717429576954))","([np.int64(0), np.int64(6), np.int64(25), np.int64(31), np.int64(42), np.int64(45)], np.float64(17.366784264219977))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(12.781924055059955))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(35), np.int64(37)], np.float64(18.902797683135105))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(12.928632591009992))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27), np.int64(39)], np.float64(18.171914041564175))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(13.260568641581273))","([np.int64(4), np.int64(25), np.int64(37), np.int64(38), np.int64(47), np.int64(48)], np.float64(17.753218661844198))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(11.649958877338339))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(16.312320522179537))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(12.971071375172027))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(14.73340034397788))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(12.761166952720604))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(16.264259574762665))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.630854026684277))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(14.313745499402794))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(13.127734199970773))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(17.030698091859016))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(12.710902854788594))","([np.int64(8), np.int64(9), np.int64(26), np.int64(29), np.int64(37)], np.float64(17.48586774664478))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.062076064858482))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(15.829815530041488))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(12.479559678950386))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(14.611324327339608))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(12.772939466085855))","([np.int64(7), np.int64(14), np.int64(30), np.int64(47), np.int64(49)], np.float64(17.01145827741003))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.851780208020005))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.368044499875507))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(12.512085449682143))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(17.377103421181523))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(12.806961720005605))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(16.27709515168512))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(12.66297854691253))","([np.int64(5), np.int64(6), np.int64(21), np.int64(25), np.int64(43), np.int64(45)], np.float64(16.644844217822456))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(12.014276717144755))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(14.477157944318499))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(12.422115884046216))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.123070426468981))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(13.196631486755832))","([np.int64(6), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(16.711289645935942))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.442398707379603))","([np.int64(1), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(17.90119331676976))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.523920097693855))","([np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46)], np.float64(17.35474034691855))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(12.543055482428302))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(15.547453666590876))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(12.724392440160045))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29)], np.float64(16.914769645692974))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.539090632574098))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(15.199615984476251))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(12.328628906080906))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(17.853292331615652))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(13.100085561377059))","([np.int64(0), np.int64(21), np.int64(24), np.int64(26), np.int64(30)], np.float64(16.46179711228013))"
