run_id,XGBoost,RF
12,"([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(12.182542012606277))","([np.int64(3), np.int64(7), np.int64(15), np.int64(38), np.int64(43), np.int64(46)], np.float64(18.610921230445047))"
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(12.699548915166336))","([np.int64(2), np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(16.132013846240987))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(13.276484003342013))","([np.int64(16), np.int64(21), np.int64(40), np.int64(41), np.int64(42)], np.float64(18.330955662476306))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(13.394841490108655))","([np.int64(10), np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(15.543383719680278))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(12.65065657199452))","([np.int64(4), np.int64(9), np.int64(19), np.int64(40), np.int64(42)], np.float64(16.032536226534226))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(12.962810844016982))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(16.73118821612332))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(12.581660715079607))","([np.int64(6), np.int64(13), np.int64(31), np.int64(39), np.int64(48)], np.float64(18.037884455797524))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(13.525172913064544))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(47), np.int64(48)], np.float64(16.64553063096543))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(14.486669250946473))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(16.27465857368593))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(13.55476972496354))","([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.25938149349847))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(13.692944549363377))","([np.int64(4), np.int64(6), np.int64(11), np.int64(20), np.int64(46)], np.float64(17.602963502470267))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42), np.int64(45)], np.float64(14.886619085436758))","([np.int64(0), np.int64(6), np.int64(21), np.int64(25), np.int64(27), np.int64(31), np.int64(42), np.int64(45)], np.float64(19.069801562184406))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(13.329857866941504))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(29), np.int64(35), np.int64(37)], np.float64(19.873809801853))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(13.819594070564639))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(39), np.int64(42)], np.float64(19.133218232146785))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(14.04283991086502))","([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(15.108411032609729))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.483150151217107))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44), np.int64(49)], np.float64(18.437975541840196))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(12.929293481393216))","([np.int64(16), np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(16.029373522786322))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(12.973495737084596))","([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(16.4195497476918))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.5396191418682))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(14.06828415126702))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(14.114059075072307))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(18.19817418073782))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(12.904707241257807))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(16.407199935107688))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(14.01467994131222))","([np.int64(5), np.int64(18), np.int64(23), np.int64(44), np.int64(45)], np.float64(17.598571605028244))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.122810485458148))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.839930423765793))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(13.686017293190458))","([np.int64(7), np.int64(29), np.int64(30), np.int64(47), np.int64(49)], np.float64(18.10697111503511))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(13.777761914243433))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.76347951116478))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(13.624288932046081))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(18.07049737014363))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(13.299711195941926))","([np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(16.7056613573239))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(12.846848728114228))","([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(14.260721944069669))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(12.67397026513474))","([np.int64(2), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(16.123870250413198))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(13.472777918085722))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.030723697922769))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(14.05948840047051))","([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(15.75741853607699))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.760900215006393))","([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(16.73808247036176))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.565559957974958))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46), np.int64(47)], np.float64(19.59310739224265))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(13.166350701205713))","([np.int64(3), np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(16.874754468807534))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(13.79831261303828))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29), np.int64(36)], np.float64(19.54393969946023))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(13.055430589828287))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(16.001832274359803))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(13.24339273095076))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42)], np.float64(17.02808780164819))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(13.018275202552012))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(17.485978896197615))"
