run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
22,"[2, 6, 34, 61, 85, 120, 122, 135, 159, 172, 197, 198, 210, 216, 220, 290, 297]","[24, 29, 144, 197, 220, 234, 256, 257, 261, 299]","[13, 29, 85, 127, 197, 220]"
23,"[8, 34, 58, 113, 137, 200, 215, 218, 237, 241, 249]","[105, 113, 135, 167, 190, 194, 207, 237, 242, 275]","[137, 194, 218, 237, 239, 242]"
24,"[8, 47, 67, 92, 93, 147, 175, 237, 256, 280, 288, 291, 299]","[93, 175, 237, 238, 245]","[93, 135, 175, 223, 238]"
25,"[20, 23, 27, 46, 84, 116, 117, 165, 195, 235, 270, 280]","[23, 27, 38, 46, 73, 84, 116, 158, 235, 291]","[23, 46, 84, 291]"
26,"[31, 37, 39, 47, 80, 106, 141, 150, 158, 161, 182, 220, 221, 232, 278]","[31, 84, 106, 128, 141, 158, 225, 238, 278]","[31, 47, 141, 158, 190, 278]"
27,"[0, 32, 36, 55, 90, 122, 164, 178, 179, 201, 207, 211, 277, 279, 280, 285]","[0, 36, 51, 146, 164, 211, 243, 277, 278]","[36, 57, 66, 146, 164, 179, 201, 211, 243, 278]"
28,"[1, 21, 25, 61, 84, 85, 166, 194, 200, 226, 246, 256, 278]","[8, 20, 103, 166, 177, 226, 241, 246, 278]","[8, 166, 216, 226, 241, 246, 278]"
29,"[5, 34, 57, 65, 67, 68, 151, 158, 169, 194, 225, 241]","[5, 34, 57, 67, 158, 192, 229]","[5, 34, 133, 158, 229]"
30,"[0, 9, 23, 115, 123, 139, 159, 191, 192, 202, 217, 281]","[0, 23, 123, 159, 191, 192, 217, 290]","[0, 23, 115, 123, 159, 217, 290]"
31,"[19, 21, 60, 69, 71, 86, 91, 95, 129, 207, 218, 284]","[19, 35, 38, 86, 125, 152, 201, 204, 218]","[35, 69, 125, 204]"
32,"[4, 10, 42, 70, 85, 88, 107, 118, 169, 188, 199, 237, 240, 256, 268, 287]","[4, 41, 42, 70, 88, 118, 199, 240]","[4, 42, 118, 240, 268, 269, 270, 292]"
33,"[16, 42, 50, 58, 62, 75, 95, 115, 145, 218, 263]","[16, 42, 58, 65, 95, 111, 142, 145, 188, 209]","[16, 95, 142]"
34,"[1, 12, 19, 76, 130, 133, 148, 166, 194, 241, 250, 276, 280, 283, 289, 290, 298]","[1, 12, 19, 94, 137, 266, 276, 289, 298]","[12, 15, 163, 266, 276]"
35,"[4, 6, 31, 45, 56, 59, 63, 71, 74, 81, 91, 169, 178, 191, 206, 214, 219, 236, 242]","[34, 45, 62, 71, 81, 90, 94, 169, 188, 191, 206, 236]","[63, 81, 206, 219, 236]"
36,"[16, 32, 49, 58, 59, 94, 104, 152, 185, 198, 241, 288]","[3, 16, 49, 58, 69, 87, 94, 154, 209, 230]","[3, 31, 49, 58, 69, 154, 187, 208, 209, 230, 265, 288]"
37,"[9, 59, 92, 179, 181, 201, 205, 206, 210, 213, 239, 274, 282]","[59, 109, 185, 205, 206, 213, 233, 247, 274]","[9, 98, 213, 274, 282]"
38,"[5, 26, 29, 30, 44, 61, 80, 103, 106, 128, 133, 216, 229, 248, 283]","[5, 44, 49, 103, 106, 114, 125, 142, 216, 229, 291]","[5, 44, 49, 106, 125]"
39,"[9, 40, 44, 57, 61, 94, 133, 140, 143, 192, 238, 278, 283]","[9, 25, 117, 143, 208, 285, 291]","[57, 94, 155, 192, 221, 286, 290]"
40,"[63, 66, 80, 129, 168, 182, 195, 198, 199, 270, 271, 274, 284, 286]","[0, 80, 97, 168, 178, 182, 224, 238, 270, 284, 297]","[25, 84, 134, 137, 167, 168, 224, 284]"
41,"[45, 52, 65, 66, 74, 93, 95, 186, 200, 202, 238, 244, 266]","[4, 37, 65, 95, 111, 186, 200, 238, 287]","[52, 65, 66, 186, 238]"
42,"[12, 15, 33, 61, 72, 95, 116, 157, 170, 171, 188, 207, 212, 264, 273, 288]","[56, 116, 144, 157, 170, 171, 264, 272, 281]","[84, 202, 212, 217, 253, 260, 281]"
43,"[3, 18, 75, 85, 95, 104, 123, 130, 131, 184, 254]","[18, 100, 123, 131, 143, 148, 254]","[143, 254, 262, 269]"
44,"[3, 76, 86, 90, 126, 177, 232, 246, 250, 262]","[122, 180, 183, 246, 256, 262, 278, 295]","[3, 76, 122, 177, 262, 278]"
45,"[5, 9, 15, 82, 93, 99, 164, 166, 171, 190, 209, 222, 226, 231, 257, 259, 263, 270, 283]","[6, 32, 51, 80, 93, 151, 164, 207, 209, 222, 263, 283, 290]","[31, 51, 93, 110, 151, 164, 207, 222, 263, 283, 290]"
46,"[18, 24, 56, 123, 125, 167, 208, 226, 239, 245, 277, 282, 293]","[1, 18, 91, 104, 106, 123, 125, 136, 137, 149, 208, 239, 240, 277, 282]","[18, 91, 106, 123, 149, 208, 239, 240, 277, 282]"
47,"[23, 69, 137, 193, 231, 245, 250, 254, 257, 263, 267, 270]","[54, 137, 153, 225, 231, 254, 267]","[231, 254, 267, 270]"
48,"[77, 87, 99, 111, 120, 133, 146, 170, 254, 259, 263, 284]","[77, 88, 111, 114, 120, 290]","[21, 111, 168, 192]"
49,"[0, 9, 15, 45, 64, 78, 83, 89, 107, 108, 155, 156, 178, 182, 186, 243, 246]","[0, 9, 78, 108, 122, 132, 243, 269]","[45, 78, 108, 195, 243, 280]"
50,"[0, 26, 61, 69, 92, 98, 108, 112, 117, 141, 147, 151, 208, 211, 256, 259]","[2, 112, 121, 141, 145, 168, 249, 252, 286, 297]","[61, 112, 121, 198, 249]"
51,"[24, 38, 71, 90, 125, 180, 181, 190, 210, 213, 220, 226, 240]","[71, 75, 181, 193, 213, 240, 262]","[71, 181, 213, 240, 262]"
52,"[29, 58, 124, 179, 184, 206, 212, 216, 248, 263]","[58, 109, 124, 184, 206, 243, 248, 263, 272]","[58, 107, 124, 142, 216, 263, 290]"
53,"[8, 26, 27, 32, 38, 176, 218, 229, 245, 270]","[15, 27, 38, 52, 128, 176, 195, 211, 242, 245, 267]","[12, 26, 32, 38, 52, 128, 218, 298]"
54,"[25, 78, 81, 82, 98, 187, 193, 223, 224, 257, 263, 275]","[58, 67, 78, 141, 187, 193, 223]","[33, 58, 78, 141, 187, 223]"
55,"[10, 16, 30, 56, 85, 98, 104, 126, 189, 190, 244, 274]","[10, 16, 56, 98, 181, 210, 239, 244, 256, 274]","[5, 10, 50, 56, 210, 246]"
56,"[14, 30, 35, 57, 66, 73, 75, 103, 116, 120, 148, 177, 179, 227, 249, 269, 290]","[4, 14, 26, 32, 66, 73, 75, 103, 116, 179, 284]","[14, 66, 75, 103, 116, 148, 179, 227, 249, 284, 290]"
57,"[26, 42, 61, 71, 83, 105, 113, 167, 183, 193, 219, 224, 236, 249, 293, 299]","[26, 42, 71, 105, 156, 193, 215, 293, 299]","[8, 26, 42, 63, 81, 193, 293, 299]"
58,"[20, 67, 88, 100, 107, 119, 133, 180, 255, 259, 269, 271, 294, 296]","[44, 67, 100, 119, 195, 271]","[26, 44, 67, 100, 119, 271]"
59,"[2, 16, 18, 55, 100, 107, 155, 176, 183, 190, 224, 240, 263, 279]","[8, 104, 109, 112, 155, 176, 240, 265, 279, 280]","[18, 55, 100, 111, 176, 240, 265]"
60,"[21, 45, 57, 78, 85, 95, 112, 127, 152, 166, 209, 225, 239, 256, 285]","[32, 38, 95, 99, 102, 112, 127, 225, 239, 247, 268]","[32, 38, 85, 95, 112, 127, 131, 239, 268]"
61,"[15, 34, 41, 47, 88, 116, 120, 184, 194, 234, 264, 296]","[15, 34, 47, 79, 120, 148, 205, 210, 247]","[15, 34, 47, 116, 120, 125, 151, 152, 194, 296]"
62,"[1, 56, 67, 105, 107, 117, 167, 168, 177, 218, 260]","[1, 24, 43, 105, 107, 117, 177, 218, 237, 238]","[24, 105, 107, 156]"
63,"[7, 9, 46, 55, 128, 159, 191, 199, 216, 243, 280]","[7, 23, 25, 74, 77, 165, 210, 280]","[7, 77, 165]"
64,"[25, 28, 52, 80, 183, 197, 219, 224, 229, 248, 262, 282, 298]","[25, 52, 140, 189, 219, 224, 233, 248, 262, 276]","[25, 52, 140, 189, 219, 224]"
65,"[58, 71, 83, 114, 115, 116, 123, 137, 146, 203, 248]","[7, 20, 35, 51, 71, 203, 211, 212]","[71, 123, 203, 212, 244]"
66,"[6, 9, 35, 39, 44, 51, 58, 79, 93, 109, 118, 154, 172, 180, 203, 208, 236, 282, 291]","[39, 99, 114, 180, 236, 271]","[39, 95, 114, 165, 180, 236, 282, 291]"
67,"[3, 14, 27, 35, 80, 85, 91, 116, 189, 214, 224]","[35, 85, 101, 112, 189, 240, 243, 267, 280]","[35, 75, 85, 94, 100, 112, 189, 214, 224, 267]"
68,"[12, 51, 58, 81, 90, 116, 130, 159, 168, 235, 237, 251, 264]","[49, 58, 108, 146, 213, 223, 237, 255, 264, 266]","[81, 130, 168, 237, 254, 264]"
69,"[12, 30, 74, 108, 176, 181, 184, 255, 259, 294]","[31, 33, 34, 37, 47, 61, 108, 141, 157, 158, 184, 210, 294]","[61, 108, 141, 158, 176, 210, 257]"
70,"[2, 29, 42, 110, 133, 165, 174, 189, 220, 237, 254, 256, 283]","[30, 42, 72, 110, 175, 189, 206, 220, 237, 255, 283]","[42, 72, 175, 206, 220, 255, 283]"
71,"[23, 26, 31, 42, 67, 73, 107, 112, 116, 152, 157, 213, 290]","[24, 27, 52, 107, 117, 157, 195, 274, 298]","[26, 27, 73, 157, 183, 207]"
72,"[23, 35, 50, 57, 134, 172, 193, 199, 200, 232, 241, 265, 286, 296]","[35, 50, 80, 129, 173, 200, 202, 226, 238, 244, 296]","[35, 50, 200, 286]"
73,"[8, 43, 53, 73, 76, 153, 172, 211, 232, 236, 276, 284, 293]","[43, 53, 55, 82, 130, 162, 211, 236, 242]","[43, 53, 153, 176, 211, 242]"
74,"[5, 7, 8, 50, 133, 135, 191, 216, 222, 260, 279, 288, 290]","[91, 95, 108, 143, 192, 222, 260, 268, 269, 290]","[50, 91, 108, 143, 191, 222, 269, 287, 290]"
75,"[59, 70, 98, 127, 142, 151, 158, 160, 180, 181, 192, 196, 205, 208, 240, 276, 296]","[3, 37, 41, 74, 98, 127, 147, 152, 160, 205, 211]","[64, 98, 128, 142, 151, 160, 181, 205, 254, 276]"
76,"[13, 28, 44, 62, 78, 82, 98, 147, 158, 162, 166, 170, 198, 273, 278, 279, 287]","[50, 62, 98, 142, 158, 162, 166, 273, 287]","[62, 107, 142, 158, 162, 273, 279, 287]"
77,"[17, 71, 81, 114, 138, 142, 151, 160, 167, 219, 225, 228, 267]","[6, 47, 53, 82, 114, 151, 159, 162, 219, 225, 228, 284, 292]","[10, 21, 47, 71, 114, 138, 142, 148, 151, 225, 228]"
78,"[5, 8, 49, 62, 89, 92, 129, 157, 169, 201, 206, 207, 299]","[92, 157, 166, 190, 196, 214, 229, 266]","[60, 92, 157, 167, 190, 191, 201, 253, 299]"
79,"[33, 46, 92, 107, 117, 166, 195, 206, 222, 224, 234, 293]","[12, 33, 95, 117, 195, 224, 263, 286]","[87, 117, 222, 249, 292]"
80,"[41, 66, 100, 133, 135, 136, 162, 204, 222, 223, 227, 248, 258]","[11, 32, 100, 146, 190, 192, 205, 223, 258, 261, 276]","[11, 41, 100, 162, 223, 233, 248, 258]"
81,"[29, 89, 104, 127, 147, 164, 169, 205, 231, 253, 255, 258, 260, 268]","[74, 104, 169, 201, 205, 251, 253, 255, 258, 287, 291]","[104, 253]"
82,"[73, 79, 93, 116, 123, 129, 162, 184, 222, 225, 236, 271]","[73, 79, 123, 162, 236, 271, 296]","[79, 123, 162, 181, 184, 271]"
83,"[11, 25, 78, 79, 88, 181, 185, 195, 241, 254, 289, 290]","[11, 78, 181, 288, 290, 294]","[11, 78, 254]"
84,"[6, 55, 68, 89, 111, 143, 156, 174, 201, 232, 247, 248, 259, 264, 294]","[5, 68, 111, 156, 174, 201, 224, 229, 232, 248, 278]","[55, 68, 156, 174, 201, 248, 259]"
85,"[28, 44, 61, 95, 109, 115, 148, 182, 189, 194, 235, 239, 262, 278, 282, 288, 290]","[11, 99, 100, 115, 168, 171, 182, 189]",[115]
86,"[38, 73, 80, 94, 108, 129, 149, 159, 165, 209, 212, 269, 296, 298]","[38, 75, 89, 92, 108, 113, 132, 209, 269]","[75, 111, 113, 132, 209, 239]"
87,"[20, 45, 98, 102, 104, 121, 132, 179, 198, 204, 292, 299]","[45, 98, 132, 141, 179, 198, 204, 232, 284, 290, 299]","[98, 102, 104, 117, 121, 132, 204, 260, 292, 299]"
88,"[14, 107, 125, 177, 188, 189, 190, 241, 246, 267, 297]","[66, 67, 107, 123, 125, 135, 179, 188, 204, 217, 241, 267]","[18, 49, 177, 241, 246, 267]"
89,"[10, 14, 24, 26, 29, 78, 198, 243, 260, 269, 280, 298]","[16, 24, 26, 29, 70, 90, 192, 198, 243]","[14, 24, 198, 228, 238, 243]"
90,"[26, 142, 147, 156, 160, 175, 179, 197, 215, 247, 272]","[118, 130, 142, 156, 157, 179, 205, 225, 282]","[142, 156, 179, 225, 239, 257, 282]"
91,"[6, 17, 28, 51, 61, 65, 78, 84, 115, 141, 148, 165, 195, 215, 231, 235, 246, 257, 269, 287]","[28, 76, 118, 164, 182, 231, 246, 254, 257]","[6, 27, 165, 246, 257, 261]"
92,"[20, 88, 89, 106, 114, 135, 153, 179, 196, 203, 207, 208, 219, 236, 290]","[48, 89, 106, 114, 135, 196, 203, 208, 219, 241, 264]","[89, 106, 135, 196, 208, 219]"
93,"[0, 17, 23, 26, 29, 31, 37, 68, 125, 133, 172, 199, 275]","[9, 26, 31, 50, 56, 125, 172, 250, 273]","[0, 23, 31, 37, 172]"
94,"[14, 23, 46, 54, 92, 102, 104, 142, 156, 180, 184, 220, 221, 229, 233, 249, 256]","[23, 55, 78, 92, 124, 125, 132, 142, 220, 256, 275]","[101, 142, 184, 220, 221, 256]"
95,"[0, 12, 31, 56, 73, 77, 111, 153, 182, 188, 199, 206, 207, 218, 231, 257, 273]","[12, 34, 40, 65, 73, 75, 182, 199, 206, 231, 257, 273, 279]","[8, 34, 40, 73, 111, 169, 182, 231, 257]"
96,"[14, 50, 52, 104, 111, 120, 124, 163, 176, 190, 200, 202, 212, 237, 279]","[14, 42, 48, 52, 124, 138, 200, 218, 237, 279, 280]","[14, 120, 163, 200, 220, 237, 279, 280]"
97,"[6, 26, 96, 101, 122, 132, 184, 188, 191, 203, 225, 269]","[80, 96, 101, 122, 191, 192, 203, 269, 270]","[96, 101, 122, 143, 191, 203, 269, 270]"
98,"[63, 69, 80, 151, 158, 164, 229, 275, 282]","[43, 63, 80, 151, 153, 158, 196, 229, 275, 282]","[80, 151, 158, 275, 282]"
99,"[13, 31, 49, 91, 96, 178, 201, 210, 237, 297]","[31, 32, 49, 98, 112, 175, 188, 210, 237, 283, 297]","[14, 31, 49, 112, 297]"
