run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
83,"[77, 109, 131, 136, 148, 154, 159, 219, 260, 277, 281, 294]","[21, 154, 259, 277, 283, 287]","[109, 154, 260]"
84,"[29, 38, 42, 56, 60, 107, 156, 170, 262]","[29, 38, 42, 56, 156]","[29, 149, 156]"
85,"[17, 96, 195, 210, 255, 273]","[24, 96, 210, 217, 220, 255, 285]","[17, 96, 195, 210, 255, 273]"
86,"[53, 128, 142, 180, 194, 211, 262]","[53, 128, 180, 194, 211, 262]","[53, 128, 180, 194, 211, 262]"
87,"[11, 12, 24, 32, 149, 155, 174, 197, 291]","[24, 32, 149, 174, 197, 213, 291]","[11, 12, 32, 149, 174, 197]"
88,"[54, 57, 123, 129, 145, 158, 235, 252]","[54, 57, 129, 235, 252]","[54, 57, 129, 145, 235, 252]"
89,"[29, 49, 179, 184, 216, 251, 291]","[49, 179, 216, 291]","[49, 179, 216, 291]"
90,"[17, 19, 121, 191, 196, 259]","[17, 19, 121, 191, 196, 259]","[17, 19, 121, 191, 196, 259]"
91,"[10, 41, 121, 146, 268, 274, 291]","[41, 144, 146, 165, 177, 221, 248, 291]","[41, 121, 146, 268, 274, 291]"
92,"[44, 47, 79, 93, 156, 162, 173, 235]","[47, 79, 93, 152, 156, 235]","[152, 156, 173]"
93,"[9, 37, 74, 103, 161, 186, 201, 228]","[9, 74, 124, 145, 162, 186, 201, 228]","[9, 74, 145, 186, 201, 228]"
94,"[15, 16, 91, 141, 181, 221]","[15, 16, 91, 141, 181, 221]","[15, 16, 91, 141, 221]"
95,"[7, 37, 92, 106, 133, 161, 175, 202, 241, 243, 246, 281, 291]","[106, 124, 133, 175, 202, 216]","[92, 117, 133, 175, 202, 246]"
96,"[30, 61, 74, 77, 114, 115, 153, 254, 257]","[61, 153, 159, 171, 254, 255, 257]","[77, 254, 257]"
97,"[59, 101, 137, 168, 272, 295]","[59, 101, 137, 168, 272, 295]","[59, 101, 137, 168, 272, 295]"
98,"[3, 168, 180, 181, 205, 236, 246, 254]","[180, 181, 246, 296]","[180, 181, 246]"
99,"[163, 176, 201, 203, 212, 225]","[163, 176, 201, 203, 212, 225]","[163, 176, 201, 203, 212, 225]"
