run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
16,"[50, 65, 122, 139, 155, 174, 191, 236, 252, 254, 261, 279, 286]","[9, 139, 145, 181, 261, 279, 286, 298]","[9, 139, 181, 279, 286]"
17,"[25, 58, 81, 88, 92, 104, 123, 139, 167, 238, 287]","[58, 70, 88, 104, 123, 167, 192, 204, 287]","[58, 70, 123, 167, 192, 204, 287]"
18,"[40, 84, 130, 217, 251, 269, 279, 291]","[40, 84, 130, 217, 251, 269, 279, 291]","[40, 84, 130, 191, 216, 236, 279]"
19,"[0, 48, 71, 96, 120, 187, 194, 204, 286, 299]","[0, 16, 48, 71, 96, 125, 183, 205, 269, 286]","[48, 71, 96, 135, 187, 254, 255, 286]"
20,"[92, 110, 140, 179, 201, 206, 243, 261]","[174, 233, 237, 243, 244]","[92, 110, 140, 179, 201, 206, 243, 261]"
21,"[0, 34, 58, 182, 188, 205, 239, 251]","[0, 34, 58, 124, 165, 175, 214, 237, 239]","[58, 165, 239]"
22,"[27, 46, 52, 86, 110, 121, 154, 180, 188, 263]","[27, 46, 52, 110, 115, 120, 122, 154, 188, 289]","[46, 110, 154, 180]"
23,"[65, 122, 123, 188, 222, 232, 248]","[36, 123, 188, 232, 266, 282]","[123, 188, 232]"
24,"[66, 88, 139, 192, 198, 208, 254, 257, 269, 286]","[88, 107, 136, 173, 208, 254]","[88, 107, 139, 208]"
25,"[4, 29, 67, 71, 82, 113, 182, 279]","[4, 29, 67, 71, 82, 113, 182, 279]","[4, 29, 71, 82, 113, 182, 279]"
26,"[44, 55, 109, 146, 148, 153, 174, 209, 225, 273, 298]","[37, 55, 56, 70, 116, 122, 146, 209]","[55, 67, 146, 173, 174, 209]"
27,"[11, 15, 69, 87, 98, 109, 125, 136, 205, 245, 252, 255]","[15, 69, 87, 109, 136, 167, 205]","[15, 87, 136, 205]"
28,"[65, 98, 101, 116, 158, 187, 218, 227, 263, 264, 282, 298]","[45, 128, 228, 263, 282]","[21, 101, 228, 263, 282, 298]"
29,"[8, 43, 112, 116, 184, 194, 195, 225, 273, 283]","[39, 43, 78, 111, 112, 256, 257, 291]","[43, 112, 256]"
30,"[13, 19, 148, 208, 238, 242, 296, 298]","[77, 170, 238, 242, 253, 298]","[170, 179, 238, 242]"
31,"[13, 48, 62, 63, 95, 99, 193, 197, 201, 227, 241, 250, 261]","[47, 63, 69, 95, 99, 112, 179, 201]","[63, 99, 179, 201, 227, 261]"
32,"[3, 13, 32, 36, 41, 90, 115, 122, 161, 181, 244, 250, 260]","[3, 13, 63, 100, 122, 181, 260]","[3, 100, 122, 181, 253, 260, 294, 299]"
33,"[13, 89, 95, 111, 116, 179, 189, 191, 251, 261, 278]","[108, 116, 179, 245, 278]","[245, 261]"
34,"[6, 18, 45, 74, 92, 112, 130, 163, 180, 200, 230, 291, 296]","[6, 45, 112, 151, 180, 200, 296]","[0, 36, 112, 134, 200, 255, 291]"
35,"[8, 43, 58, 70, 78, 101, 102, 104, 149, 185, 194, 284]","[4, 8, 43, 70, 78, 279, 284]","[70, 78, 181, 284]"
36,"[32, 51, 79, 161, 164, 248, 265, 266, 269, 281]","[4, 59, 98, 128, 161, 164, 259, 281, 283]","[4, 59, 161, 164, 239, 283]"
37,"[5, 7, 41, 56, 61, 130, 140, 142, 188, 220, 230, 250, 251, 254, 286]","[41, 56, 61, 130, 140, 142, 250, 251, 286]","[0, 54, 56, 250, 251, 286]"
38,"[51, 78, 118, 140, 167, 179, 218, 222, 246, 259, 281]","[51, 147, 167, 246, 248, 281]","[51, 118, 218, 246, 259]"
39,"[20, 41, 106, 126, 133, 138, 186, 195, 196, 200, 206, 270, 286]","[41, 89, 123, 186, 200, 205, 263, 267]","[41, 186, 200, 263, 270, 291]"
40,"[20, 23, 63, 83, 125, 134, 170, 178, 199, 220, 241, 242, 267]","[51, 99, 125, 148, 199, 213, 220, 242, 267]","[51, 99, 125, 134, 199, 213, 267]"
41,"[11, 35, 49, 90, 101, 113, 184, 187, 252, 258, 279, 299]","[3, 82, 113, 136]","[52, 184, 187]"
42,"[0, 8, 62, 85, 129, 137, 187, 205, 257, 267, 268, 276]","[0, 8, 85, 137, 205, 211, 270, 276]","[8, 85, 137, 205, 270, 291]"
43,"[35, 41, 140, 183, 195, 201, 221, 236]","[140, 183, 201, 219, 226, 230, 236, 247, 283]","[28, 41, 140, 183, 201, 230, 236]"
44,"[8, 58, 68, 134, 207, 209, 236, 281, 296]","[8, 46, 106, 281, 296]","[8, 106, 209, 281, 296]"
45,"[70, 92, 120, 158, 165, 172, 197, 261, 271, 279, 291]","[30, 42, 92, 260, 261, 287, 291]","[92, 191, 261]"
46,"[13, 36, 65, 78, 81, 148, 187, 193]","[14, 46, 78, 127, 148, 155, 193, 251]","[13, 36, 65, 78, 81, 148, 187, 193]"
47,"[25, 74, 102, 172, 235, 263, 276]","[164, 172, 235, 263, 276]","[67, 164, 172, 235, 263, 270]"
48,"[2, 25, 106, 108, 151, 154, 164, 179, 213, 217, 224, 246, 272]","[25, 96, 106, 164, 217, 242, 272]","[96, 154, 164, 184, 242, 246, 281]"
49,"[72, 98, 137, 140, 181, 198, 213, 217, 261, 274]","[78, 147, 181, 209, 217, 229, 270]","[140, 181, 204, 217]"
50,"[27, 67, 77, 78, 100, 151, 215, 223, 236, 258, 263, 277, 281, 286]","[76, 77, 171, 182, 215, 258]","[182, 215]"
51,"[19, 21, 64, 70, 73, 95, 154, 173, 175, 226]","[19, 21, 64, 95, 175, 236, 280]","[19, 21, 50, 64, 95, 148, 175, 294]"
52,"[75, 80, 82, 98, 114, 170, 209, 211, 221, 263, 299]","[12, 69, 82, 98, 169, 211, 221, 299]","[12, 69, 82, 169, 211, 299]"
53,"[34, 54, 57, 101, 186, 224, 284, 289, 297]","[34, 54, 57, 133, 151, 186, 205, 224, 284]","[34, 54, 57, 186, 224, 284, 289, 297]"
54,"[2, 3, 32, 41, 65, 74, 77, 92, 180, 206, 219, 255, 276, 290]","[3, 41, 77, 206, 209]","[41, 77, 206]"
55,"[53, 147, 175, 180, 230, 248, 264, 289]","[0, 18, 53, 65, 140, 147, 180, 197, 219, 264, 283]","[53, 147, 175, 180, 230, 248, 264, 289]"
56,"[54, 138, 146, 155, 172, 244, 276, 280, 291]","[52, 54, 73, 105, 146, 155, 172, 253, 276, 280]","[94, 196]"
57,"[7, 12, 16, 18, 83, 103, 104, 116, 118, 215, 264]","[12, 16, 116, 165, 182, 241]","[16, 72]"
58,"[52, 72, 140, 150, 159, 160, 161, 172, 191, 288]","[115, 140, 160, 161, 191, 248, 288]","[115, 153, 161, 174, 191]"
59,"[4, 25, 40, 42, 52, 66, 73, 97, 121, 140, 251, 270, 283]","[4, 42, 97, 113, 121, 140, 192, 270, 279]","[6, 55, 66, 97, 140, 251]"
60,"[1, 63, 96, 113, 120, 193, 202, 257, 261]","[56, 63, 69, 96, 120, 129, 167]","[11, 59, 96, 113, 202, 253]"
61,"[23, 58, 61, 88, 212, 245, 274, 293, 299]","[23, 58, 61, 245, 249, 274, 293, 299]","[23, 58, 79, 245, 293, 299]"
62,"[14, 72, 79, 89, 97, 135, 212, 259, 261]","[14, 72, 89, 97, 135, 212, 259, 261]","[6, 14, 72, 89, 97, 212, 216, 261]"
63,"[26, 37, 41, 52, 65, 74, 101, 145, 171, 175, 288]","[12, 41, 99, 145, 175]","[37, 41, 65, 145, 175, 286]"
64,"[36, 49, 54, 55, 100, 112, 137, 189, 192, 213, 231, 253]","[46, 54, 55, 100, 112, 189, 231, 253]","[54, 55, 253]"
65,"[1, 5, 12, 36, 69, 79, 107, 143, 151, 155, 173, 214, 243, 246, 253, 274, 289, 293]","[104, 107, 155, 173, 178, 214, 243, 246, 289]","[1, 173]"
66,"[85, 121, 132, 162, 183]","[85, 132, 153, 162, 183]","[85, 162, 183]"
67,"[13, 52, 58, 89, 94, 112, 126, 137, 146, 189, 257, 298]","[13, 58, 137, 176, 286, 299]","[58, 76, 94]"
68,"[32, 87, 124, 125, 165, 173, 174, 175, 215, 238, 250, 252, 289]","[29, 125, 174, 291]","[32, 87, 124, 163, 174, 215]"
69,"[21, 55, 98, 126, 128, 132, 145, 146, 188, 241, 277, 299]","[5, 21, 29, 81, 91, 128, 146, 246]","[21, 132, 139]"
70,"[44, 81, 100, 131, 132, 140, 159, 201, 248, 261, 264, 267, 277]","[22, 81, 91, 131, 247, 286, 293]","[248, 293]"
71,"[4, 10, 20, 28, 54, 67, 70, 129, 138, 142, 218]","[54, 78, 138, 211, 219, 235, 260]","[3, 54, 211, 235, 287]"
72,"[16, 71, 104, 109, 140, 145, 170, 176, 186, 221, 242, 255, 287]","[73, 74, 79, 221, 242]","[203, 221, 242]"
73,"[16, 29, 86, 166, 204, 213, 265, 296, 297]","[16, 29, 124, 188, 204, 205, 211, 213, 265, 275, 296, 297]","[16, 29, 188, 204, 211, 213, 265, 275, 296, 297]"
74,"[4, 51, 85, 98, 120, 128, 138, 186, 279, 290]","[4, 51, 85, 98, 138, 186, 215]","[4, 51, 85, 98, 138, 186, 202]"
75,"[7, 9, 26, 38, 42, 59, 235, 249, 279, 299]","[9, 26, 59, 112, 129, 228, 230, 279]","[9, 26, 228, 230, 279]"
76,"[105, 119, 123, 169, 172, 227, 234, 236, 251, 257, 262, 297]","[16, 61, 90, 119, 123, 169, 199, 256]","[86, 119, 123, 262]"
77,"[15, 93, 119, 141, 152, 179, 185, 222, 248]","[15, 93, 95, 119, 141, 179, 185, 222, 248]","[47, 64, 93, 118, 185]"
78,"[5, 6, 13, 58, 99, 104, 180, 182, 195, 228, 231, 232, 233]","[104, 182, 220, 233, 297]","[99, 104, 228, 232, 233]"
79,"[20, 70, 81, 158, 175, 249, 267, 281, 285]","[20, 70, 81, 158, 175, 249, 267, 281]","[161, 249, 281]"
80,"[17, 51, 71, 77, 172, 194, 201, 209, 233, 289]","[17, 51, 71, 77, 194, 201, 233, 289]","[51, 77, 172, 194, 233, 289]"
81,"[3, 15, 16, 103, 144, 146, 158, 205, 216]","[3, 15, 16, 103, 144, 158, 205, 216]","[3, 15, 16, 103, 144, 158, 205, 216]"
82,"[15, 16, 111, 143, 174, 235, 260, 275, 287, 291]","[15, 16, 111, 143, 174, 235, 260, 287]","[15, 16, 18, 174, 225, 287]"
83,"[5, 40, 71, 78, 89, 99, 196, 198, 253, 276, 295]","[99, 138, 231, 295]","[99, 185, 295]"
84,"[14, 57, 61, 82, 148, 180, 245, 269, 287, 294]","[14, 61, 82, 117, 148, 180, 228, 269, 287]","[14, 61, 82, 269, 287]"
85,"[81, 148, 202, 256, 275, 279, 286]","[81, 88, 148, 202, 251, 256, 275, 279, 286]","[88, 256, 275, 279, 286]"
86,"[91, 107, 139, 142, 147, 159, 189, 199, 254, 268, 296]","[49, 68, 91, 107, 139, 147, 159, 268, 296]","[68, 91, 107, 139, 159, 268, 296]"
87,"[97, 132, 146, 155, 190, 200, 243, 248, 292]","[68, 91, 146, 155, 210, 243, 266, 298]","[146, 155, 190, 243, 248, 292, 298]"
88,"[6, 24, 132, 155, 164, 175, 233, 249, 278]","[6, 9, 24, 132, 164, 249, 278]","[6, 9, 96, 97, 249]"
89,"[5, 26, 98, 99, 139, 197, 220, 229]","[5, 26, 100, 107, 138, 220]","[5, 31, 98, 99, 139, 220]"
90,"[32, 77, 92, 95, 120, 166, 176, 193, 228, 253, 267, 288]","[56, 77, 92, 120, 166, 244, 288]","[56, 92, 120, 166]"
91,"[37, 71, 135, 200, 205, 237, 239, 248, 262, 297]","[37, 44, 118, 135, 202, 237, 239, 241]","[37, 44, 118, 135, 202, 237, 239, 241]"
92,"[69, 86, 87, 97, 127, 172, 175, 224, 273, 283]","[107, 133, 161, 172, 246, 273, 283]","[87, 97, 127, 133, 172, 273, 283]"
93,"[30, 38, 51, 100, 104, 107, 156, 218, 232, 236, 262, 277]","[30, 38, 43, 51, 55, 66, 80, 100, 164, 218, 236]","[38, 43, 51, 218, 232, 236, 262, 292]"
94,"[6, 28, 64, 157, 159, 218, 220, 232]","[6, 28, 64, 157, 159, 218, 220, 232]","[6, 28, 64, 115, 159, 218, 220, 232]"
95,"[47, 56, 101, 108, 146, 163, 174, 187, 245]","[47, 56, 101, 112, 136, 146, 187]","[163, 187]"
96,"[2, 78, 79, 112, 129, 143, 177, 251, 297]","[2, 61, 79, 143, 163, 177, 223, 237]","[2, 61, 79, 143, 163, 177, 223]"
97,"[15, 19, 70, 101, 106, 111, 138, 219, 235, 250, 293]","[15, 19, 43, 106, 138, 219, 250]","[15, 19, 106, 203, 219, 250]"
98,"[0, 30, 140, 149, 154, 162, 163, 177, 239, 245, 298]","[0, 48, 64, 100, 140, 154, 162, 177, 239, 283]","[0, 140, 154, 177, 239]"
99,"[12, 13, 16, 20, 21, 93, 100, 140, 168, 176, 189, 202, 238]","[13, 20, 21, 56, 89, 195]","[13, 20, 48, 89]"
